ID,CODE_GENDER,DAYS_EMPLOYED,CNT_FAM_MEMBERS,Risk
5115812,0,365,4,0
5115813,0,365,4,1
5115814,1,365,5,0
5115815,1,365,5,1
5115817,1,365,5,0
5115818,1,365,5,0
5115820,0,17,4,1
5115821,0,17,4,1
5115822,0,17,4,1
5115823,0,122,1,0
5115824,0,122,1,0
5115825,0,122,1,1
5115826,0,122,1,0
5115827,0,122,1,0
5115828,1,201,2,0
5115829,1,201,2,0
5115830,1,201,2,0
5115836,0,45,2,0
5115837,0,45,2,0
5115838,0,45,2,0
5115841,0,45,2,0
5115845,0,45,2,0
5115846,0,45,2,0
5115847,0,45,2,0
5115848,0,122,2,0
5115849,0,122,2,0
5115850,0,122,2,1
5115851,0,122,2,0
5115854,0,122,2,0
5115855,1,365,2,0
5115856,0,47,2,0
5115857,0,47,2,1
5115858,0,47,2,1
5115859,0,47,2,1
5115860,0,266,3,0
5115862,0,266,3,0
5115865,0,266,3,0
5115868,0,266,3,0
5115869,0,266,3,0
5115870,0,266,3,0
5115871,0,266,3,0
5115874,0,266,3,0
5115875,0,266,3,0
5115876,0,266,3,1
5115878,0,93,2,0
5115879,0,314,4,0
5115880,0,314,4,1
5115884,0,122,2,0
5115885,0,122,2,1
5115886,0,122,2,1
5115887,0,122,2,1
5115888,1,79,1,0
5115889,1,79,1,0
5115890,1,79,1,0
5115891,0,41,3,0
5115892,1,44,2,1
5115893,1,44,2,0
5115894,1,44,2,0
5115895,0,122,2,0
5115897,0,122,2,1
5115898,0,122,2,0
5115899,0,122,2,0
5115900,0,122,2,0
5115902,1,23,2,0
5115903,1,23,2,0
5115904,1,23,2,0
5115905,0,20,3,0
5115906,0,20,3,0
5115907,0,20,3,0
5115908,0,20,3,0
5115909,0,20,3,0
5115910,0,20,3,0
5115911,0,20,3,0
5115912,0,164,3,1
5115913,0,164,3,1
5115914,0,164,3,0
5115916,1,216,4,0
5115918,1,216,4,0
5115920,1,216,4,1
5115921,1,51,2,1
5115922,1,51,2,1
5115923,1,51,2,1
5115924,0,133,3,0
5115925,0,263,2,0
5115926,0,263,2,0
5115927,0,365,2,0
5115928,0,365,2,0
5115929,0,286,2,0
5115930,0,286,2,0
5115931,0,286,2,0
5115932,0,286,2,0
5115933,0,286,2,0
5115934,0,286,2,1
5115935,0,286,2,0
5115936,0,286,2,0
5115937,0,286,2,1
5115938,0,255,2,1
5115939,0,255,2,0
5115940,0,313,2,1
5115941,0,313,2,0
5115942,0,313,2,1
5115943,0,313,2,0
5115945,0,313,2,0
5115946,0,313,2,0
5115947,1,258,1,0
5115948,1,258,1,1
5115953,0,61,1,0
5115954,0,61,1,0
5115955,0,61,1,0
5115956,0,61,1,0
5115957,0,61,1,0
5115958,0,72,2,0
5115960,1,365,4,0
5115961,1,365,4,0
5115963,1,365,4,0
5115964,1,365,4,0
5115966,1,365,4,0
5115967,1,365,4,0
5115968,1,365,4,1
5115969,0,102,4,0
5115970,0,102,4,0
5115971,0,102,4,0
5115972,0,102,4,0
5115973,0,102,4,0
5115974,0,102,4,0
5115975,0,102,4,0
5115976,1,110,1,0
5115977,1,112,4,0
5115978,1,112,4,0
5115979,1,112,4,0
5115980,1,112,4,1
5115981,1,112,4,0
5115982,1,112,4,0
5115983,1,112,4,0
5115984,1,112,4,1
5115985,1,112,4,1
5115986,1,112,4,0
5115987,1,112,4,0
5115988,1,112,4,0
5115989,1,112,4,0
5115992,1,112,4,0
5115993,1,112,4,0
5115994,1,112,4,0
5115995,1,112,4,0
5115996,1,112,4,0
5115998,1,365,2,0
5115999,1,365,2,0
5116000,1,365,2,1
5116001,1,172,3,0
5116002,1,172,3,0
5116003,1,172,3,1
5116004,1,172,3,0
5116005,1,172,3,1
5116006,1,172,3,1
5116007,0,208,2,0
5116008,0,208,2,0
5116009,0,208,2,0
5116010,0,208,2,0
5116011,0,208,2,1
5116012,0,208,2,0
5116013,0,208,2,0
5116014,0,122,1,1
5116016,0,122,1,1
5116018,0,122,1,0
5116019,0,122,1,1
5116020,0,122,1,0
5116021,0,122,1,1
5116022,0,122,1,1
5116023,0,122,2,0
5116024,0,122,2,1
5116026,0,122,2,0
5116027,0,122,2,0
5116029,0,122,2,1
5116030,0,122,2,0
5116032,0,122,2,1
5116033,1,365,1,0
5116035,1,365,1,0
5116036,1,365,1,0
5116037,0,51,2,0
5116038,0,51,2,0
5116039,0,51,2,0
5116040,0,51,2,0
5116041,0,365,2,1
5116042,0,365,2,1
5116043,0,122,2,0
5116044,1,72,2,0
5116045,0,314,2,0
5116046,0,314,2,0
5116047,0,163,2,0
5116050,0,365,2,1
5116051,0,365,2,0
5116053,0,365,2,1
5116055,0,365,2,1
5116056,0,365,2,1
5116057,0,365,1,1
5116058,0,252,2,1
5116059,0,252,2,1
5116060,0,252,2,0
5116061,0,252,2,0
5116062,0,252,2,1
5116063,0,252,2,0
5116064,0,252,2,0
5116065,0,252,2,0
5116066,0,252,2,0
5116067,0,252,2,1
5116068,0,252,2,1
5116070,0,365,2,0
5116071,0,365,2,0
5116072,0,266,4,0
5116074,0,266,4,1
5116075,0,122,2,0
5116076,0,122,2,0
5116077,0,122,2,0
5116078,0,122,2,1
5116081,0,122,2,0
5116082,0,122,2,0
5116083,0,122,2,0
5116085,0,200,3,0
5116086,0,200,3,1
5116087,0,200,3,0
5116088,0,200,3,0
5116089,0,200,3,0
5116090,1,292,2,1
5116091,1,365,1,0
5116092,1,365,1,0
5116094,1,161,2,0
5116095,1,161,2,0
5116096,1,278,2,0
5116097,1,278,2,0
5116098,1,278,2,0
5116099,1,278,2,0
5116100,1,278,2,0
5116101,1,278,2,0
5116102,1,278,2,0
5116103,1,278,2,1
5116104,1,278,2,1
5116105,1,278,2,0
5116106,1,278,2,0
5116107,1,122,2,0
5116108,1,122,2,0
5116109,1,122,2,0
5116111,1,122,1,0
5116115,1,122,1,0
5116116,1,122,1,1
5116117,0,300,3,0
5116118,0,300,3,1
5116119,0,300,3,1
5116120,0,35,2,1
5116121,0,35,2,0
5116122,0,35,2,0
5116123,0,35,2,1
5116124,0,35,2,0
5116125,0,35,2,0
5116126,0,35,2,0
5116127,0,35,2,1
5116128,0,35,2,0
5116129,0,35,2,1
5116130,0,35,2,0
5116131,0,35,2,1
5116134,0,208,4,0
5116135,0,208,4,0
5116137,0,208,4,0
5116138,0,208,4,1
5116143,0,208,4,1
5116145,0,73,3,0
5116146,0,73,3,1
5116149,0,73,3,0
5116159,1,165,2,0
5116160,1,165,2,0
5116161,1,165,2,0
5116162,0,47,4,0
5116163,0,45,4,1
5116164,0,122,2,0
5116165,0,122,2,1
5116166,0,122,2,0
5116167,0,122,2,0
5116168,0,122,2,0
5116169,0,122,2,1
5116170,0,122,2,0
5116172,0,122,2,0
5116175,0,122,2,0
5116176,0,122,2,0
5116177,0,122,2,0
5116178,0,122,2,1
5116179,0,122,2,1
5116180,0,122,2,0
5116181,0,122,2,0
5116183,0,122,2,0
5116184,0,122,2,0
5116185,0,122,2,1
5116186,0,122,2,1
5116187,0,239,3,0
5116188,0,239,3,0
5116189,0,239,3,0
5116190,0,239,3,0
5116191,0,239,3,0
5116192,0,239,3,1
5116193,0,122,1,1
5116194,0,122,1,1
5116195,0,122,1,0
5116196,0,122,1,1
5116198,0,122,1,0
5116199,0,122,1,1
5116200,1,143,4,0
5116201,1,57,1,1
5116202,1,235,4,0
5116203,1,235,4,0
5116204,1,235,4,0
5116205,1,235,4,0
5116206,1,235,4,0
5116207,1,235,4,0
5116208,1,235,4,1
5116209,1,235,4,1
5116210,0,327,2,0
5116211,0,327,2,0
5116212,0,327,2,0
5116215,0,122,2,0
5116217,0,122,2,1
5116218,0,122,2,0
5116219,1,165,4,1
5116220,1,165,4,1
5116222,1,165,4,1
5116223,1,165,4,0
5116225,1,122,2,0
5116226,1,122,2,0
5116227,0,365,3,1
5116228,0,365,3,1
5116229,0,365,3,0
5116230,0,365,3,1
5116231,0,365,3,0
5116232,0,365,3,0
5116234,0,365,3,0
5116235,0,365,3,1
5116236,1,314,2,0
5116237,1,314,2,0
5116238,1,314,2,0
5116239,1,314,2,0
5116240,0,122,4,1
5116241,0,122,4,1
5116243,0,365,2,0
5116244,0,365,2,0
5116246,0,365,2,0
5116247,0,365,2,0
5116248,0,365,2,0
5116249,0,365,2,1
5116250,0,365,2,1
5116251,0,365,2,0
5116252,1,231,2,1
5116253,1,231,2,0
5116254,1,335,4,0
5116257,1,335,4,0
5116258,0,48,6,1
5116259,0,48,6,0
5116260,0,48,6,0
5116261,0,48,6,0
5116263,0,48,6,0
5116264,0,122,2,1
5116266,0,122,2,1
5116267,0,122,2,1
5116269,0,122,1,0
5116270,0,122,1,1
5116274,0,122,1,1
5116282,0,134,2,0
5116283,0,134,2,0
5116284,0,134,2,0
5116285,0,134,2,0
5116286,0,134,2,1
5116287,0,134,2,0
5116290,1,61,4,0
5116291,1,61,4,0
5116293,1,61,4,0
5116294,1,61,4,0
5116295,1,61,4,0
5116296,1,61,4,0
5116297,1,61,4,0
5116298,1,61,4,0
5116299,1,61,4,0
5116300,1,61,4,1
5116301,0,122,2,0
5116302,0,122,2,0
5116303,0,122,2,0
5116304,0,122,2,0
5116305,0,122,2,0
5116306,1,67,3,1
5116308,0,75,2,1
5116310,0,75,2,0
5116311,0,75,2,0
5116312,0,75,2,0
5116313,0,75,2,0
5116315,0,216,1,0
5116316,0,365,2,0
5116317,0,365,2,0
5116319,0,365,4,1
5116320,0,365,4,0
5116321,0,365,4,1
5116322,0,365,4,1
5116323,0,365,4,1
5116324,0,365,4,0
5116325,0,122,2,0
5116326,0,122,2,0
5116327,0,122,2,0
5116328,0,365,2,0
5116329,0,365,2,0
5116332,0,32,2,0
5116333,0,32,2,0
5116334,0,32,2,0
5116338,0,32,2,0
5116339,0,32,2,0
5116340,0,32,2,0
5116341,1,365,3,0
5116343,1,365,3,0
5116345,1,365,3,0
5116347,1,365,3,0
5116348,1,365,3,0
5116353,1,131,2,0
5116354,1,131,2,0
5116355,1,131,2,1
5116356,0,93,1,1
5116357,0,145,2,0
5116364,0,145,2,0
5116365,1,138,2,0
5116366,1,138,2,0
5116367,1,138,2,0
5116368,1,138,2,0
5116369,1,138,2,1
5116371,1,138,2,0
5116372,0,365,3,0
5116373,0,365,3,0
5116374,0,365,3,0
5116375,0,365,3,1
5116376,0,365,3,1
5116377,0,365,3,0
5116378,0,365,3,0
5116379,0,365,3,0
5116380,0,67,3,1
5116381,0,67,3,1
5116382,0,67,3,1
5116383,0,365,1,0
5116384,0,365,1,0
5116385,0,206,2,0
5116386,0,206,2,0
5116387,0,206,2,0
5116388,0,206,2,0
5116389,0,206,2,0
5116390,0,206,2,0
5116391,0,206,2,0
5116392,0,206,2,0
5116393,0,206,2,0
5116394,0,206,2,0
5116395,0,206,2,0
5116396,0,365,1,0
5116397,0,365,1,0
5116398,0,365,1,0
5116400,0,365,1,0
5116401,0,365,1,0
5116402,0,365,1,0
5116403,0,365,1,0
5116405,0,29,2,1
5116406,0,122,2,0
5116407,0,122,2,1
5116408,1,85,4,0
5116409,1,85,4,0
5116410,1,85,4,0
5116412,1,85,4,0
5116413,1,85,4,0
5116414,1,85,4,0
5116415,1,85,4,0
5116416,0,107,2,0
5116417,0,107,2,0
5116418,0,107,2,0
5116419,0,107,2,0
5116420,0,107,2,0
5116422,0,107,2,1
5116423,0,365,4,0
5116424,0,365,4,0
5116425,0,365,4,0
5116426,0,365,4,0
5116427,0,293,3,0
5116428,0,293,3,0
5116429,0,293,3,0
5116430,0,293,3,0
5116431,0,293,3,0
5116432,0,84,1,0
5116433,0,84,1,1
5116434,0,122,3,0
5116436,0,60,2,0
5116437,0,60,2,0
5116438,0,60,2,1
5116439,0,60,2,1
5116440,1,32,3,0
5116441,1,32,3,0
5116442,1,32,3,1
5116444,1,32,3,0
5116446,0,36,3,0
5116447,0,36,3,1
5116448,0,36,3,0
5116449,0,36,3,0
5116450,0,36,3,1
5116451,1,29,1,1
5116454,0,171,2,0
5116455,0,171,2,0
5116459,0,171,2,0
5116460,0,122,2,0
5116461,0,122,2,0
5116462,0,122,2,0
5116463,0,122,2,0
5116464,0,122,2,0
5116465,0,122,2,0
5116466,0,122,2,0
5116467,0,122,2,0
5116468,0,122,2,0
5116469,0,122,2,0
5116470,0,122,2,1
5116471,1,365,2,1
5116472,1,365,2,0
5116473,1,365,2,1
5116474,1,124,4,0
5116478,1,124,4,1
5116481,0,305,3,0
5116482,0,305,3,0
5116483,0,305,3,0
5116484,0,305,3,1
5116486,1,103,2,0
5116487,1,103,2,0
5116488,1,103,2,1
5116489,0,365,5,0
5116490,0,149,2,0
5116491,0,149,2,0
5116492,0,128,4,0
5116493,0,128,4,0
5116494,0,128,4,0
5116495,0,128,4,0
5116496,0,122,2,0
5116497,0,122,2,1
5116498,1,342,3,0
5116499,1,342,3,0
5116500,1,216,2,1
5116501,1,216,2,1
5116502,1,216,2,0
5116503,1,216,2,0
5116504,1,216,2,0
5116505,1,216,2,0
5116506,1,216,2,0
5116509,0,107,2,0
5116512,0,107,2,0
5116513,0,107,2,0
5116517,0,107,2,0
5116518,0,107,2,0
5116519,0,107,2,0
5116520,0,107,2,0
5116521,0,180,3,0
5116522,0,180,3,0
5116523,0,180,3,0
5116524,0,180,3,0
5116525,0,180,3,0
5116526,0,180,3,0
5116527,0,180,3,1
5116528,0,180,3,0
5116529,0,180,3,0
5116530,0,122,2,1
5116531,0,122,2,0
5116534,1,122,2,0
5116535,1,122,2,1
5116536,0,342,2,0
5116538,0,342,2,0
5116539,0,342,2,0
5116542,0,342,2,0
5116543,0,342,2,0
5116544,0,342,2,0
5116547,0,122,2,1
5116548,0,122,2,1
5116549,0,122,2,0
5116550,1,122,2,1
5116551,0,60,2,0
5116552,0,122,2,0
5116553,0,365,2,1
5116554,0,365,2,0
5116555,0,365,2,0
5116556,0,365,2,1
5116558,0,110,1,0
5116559,0,110,1,0
5116562,0,110,1,1
5116563,0,110,1,0
5116565,0,110,1,0
5116566,0,365,3,0
5116567,0,365,3,0
5116568,0,365,3,0
5116569,0,365,3,0
5116571,0,365,3,0
5116572,0,365,3,0
5116573,0,365,2,0
5116576,0,365,2,0
5116577,0,365,1,0
5116578,0,365,1,0
5116579,0,365,1,0
5116581,0,88,2,0
5116582,0,53,2,0
5116588,1,246,2,0
5116590,1,246,2,0
5116591,1,246,2,0
5116592,1,246,2,0
5116593,1,246,2,0
5116594,1,246,2,0
5116595,1,246,2,1
5116596,0,122,2,0
5116597,0,122,2,0
5116598,0,122,2,0
5116599,0,122,2,0
5116600,1,365,3,0
5116601,1,365,3,1
5116602,1,365,3,1
5116603,1,365,3,0
5116604,1,365,3,1
5116605,1,234,2,0
5116606,1,234,2,0
5116609,1,234,2,0
5116610,1,234,2,0
5116611,1,234,2,0
5116612,1,168,2,0
5116613,1,168,2,1
5116614,0,15,3,0
5116615,0,15,3,0
5116616,0,15,3,0
5116617,0,15,3,1
5116620,0,15,3,0
5116621,0,15,3,0
5116622,0,15,3,0
5116623,0,15,3,0
5116624,0,72,2,0
5116625,0,72,2,0
5116627,0,72,2,1
5116629,0,72,2,0
5116630,0,72,2,0
5116631,0,72,2,0
5116632,1,122,2,0
5116633,0,122,1,0
5116634,0,122,1,1
5116635,0,122,1,0
5116636,0,122,1,1
5116637,0,122,1,1
5116638,0,122,2,0
5116639,0,365,3,0
5116640,0,365,3,1
5116641,0,194,2,0
5116642,0,194,2,0
5116643,0,194,2,0
5116644,0,194,2,0
5116645,0,342,1,0
5116646,0,342,1,0
5116647,0,342,1,0
5116648,0,342,1,1
5116649,0,342,1,0
5116650,1,365,2,0
5116651,1,365,2,0
5116652,1,365,2,0
5116653,1,365,2,0
5116654,1,365,2,0
5116655,1,365,2,0
5116656,0,81,3,0
5116657,0,81,3,1
5116658,0,81,3,0
5116659,0,81,3,1
5116660,0,81,3,0
5116661,0,81,3,1
5116662,0,81,3,0
5116663,0,81,3,0
5116664,0,81,3,0
5116665,0,81,3,0
5116666,0,81,3,0
5116667,0,289,2,0
5116668,0,289,2,0
5116669,0,289,2,0
5116672,0,84,4,1
5116673,0,84,4,1
5116674,0,84,4,0
5116675,1,93,5,0
5116676,1,93,5,0
5116677,1,93,5,1
5116679,0,122,1,0
5116680,0,122,1,0
5116682,0,284,1,0
5116683,0,284,1,1
5116684,0,284,1,0
5116686,0,284,1,0
5116689,1,365,2,1
5116691,0,365,4,0
5116692,0,365,4,0
5116693,0,365,4,1
5116696,0,289,1,0
5116697,0,289,1,0
5116698,0,289,1,0
5116699,1,53,3,0
5116700,1,53,3,0
5116701,1,176,3,0
5116702,1,176,3,0
5116703,1,176,3,0
5116704,0,107,2,0
5116705,0,107,2,0
5116706,0,107,2,1
5116707,0,122,2,0
5116708,0,122,2,0
5116709,0,122,2,0
5116710,0,122,2,1
5116712,0,305,1,0
5116713,0,305,1,0
5116714,0,305,1,0
5116715,0,305,1,0
5116716,0,305,1,0
5116717,0,305,1,0
5116718,0,305,1,1
5116719,1,81,4,0
5116720,1,81,4,0
5116721,1,81,4,0
5116722,0,365,3,0
5116723,0,365,3,0
5116724,0,365,3,0
5116725,0,365,3,0
5116726,0,365,3,0
5116729,1,122,2,0
5116730,1,122,2,0
5116731,1,122,2,0
5116732,1,122,2,0
5116735,1,122,2,0
5116736,1,128,1,0
5116738,0,54,1,0
5116741,1,128,2,0
5116742,1,128,2,0
5116745,1,50,3,0
5116746,1,50,3,0
5116747,1,50,3,0
5116748,1,50,3,0
5116749,1,241,2,1
5116750,1,241,2,1
5116751,1,241,2,1
5116752,1,241,2,0
5116753,1,365,2,0
5116755,1,36,4,0
5116756,1,36,4,0
5116757,1,246,3,1
5116761,0,122,1,0
5116762,0,122,1,0
5116763,0,122,1,0
5116766,0,354,2,1
5116767,0,354,2,0
5116768,0,354,2,1
5116769,0,354,2,0
5116770,0,354,2,0
5116771,0,354,2,0
5116774,1,128,2,0
5116775,1,128,2,0
5116776,1,128,2,0
5116777,1,128,2,0
5116778,1,128,2,0
5116779,1,128,2,0
5116780,1,128,2,0
5116781,1,128,2,0
5116782,0,365,3,0
5116783,0,365,3,0
5116784,0,365,3,0
5116785,0,365,3,0
5116787,0,319,2,0
5116788,0,319,2,0
5116789,0,319,2,0
5116790,0,319,2,1
5116791,0,319,2,1
5116792,0,319,2,1
5116793,0,319,2,1
5116794,0,319,2,1
5116795,0,319,2,1
5116796,0,319,2,1
5116797,0,138,3,1
5116798,0,138,3,1
5116799,0,138,3,0
5116800,1,312,3,0
5116801,1,312,3,0
5116802,1,312,3,0
5116805,1,36,3,0
5116806,1,36,3,0
5116807,1,36,3,0
5116809,0,336,2,0
5116810,0,336,2,0
5116811,0,336,2,0
5116812,0,336,2,0
5116813,0,336,2,0
5116814,0,336,2,0
5116815,1,365,1,0
5116816,1,365,1,0
5116817,1,365,1,0
5116818,1,365,1,0
5116819,1,365,1,1
5116820,0,128,1,1
5116821,0,128,1,1
5116822,0,128,1,0
5116823,0,284,3,1
5116824,0,284,3,0
5116826,1,365,5,0
5116828,1,365,5,0
5116829,1,365,5,1
5116830,1,365,3,0
5116831,0,365,3,0
5116832,1,365,3,0
5116833,1,365,3,0
5116834,1,365,3,0
5116835,1,365,3,0
5116836,1,365,3,0
5116837,1,365,3,0
5116838,0,2,3,0
5116839,0,2,3,0
5116840,0,2,3,1
5116841,0,2,3,1
5116845,1,46,4,0
5116846,1,46,4,0
5116850,0,329,2,0
5116851,0,329,2,0
5116853,0,29,2,1
5116854,0,29,2,1
5116855,0,155,1,0
5116856,0,155,1,0
5116857,0,155,1,0
5116858,0,155,1,1
5116859,0,155,1,0
5116860,0,155,1,0
5116861,0,155,1,0
5116862,0,155,1,1
5116863,0,122,2,0
5116864,0,124,1,0
5116865,0,124,1,1
5116867,1,4,2,1
5116868,0,365,3,0
5116870,1,134,2,0
5116872,1,218,3,0
5116873,1,218,3,0
5116875,1,365,2,0
5116877,0,129,2,0
5116878,0,208,1,0
5116879,0,208,1,0
5116880,1,365,4,0
5116881,1,34,2,1
5116882,1,34,2,0
5116883,1,21,2,0
5116884,1,143,3,0
5116885,1,69,2,0
5116886,0,187,5,0
5116887,0,187,5,0
5116888,1,4,2,1
5116889,1,164,4,0
5116890,0,348,4,0
5116891,0,147,2,1
5116892,1,218,3,0
5116893,1,218,3,0
5116896,0,83,2,0
5116898,0,321,2,1
5116899,0,365,4,1
5116900,0,365,1,0
5116901,0,365,1,0
5116902,0,365,1,0
5116903,0,4,2,0
5116905,0,38,1,0
5116906,1,188,2,1
5116907,1,188,2,0
5116908,1,188,2,0
5116910,1,365,2,0
5116911,1,365,2,0
5116912,1,79,2,0
5116913,1,79,2,0
5116914,0,236,2,0
5116915,1,365,2,1
5116916,0,191,4,0
5116917,0,318,1,0
5116918,0,318,1,0
5116920,0,318,1,0
5116921,1,365,4,0
5116922,1,365,4,0
5116923,1,365,4,0
5116924,0,239,3,0
5116925,0,126,1,0
5116926,1,34,2,0
5116927,1,86,2,0
5116928,1,86,2,0
5116930,1,122,2,1
5116931,1,122,2,0
5116932,0,356,3,0
5116933,0,356,3,0
5116935,1,48,4,0
5116937,1,122,2,0
5116939,0,48,1,0
5116942,1,348,2,1
5116944,1,348,2,0
5116945,1,365,1,1
5116947,0,286,2,0
5116948,0,286,2,0
5116949,1,27,1,1
5116950,1,122,3,0
5116951,1,122,3,1
5116952,1,117,1,0
5116953,1,365,2,0
5116954,0,122,2,0
5116955,0,13,3,0
5116956,0,13,3,0
5116957,0,13,3,0
5116959,0,13,3,0
5116963,1,58,3,0
5116965,1,365,4,0
5116966,0,195,2,0
5116967,0,195,2,0
5116968,0,195,2,0
5116969,0,195,2,0
5116971,0,178,4,0
5116972,0,178,4,1
5116973,1,95,4,1
5116975,1,95,4,0
5116977,0,365,3,0
5116980,0,365,2,1
5116981,1,365,3,0
5116982,1,365,3,0
5116983,0,307,1,0
5116986,0,365,2,0
5116987,0,307,5,0
5116988,1,140,2,0
5116989,1,140,2,0
5116990,1,140,2,0
5116991,1,140,2,1
5116992,0,191,2,0
5116993,0,122,2,1
5116994,0,122,2,0
5116997,0,109,4,0
5116999,0,122,2,0
5117000,1,365,3,1
5117001,1,321,3,0
5117002,0,178,3,0
5117003,0,178,3,0
5117004,0,217,1,0
5117005,1,48,2,0
5117006,0,365,2,1
5117007,1,126,2,0
5117008,0,38,2,0
5117009,1,147,2,0
5117013,1,122,2,0
5117014,0,34,3,0
5117015,1,48,3,0
5117016,1,365,2,0
5117018,0,365,2,0
5117019,1,365,2,0
5117020,0,365,2,0
5117022,1,86,4,0
5117025,0,122,2,0
5117027,1,365,3,0
5117028,1,365,3,0
5117030,0,365,2,0
5117032,1,10,1,0
5117034,0,122,1,1
5117038,0,68,3,0
5117039,1,365,2,0
5117040,0,130,1,0
5117041,1,122,2,0
5117043,1,291,2,0
5117044,0,365,2,1
5117045,0,301,1,0
5117047,0,122,1,0
5117048,0,147,4,0
5117053,0,365,3,0
5117054,1,279,2,0
5117055,1,91,2,0
5117056,1,65,3,0
5117057,0,122,2,0
5117059,1,40,1,0
5117060,0,365,4,0
5117061,0,365,4,0
5117062,0,365,2,0
5117063,0,21,1,0
5117064,0,365,2,0
5117065,0,283,4,0
5117066,1,365,2,0
5117067,1,365,2,0
5117068,0,260,1,1
5117069,0,116,4,0
5117070,0,365,4,0
5117071,0,365,4,1
5117072,0,365,2,0
5117073,0,365,2,0
5117074,1,126,2,0
5117075,0,339,2,1
5117076,0,339,2,1
5117077,0,339,2,0
5117078,0,339,2,1
5117079,0,339,2,0
5117080,0,339,2,0
5117081,0,339,2,0
5117082,0,339,2,1
5117083,0,339,2,1
5117084,1,239,1,1
5117085,1,239,1,0
5117086,1,239,1,0
5117088,1,365,1,0
5117093,1,122,2,0
5117094,1,122,2,0
5117095,1,122,2,1
5117096,1,122,2,0
5117097,1,122,2,0
5117098,1,122,2,0
5117099,1,122,2,0
5117102,0,122,2,0
5117103,0,122,2,0
5117104,0,122,2,0
5117105,0,122,2,0
5117107,0,122,2,0
5117108,0,122,2,1
5117109,0,122,2,1
5117110,0,122,2,1
5117111,1,65,3,0
5117112,1,65,3,0
5117113,1,65,3,0
5117114,1,65,3,0
5117115,1,65,3,0
5117117,1,65,3,0
5117118,1,339,2,0
5117121,1,339,2,1
5117122,0,122,1,0
5117123,0,143,4,0
5117124,0,143,4,0
5117125,0,143,4,0
5117126,0,143,4,0
5117127,0,143,4,1
5117128,0,82,3,0
5117129,0,82,3,1
5117130,0,365,1,0
5117131,0,365,1,1
5117132,0,365,1,0
5117134,1,365,1,0
5117135,0,365,1,0
5117136,1,161,2,0
5117139,1,170,2,0
5117141,0,223,6,0
5117142,0,223,6,0
5117144,1,95,1,0
5117145,1,95,1,0
5117146,1,95,1,0
5117147,1,95,1,0
5117148,1,95,1,0
5117149,1,95,1,0
5117150,1,95,1,0
5117151,1,95,1,1
5117152,1,95,1,1
5117153,0,84,1,0
5117154,0,84,1,0
5117155,0,84,1,0
5117156,0,96,3,0
5117157,0,58,2,0
5117159,0,217,2,0
5117160,0,217,2,0
5117161,0,217,2,0
5117163,0,217,2,0
5117164,0,217,2,0
5117165,0,217,2,0
5117167,0,217,2,0
5117168,0,217,2,0
5117169,0,217,2,0
5117170,0,122,2,0
5117171,0,122,2,1
5117175,0,122,2,0
5117176,0,122,2,0
5117177,1,268,2,0
5117178,1,268,2,0
5117179,1,268,2,0
5117180,1,268,2,0
5117182,1,122,2,0
5117186,1,122,2,0
5117187,1,365,2,1
5117189,0,96,4,1
5117190,0,96,4,1
5117191,0,96,4,1
5117193,0,122,2,0
5117194,0,122,2,0
5117195,0,122,2,1
5117196,0,122,2,1
5117199,0,122,2,0
5117200,0,122,2,0
5117201,0,365,1,0
5117202,0,365,1,0
5117203,0,365,1,1
5117204,0,365,1,1
5117205,0,365,1,1
5117206,0,234,2,0
5117207,0,234,2,0
5117209,0,234,2,0
5117210,0,234,2,1
5117211,1,249,2,0
5117213,1,249,2,0
5117214,1,249,2,0
5117215,0,365,2,0
5117216,0,365,2,1
5117217,0,365,2,0
5117218,0,365,2,0
5117219,0,365,2,1
5117220,0,365,2,0
5117221,0,365,2,0
5117222,0,365,2,0
5117223,1,126,2,0
5117224,1,126,2,0
5117225,1,126,2,0
5117226,0,146,3,0
5117227,1,365,2,0
5117228,1,365,2,1
5117230,1,237,2,0
5117231,1,237,2,0
5117233,1,237,2,0
5117234,1,237,2,0
5117235,1,237,2,0
5117236,1,307,2,0
5117237,1,307,2,0
5117238,1,307,2,1
5117239,1,307,2,1
5117241,1,237,2,0
5117242,0,14,4,0
5117243,0,14,4,0
5117244,0,14,4,0
5117245,0,14,4,1
5117246,0,14,4,1
5117247,0,14,4,0
5117248,0,14,4,0
5117249,0,14,4,0
5117250,0,14,4,0
5117251,0,14,4,0
5117252,0,14,4,1
5117254,0,141,2,1
5117255,0,141,2,1
5117256,0,141,2,0
5117257,0,141,2,1
5117258,0,122,2,0
5117259,0,122,2,0
5117261,0,122,2,0
5117262,0,122,2,0
5117264,0,122,2,0
5117266,1,27,1,0
5117267,1,27,1,0
5117268,1,27,1,0
5117269,1,27,1,0
5117271,0,365,2,0
5117272,1,302,4,0
5117273,1,302,4,0
5117274,1,365,3,0
5117275,1,365,3,0
5117276,1,365,3,0
5117277,1,365,3,1
5117278,1,365,3,0
5117279,1,365,3,0
5117280,1,365,3,0
5117281,1,365,3,0
5117282,1,365,3,0
5117283,1,365,3,0
5117284,1,365,3,0
5117285,1,365,3,0
5117286,1,365,3,0
5117287,1,365,3,0
5117288,1,365,3,0
5117289,1,365,3,0
5117290,1,365,3,0
5117291,1,365,3,1
5117295,1,65,1,0
5117296,1,315,4,0
5117298,1,315,4,0
5117299,1,315,4,0
5117300,1,315,4,0
