y,default,age,balance,loan,day,duration,campaign,pdays,previous
0,0,35,175,0,7,257,2,-1,0
0,0,35,-259,0,29,381,1,247,2
0,0,32,6217,1,21,486,2,-1,0
0,0,42,-1310,1,28,162,1,-1,0
0,0,59,139,0,5,153,1,-1,0
1,0,44,7138,0,8,809,2,-1,0
0,0,50,1111,0,17,50,1,-1,0
0,0,27,113,0,22,39,17,-1,0
0,0,55,-612,0,26,131,2,-1,0
0,0,54,310,0,28,526,4,258,3
0,0,31,-186,0,26,172,3,-1,0
0,0,56,2038,0,8,405,1,305,1
0,0,51,833,0,31,77,3,-1,0
0,0,61,625,0,19,158,2,-1,0
0,0,34,105,0,7,146,2,171,3
0,0,56,551,0,29,27,1,-1,0
0,0,29,145,0,14,105,1,-1,0
0,0,34,618,0,3,119,4,-1,0
0,0,35,1063,1,16,327,1,-1,0
0,0,56,985,1,18,150,2,-1,0
0,0,45,2926,1,19,482,3,120,2
0,0,31,-449,0,28,81,2,-1,0
1,0,37,66,0,18,1164,2,-1,0
0,0,43,0,0,17,674,3,-1,0
0,0,40,419,0,10,347,1,-1,0
1,0,44,4758,0,22,712,6,-1,0
0,0,38,-23,0,20,48,2,-1,0
0,0,58,1573,1,17,279,1,-1,0
0,0,24,77,0,16,236,2,-1,0
0,0,53,1378,0,18,91,2,-1,0
0,0,36,-73,1,18,15,8,-1,0
0,0,28,60,0,6,161,1,337,1
0,0,45,137,1,16,187,19,-1,0
0,0,32,1583,0,19,100,1,182,1
0,0,46,-121,1,8,214,4,-1,0
0,0,28,1065,1,17,406,1,317,1
0,0,51,-13,0,13,361,1,364,1
0,0,51,1869,0,17,30,3,-1,0
0,0,30,4787,0,4,99,2,-1,0
0,1,39,-183,0,14,202,2,-1,0
0,0,28,702,0,26,318,2,-1,0
0,0,31,1494,0,13,275,12,-1,0
0,0,31,0,1,12,59,4,-1,0
0,0,38,46,0,29,70,4,-1,0
0,0,31,609,0,14,1126,1,335,1
1,0,74,4079,0,19,343,3,-1,0
1,0,40,0,0,23,228,2,182,6
0,0,43,7876,0,11,209,2,-1,0
1,0,34,925,0,13,709,1,-1,0
0,0,54,7010,0,11,275,2,-1,0
0,0,51,42,0,12,51,2,342,3
0,0,33,285,1,3,267,1,-1,0
0,0,41,0,0,20,95,1,-1,0
0,0,33,3170,0,28,246,2,-1,0
0,0,48,8,1,7,46,1,-1,0
0,0,42,216,0,8,144,3,-1,0
0,0,35,2975,0,8,249,2,-1,0
0,0,25,894,0,28,328,1,-1,0
0,0,38,490,1,25,17,1,-1,0
0,0,45,245,0,14,126,3,-1,0
0,0,59,0,0,31,52,8,-1,0
0,0,47,150,0,9,52,1,-1,0
0,0,33,4,0,16,285,5,-1,0
1,0,59,1727,0,25,500,4,358,2
1,0,41,664,1,15,955,5,-1,0
0,0,42,473,0,7,216,5,-1,0
0,0,51,0,0,28,84,7,-1,0
0,0,45,-192,0,6,138,3,-1,0
1,0,30,1942,1,21,436,2,178,3
0,0,33,5137,0,6,123,1,-1,0
0,0,43,13044,0,18,36,4,-1,0
0,0,37,1053,0,16,405,3,-1,0
0,0,73,154,0,15,103,1,-1,0
0,0,43,625,0,30,175,1,-1,0
0,0,52,255,1,10,374,3,-1,0
0,0,44,529,0,4,129,4,-1,0
0,0,56,318,1,9,246,3,-1,0
0,0,21,1903,0,29,107,2,-1,0
0,0,43,1937,0,19,385,1,-1,0
0,0,54,3859,1,20,104,3,-1,0
1,0,59,4198,0,14,309,1,91,10
0,0,52,230,0,6,198,2,170,2
1,0,31,747,0,26,543,2,-1,0
0,0,53,263,1,18,143,7,-1,0
0,0,24,-46,0,19,23,1,-1,0
0,0,57,0,1,30,104,2,-1,0
1,0,48,568,0,2,378,2,386,1
0,0,57,1469,0,17,364,1,-1,0
0,0,51,18,1,25,363,6,-1,0
0,0,50,201,0,24,248,1,-1,0
0,0,34,1412,1,27,157,2,-1,0
0,0,43,-93,0,26,402,2,-1,0
0,0,31,-331,0,23,203,5,-1,0
0,0,29,486,0,6,422,1,363,1
0,0,39,694,0,21,44,1,-1,0
0,0,36,2806,0,30,358,4,-1,0
0,0,38,0,0,6,39,2,-1,0
0,0,56,2959,0,18,325,1,-1,0
0,0,41,22,0,18,238,3,126,4
1,0,47,1167,0,30,968,1,87,5
0,0,38,35,0,17,156,1,273,3
0,0,80,8304,0,6,681,1,118,11
0,0,37,4760,0,20,187,2,-1,0
0,0,44,-1313,1,15,104,10,-1,0
1,0,33,697,0,6,860,2,-1,0
0,0,53,230,1,13,112,2,-1,0
0,0,69,473,0,7,112,1,78,1
0,0,46,1427,0,14,32,3,-1,0
1,0,30,201,0,17,325,2,-1,0
0,0,31,1086,0,20,410,1,-1,0
0,0,38,4335,0,20,640,1,-1,0
0,0,34,44,0,9,118,1,-1,0
0,0,48,286,0,30,166,2,-1,0
0,0,46,216,0,2,173,1,-1,0
0,0,42,214,0,28,21,24,-1,0
0,0,41,343,0,14,89,7,-1,0
0,0,33,-77,0,28,151,3,-1,0
0,0,39,1046,0,19,112,4,-1,0
0,0,27,1566,0,30,164,5,-1,0
0,0,26,592,0,29,145,2,164,1
1,0,38,104,0,6,606,3,-1,0
0,0,48,0,0,26,105,1,-1,0
0,0,54,-22,1,9,85,1,-1,0
0,0,51,0,0,18,439,3,-1,0
0,0,47,72,0,29,278,1,-1,0
0,0,53,100,0,13,205,4,-1,0
0,0,35,319,0,16,221,1,-1,0
0,0,58,9339,0,18,52,3,172,3
0,0,52,50,0,12,84,3,-1,0
0,1,57,32,0,15,476,3,-1,0
0,0,52,6922,0,20,371,1,-1,0
0,0,35,633,0,17,128,3,-1,0
0,0,48,4265,0,13,220,2,-1,0
0,0,46,2262,0,14,44,14,-1,0
0,0,39,1970,0,8,30,1,404,2
0,0,38,1513,0,7,330,1,342,1
0,0,34,4659,0,30,28,1,-1,0
0,0,47,668,0,12,908,1,-1,0
0,0,35,649,0,16,177,1,-1,0
0,0,46,452,0,9,113,4,-1,0
0,0,27,-145,0,15,289,8,-1,0
0,0,31,-498,0,21,357,1,-1,0
0,0,31,0,0,28,38,16,-1,0
0,0,46,22,0,7,414,4,-1,0
0,0,31,2304,0,20,257,2,-1,0
1,0,33,1412,0,19,480,1,-1,0
0,0,42,145,0,20,252,2,-1,0
0,0,33,4897,0,20,151,1,-1,0
0,0,40,1832,0,6,213,4,-1,0
0,0,51,3726,1,27,119,12,-1,0
0,0,31,591,0,21,161,2,-1,0
1,0,62,0,0,13,227,2,-1,0
0,0,24,508,0,18,12,3,374,1
1,0,48,817,0,14,517,1,282,4
0,0,41,348,0,7,225,2,275,2
0,0,43,291,0,9,150,2,-1,0
0,0,52,3554,1,8,89,1,-1,0
0,0,54,781,0,9,103,2,-1,0
0,0,32,267,0,26,128,1,-1,0
0,0,38,1327,0,20,277,1,-1,0
1,0,41,-306,0,15,500,1,-1,0
0,0,31,864,0,14,113,2,-1,0
1,0,35,1265,0,15,326,5,179,4
0,0,26,0,0,27,755,1,-1,0
0,0,52,214,0,29,161,3,-1,0
0,0,58,425,1,17,100,1,-1,0
0,0,57,3,0,4,142,2,-1,0
0,0,34,0,0,8,214,2,-1,0
0,0,59,0,0,18,167,2,-1,0
0,0,27,282,1,9,676,5,-1,0
0,0,42,0,0,9,236,1,-1,0
1,0,47,3727,0,12,993,6,-1,0
0,0,33,0,1,28,83,12,-1,0
0,0,31,864,0,6,100,1,-1,0
1,0,37,4089,0,2,289,2,174,4
0,0,29,-478,1,8,528,2,-1,0
0,0,38,-363,0,12,340,2,-1,0
0,0,35,8883,0,21,33,3,-1,0
0,0,31,1970,0,17,284,3,-1,0
1,0,62,1859,0,6,245,3,-1,0
0,0,32,1059,0,17,115,1,-1,0
0,0,31,388,0,5,730,2,-1,0
0,0,51,602,0,11,347,1,284,2
0,0,29,0,0,17,58,1,-1,0
0,0,43,255,0,17,180,1,-1,0
0,0,36,63,0,2,56,8,-1,0
0,0,34,712,0,2,326,3,-1,0
0,0,29,57,0,21,342,9,-1,0
0,0,57,523,1,2,49,6,-1,0
0,0,43,422,0,12,110,1,-1,0
1,0,33,386,0,12,253,1,92,4
0,0,60,3387,0,14,636,2,-1,0
0,0,51,260,0,19,137,2,-1,0
0,0,40,-1,0,7,173,1,-1,0
0,0,51,1490,0,18,227,2,-1,0
0,0,38,497,1,19,88,5,-1,0
0,0,35,1707,0,2,426,3,-1,0
0,0,47,826,0,18,195,3,112,8
0,0,45,907,0,18,230,8,-1,0
1,0,40,1836,0,12,750,2,-1,0
0,0,29,404,0,30,413,3,-1,0
0,0,52,907,0,4,104,2,-1,0
0,0,26,18,1,5,138,1,-1,0
0,0,31,-495,0,29,334,2,-1,0
0,0,55,1210,0,30,868,1,-1,0
0,0,35,819,0,14,102,14,-1,0
0,0,56,442,0,28,77,3,-1,0
1,0,28,-46,0,1,199,1,92,14
0,0,27,671,0,7,332,2,-1,0
0,0,30,371,0,7,124,2,-1,0
0,0,51,-3,0,25,91,9,-1,0
0,0,33,11,0,4,104,3,-1,0
0,0,32,33,0,18,125,1,368,4
1,0,43,104,0,18,635,3,-1,0
0,0,46,174,1,15,90,1,-1,0
0,0,32,3107,1,25,310,1,-1,0
0,0,40,1438,0,6,207,1,351,2
0,0,39,1367,0,12,43,1,-1,0
0,0,51,-11,0,16,126,4,-1,0
0,0,46,1693,0,25,137,1,97,1
0,0,43,778,1,15,284,5,-1,0
0,0,36,837,0,28,68,6,-1,0
0,0,48,363,0,18,67,1,-1,0
0,0,26,236,1,18,8,2,-1,0
0,0,39,0,0,11,62,1,-1,0
0,0,47,-50,1,7,175,1,-1,0
1,0,23,4,0,13,395,2,-1,0
0,0,54,26306,0,11,27,1,84,3
0,0,38,46,1,6,195,1,-1,0
0,0,33,575,1,4,254,2,-1,0
0,0,35,148,1,8,199,1,-1,0
0,0,52,431,0,26,73,17,-1,0
0,0,25,777,0,14,351,1,-1,0
1,0,29,199,1,7,1689,4,-1,0
0,0,35,3552,0,21,267,1,-1,0
0,0,49,47,0,5,234,2,-1,0
0,0,41,3823,0,26,234,10,-1,0
0,0,32,138,0,20,94,4,-1,0
0,0,29,1117,0,8,77,2,-1,0
0,0,28,1325,0,15,242,1,-1,0
0,0,59,0,0,18,247,4,-1,0
0,0,34,4343,0,9,85,4,-1,0
0,0,55,1598,0,22,607,4,-1,0
1,0,34,3301,0,17,485,2,227,4
1,0,24,822,0,27,184,1,91,2
0,0,42,-280,0,26,258,1,-1,0
0,0,34,1534,0,16,156,1,147,7
0,0,34,1671,0,21,160,1,-1,0
0,0,51,2007,0,16,1021,1,-1,0
0,0,58,0,0,31,5,25,-1,0
1,0,44,2776,0,27,701,1,-1,0
1,0,33,139,1,18,732,2,291,5
0,0,34,573,0,10,122,1,-1,0
0,0,34,475,0,7,559,1,-1,0
0,0,42,47,1,8,141,1,-1,0
0,0,46,2154,0,21,87,4,-1,0
0,0,31,96,0,5,577,1,-1,0
0,0,39,83,0,11,193,2,-1,0
0,0,34,6766,0,28,210,5,-1,0
0,0,47,3973,0,6,732,2,-1,0
0,0,42,372,1,6,121,2,-1,0
0,0,48,-552,1,21,150,2,-1,0
0,0,30,48,0,21,140,1,-1,0
0,0,38,7696,0,20,386,2,-1,0
1,0,24,4500,0,11,733,2,-1,0
0,0,34,1,0,19,108,1,-1,0
0,0,46,46,1,17,80,1,152,1
0,1,32,-18,0,12,155,3,-1,0
0,0,46,451,1,13,389,4,-1,0
0,0,26,479,0,9,133,3,-1,0
0,0,42,0,0,21,328,6,-1,0
0,0,50,1130,0,23,119,2,-1,0
0,0,41,389,0,16,87,6,-1,0
0,0,34,10,1,18,162,1,173,3
0,0,32,401,0,15,294,2,-1,0
0,0,58,145,1,16,128,2,-1,0
0,0,45,115,0,6,108,1,-1,0
0,0,28,89,1,6,172,2,-1,0
0,0,35,94,1,14,208,5,-1,0
0,0,39,1438,0,20,212,2,-1,0
0,0,49,780,0,8,148,1,871,2
0,0,50,207,0,4,99,1,-1,0
1,0,37,238,0,3,185,1,92,1
0,0,45,2433,0,6,133,2,-1,0
0,0,30,1924,0,6,170,1,-1,0
0,0,48,-471,0,19,668,7,-1,0
0,0,36,1531,0,8,81,3,170,1
0,0,41,764,0,12,230,2,-1,0
0,0,55,383,0,5,287,1,-1,0
0,0,70,3782,0,16,618,1,-1,0
1,0,41,326,0,5,788,1,-1,0
0,0,47,691,0,6,285,6,-1,0
0,0,34,0,0,21,163,2,-1,0
0,0,33,99,0,8,159,1,-1,0
0,0,58,502,0,12,197,2,370,3
0,0,51,-15,0,25,212,2,-1,0
0,0,45,1929,0,29,44,15,-1,0
0,0,55,0,0,23,180,2,238,3
0,0,30,185,0,26,11,1,-1,0
0,0,33,-424,0,26,863,1,-1,0
0,0,27,0,0,7,388,7,-1,0
0,0,59,319,0,5,143,3,-1,0
0,0,34,171,0,7,191,1,294,1
0,0,47,-1148,1,27,62,2,-1,0
0,0,44,-11,0,9,13,1,-1,0
1,0,35,0,0,13,1073,1,-1,0
0,0,45,-206,0,6,337,2,-1,0
0,0,42,704,1,31,88,10,-1,0
0,0,38,1931,0,2,167,1,298,10
0,0,34,943,0,29,96,4,-1,0
0,0,35,327,0,13,537,3,-1,0
0,0,29,-105,0,27,5,3,-1,0
0,0,58,983,0,5,139,1,-1,0
0,0,44,787,0,30,570,2,-1,0
0,0,45,0,0,29,100,3,-1,0
0,0,43,3060,0,15,253,2,-1,0
0,0,44,5780,0,1,525,2,-1,0
0,0,30,790,0,20,696,3,-1,0
0,0,38,1449,0,26,535,6,-1,0
0,0,50,1412,0,6,131,3,-1,0
0,0,21,681,0,20,6,1,-1,0
0,0,38,228,0,5,105,1,-1,0
0,0,42,0,0,19,370,1,-1,0
0,0,45,2087,0,29,29,14,-1,0
0,0,34,2,1,5,184,1,167,6
0,0,48,197,1,3,47,2,222,3
0,0,34,0,1,2,193,4,-1,0
1,0,32,1905,0,16,709,2,-1,0
0,0,35,118,0,6,358,2,-1,0
0,0,39,2644,0,20,253,1,-1,0
0,0,36,16430,0,6,197,3,-1,0
0,0,35,13,0,22,94,2,-1,0
0,0,57,14,1,22,445,2,-1,0
0,0,28,769,0,15,153,1,371,2
0,0,43,3485,0,18,113,1,-1,0
0,0,57,139,0,17,80,1,-1,0
0,0,34,202,0,15,318,1,-1,0
0,0,36,6,0,27,100,1,435,1
0,0,47,2515,0,20,40,3,-1,0
0,0,36,5195,0,2,55,25,-1,0
0,0,33,2098,0,20,67,1,-1,0
0,0,57,320,0,7,76,2,-1,0
0,0,57,3431,0,16,73,1,-1,0
0,0,34,50,0,20,89,2,-1,0
0,0,51,370,0,19,109,3,-1,0
0,0,54,-182,0,9,98,1,-1,0
0,0,52,1623,0,5,21,17,-1,0
0,0,43,13342,0,18,465,1,-1,0
0,0,58,6570,0,21,106,3,-1,0
0,0,53,225,0,20,304,1,340,1
0,0,44,-665,0,30,342,3,-1,0
0,0,29,0,0,16,16,25,-1,0
1,0,27,54,0,28,543,2,-1,0
0,0,35,46,0,8,338,3,-1,0
0,0,40,2,0,22,197,5,-1,0
0,0,34,103,1,8,956,2,-1,0
0,0,38,883,0,12,95,1,327,9
0,0,32,55,0,15,546,9,-1,0
0,0,41,8238,1,30,124,4,-1,0
0,0,25,913,0,7,113,4,-1,0
0,0,38,595,0,7,245,3,-1,0
0,0,26,7,0,22,188,2,-1,0
0,0,37,1661,0,19,199,5,-1,0
1,0,30,102,0,5,470,7,426,3
0,0,36,338,0,14,90,1,-1,0
0,0,33,3132,0,23,350,5,-1,0
0,0,33,490,0,7,31,1,363,2
0,0,35,2682,0,9,156,1,-1,0
0,0,24,0,0,27,299,1,-1,0
0,0,29,596,0,30,510,2,-1,0
0,0,54,2059,0,25,177,4,-1,0
0,0,27,132,0,13,123,2,-1,0
0,0,34,0,0,2,270,1,-1,0
0,0,39,385,0,16,225,4,-1,0
0,0,38,223,0,28,63,1,-1,0
0,0,37,0,0,3,247,13,-1,0
0,0,26,512,1,30,206,5,239,3
0,0,36,1169,0,6,168,2,-1,0
0,0,35,71,0,21,836,12,-1,0
0,0,30,940,0,8,131,2,-1,0
0,0,25,-80,1,3,89,1,-1,0
0,0,34,0,0,29,116,4,-1,0
0,0,52,1317,0,12,58,1,-1,0
0,0,39,179,0,6,36,1,-1,0
0,0,34,1007,0,21,240,2,-1,0
0,0,34,0,0,22,132,4,-1,0
0,0,30,1286,1,17,544,1,-1,0
0,0,33,804,1,8,266,1,-1,0
0,0,30,4,0,4,443,2,-1,0
0,0,51,0,0,10,324,1,-1,0
0,0,36,417,0,6,15,10,207,3
0,0,48,1678,0,28,263,2,-1,0
0,0,37,532,0,11,199,1,-1,0
0,0,58,407,0,29,145,2,-1,0
0,0,56,659,1,2,56,1,-1,0
0,0,34,393,0,5,11,9,-1,0
0,0,33,661,0,18,411,1,173,2
0,0,26,0,0,29,165,23,-1,0
0,0,40,838,0,12,619,3,-1,0
0,0,35,195,0,17,203,1,-1,0
0,0,45,68,0,7,254,1,-1,0
1,0,37,-242,0,13,1149,6,-1,0
0,0,35,321,0,9,189,1,-1,0
1,0,43,3403,0,12,707,2,97,2
0,0,28,8,0,15,196,1,-1,0
0,0,32,739,0,9,171,1,-1,0
1,0,26,622,0,28,1451,2,-1,0
1,0,35,152,0,2,563,1,-1,0
0,0,35,2,0,11,239,4,-1,0
0,0,39,1439,0,28,73,6,-1,0
0,0,42,1491,0,6,203,2,334,2
0,0,32,6402,0,6,158,1,167,1
0,0,30,1210,0,9,100,4,-1,0
0,0,26,122,1,8,160,1,-1,0
0,0,30,0,0,19,661,1,-1,0
0,0,32,62,0,14,166,1,-1,0
0,0,47,3333,1,29,114,2,-1,0
0,0,33,16992,0,29,58,1,-1,0
0,0,57,23,0,31,25,8,-1,0
0,0,35,0,0,7,121,2,-1,0
0,0,53,6072,1,16,226,4,-1,0
0,0,24,366,1,16,234,2,-1,0
0,0,54,0,1,10,88,1,-1,0
0,0,31,1343,1,21,85,1,-1,0
0,0,41,2105,0,18,134,1,-1,0
0,0,44,2319,0,4,251,3,-1,0
0,0,35,35,0,14,152,1,-1,0
0,0,30,877,0,13,202,1,83,5
0,0,43,30,0,30,379,17,-1,0
0,1,51,-2082,1,28,123,6,-1,0
0,0,60,89,0,30,156,2,-1,0
0,0,43,104,0,17,332,1,-1,0
0,0,31,1750,0,14,90,3,-1,0
0,0,56,772,0,20,291,1,-1,0
0,0,42,1048,0,6,23,2,-1,0
0,0,52,592,0,21,122,2,-1,0
0,0,40,0,1,26,105,2,172,1
0,0,36,3064,0,11,1143,4,-1,0
0,0,40,33,0,26,70,3,-1,0
0,0,46,0,0,8,264,2,-1,0
0,0,32,1649,0,27,204,2,-1,0
0,0,31,287,0,19,182,1,-1,0
0,0,41,0,0,17,386,2,-1,0
0,0,58,419,1,5,295,3,-1,0
0,0,36,257,0,12,86,2,-1,0
0,0,52,118,0,28,16,20,-1,0
0,0,42,251,0,20,413,2,-1,0
0,0,32,1731,1,29,323,3,-1,0
0,0,62,0,0,13,78,3,-1,0
0,0,31,23,0,25,121,3,-1,0
1,1,41,-386,1,20,477,1,-1,0
0,0,34,5498,0,19,265,1,-1,0
1,0,44,5063,0,27,418,2,-1,0
0,0,42,7041,0,28,386,4,-1,0
0,0,37,654,0,19,594,2,-1,0
0,0,47,1890,0,8,161,1,-1,0
0,0,32,2400,1,5,450,3,-1,0
0,0,46,519,0,25,217,6,-1,0
0,0,39,1190,0,8,136,1,-1,0
0,0,28,229,0,9,322,1,-1,0
0,0,26,203,0,16,104,1,196,1
0,0,52,1818,1,17,189,2,111,4
1,0,42,1289,0,15,250,4,415,2
0,0,33,39,0,19,123,5,-1,0
1,0,73,796,0,23,427,1,182,2
0,0,35,57,1,8,632,2,-1,0
0,0,40,1548,0,13,101,3,-1,0
1,0,51,117,0,24,467,2,88,4
0,0,37,0,0,16,640,2,-1,0
0,0,39,691,1,16,517,1,255,1
0,0,28,64,0,13,160,3,-1,0
0,0,49,0,0,12,177,3,-1,0
0,0,36,957,0,21,206,1,-1,0
0,0,45,118,0,7,208,2,-1,0
0,0,29,218,0,12,169,1,-1,0
1,0,35,724,0,14,287,2,415,1
0,0,35,20,1,17,505,3,-1,0
0,0,30,-28,0,18,284,2,371,1
0,0,46,665,0,30,89,4,235,2
0,0,25,5,0,29,138,1,-1,0
1,0,36,925,0,14,321,3,189,4
0,0,42,2519,0,15,262,4,-1,0
0,0,57,3927,0,13,61,1,-1,0
0,0,42,401,0,24,217,9,-1,0
0,0,29,581,1,14,192,2,-1,0
0,0,36,1327,0,29,174,2,-1,0
0,0,31,3242,0,25,292,2,-1,0
0,0,59,3163,0,29,240,2,-1,0
0,0,50,32,0,4,282,2,-1,0
0,0,47,310,1,14,128,6,-1,0
0,0,46,0,0,2,161,1,-1,0
0,0,26,155,0,29,291,1,244,4
0,0,31,11386,0,20,356,1,-1,0
0,0,30,1380,0,21,294,2,-1,0
0,0,47,2443,0,18,422,1,-1,0
1,0,23,1129,0,28,806,1,-1,0
0,0,44,4232,0,16,227,1,-1,0
0,0,42,5564,0,17,560,2,-1,0
0,0,32,-402,0,17,135,1,-1,0
0,0,28,1323,0,3,361,1,-1,0
0,0,57,1623,1,18,246,1,-1,0
0,0,38,1042,0,4,419,2,-1,0
1,0,22,2488,0,8,449,2,38,10
0,0,54,865,0,17,71,1,-1,0
0,0,32,-1053,0,21,357,3,-1,0
0,0,32,1667,0,18,164,2,179,3
0,0,59,975,0,15,263,4,-1,0
0,0,45,2571,0,18,146,2,-1,0
1,0,53,732,0,27,759,2,-1,0
0,0,50,769,0,28,72,2,363,4
0,0,34,-136,1,12,131,2,-1,0
1,0,35,3636,1,21,808,2,-1,0
0,0,30,931,0,17,1183,1,-1,0
0,0,62,565,0,4,123,3,-1,0
0,0,40,271,0,29,483,2,-1,0
0,0,26,1153,0,4,238,3,-1,0
0,0,34,-73,0,11,90,1,-1,0
1,0,50,558,0,9,464,1,683,6
0,0,31,137,0,22,385,9,-1,0
0,0,35,700,0,23,240,2,-1,0
0,0,55,-966,1,14,104,1,-1,0
0,0,34,96,0,29,109,2,-1,0
0,0,58,4007,0,30,598,4,-1,0
0,0,50,567,0,16,274,8,-1,0
0,0,31,40,0,7,123,2,-1,0
0,0,47,136,1,23,70,1,-1,0
0,0,38,917,0,23,260,1,-1,0
0,0,46,593,0,29,190,3,-1,0
0,0,42,505,0,14,521,2,-1,0
0,0,34,2542,0,14,228,1,-1,0
1,0,37,5355,0,17,466,4,-1,0
0,0,38,807,0,27,74,2,-1,0
0,0,59,9976,0,29,57,2,-1,0
0,0,32,0,0,30,119,3,-1,0
0,0,55,540,0,19,124,2,-1,0
0,0,35,280,1,31,65,50,-1,0
0,0,56,-59,1,28,127,6,-1,0
0,1,27,-517,0,14,172,3,-1,0
0,0,42,2613,0,30,174,6,-1,0
0,0,42,-7,0,31,41,6,-1,0
0,0,41,0,0,30,232,3,-1,0
0,1,53,-200,1,6,161,1,-1,0
0,0,67,2301,0,16,124,1,-1,0
1,0,53,104,1,5,701,1,-1,0
0,0,33,191,0,9,162,2,-1,0
0,0,31,694,0,6,431,2,-1,0
0,0,31,212,0,18,191,3,-1,0
0,0,30,1882,0,11,249,5,-1,0
0,0,48,131,0,6,189,1,-1,0
0,0,30,175,0,25,167,4,-1,0
0,1,43,0,0,29,73,4,-1,0
0,0,38,4425,0,30,162,1,-1,0
0,0,46,3533,0,12,235,2,-1,0
0,0,59,3573,0,15,44,1,-1,0
0,0,44,476,1,26,127,2,-1,0
0,0,35,1257,0,20,93,3,329,7
0,0,55,23,0,30,143,1,2,3
0,0,39,0,0,16,81,2,-1,0
0,0,36,398,1,17,77,2,-1,0
0,0,33,745,0,23,115,4,-1,0
0,0,48,8106,0,17,125,1,111,3
0,0,33,0,0,19,53,4,-1,0
0,0,67,696,0,4,77,2,-1,0
0,0,48,1266,0,3,45,1,-1,0
0,0,57,2416,0,11,74,2,-1,0
0,0,31,25,0,21,169,5,-1,0
0,0,30,7513,0,11,269,2,-1,0
0,0,56,29,0,29,52,2,227,1
0,0,26,5116,0,22,246,3,-1,0
0,0,44,-1746,0,20,218,1,-1,0
1,0,44,14,0,13,167,1,92,1
1,0,31,4148,0,21,316,3,99,9
0,0,47,14,0,15,142,1,-1,0
0,0,30,105,0,21,75,1,-1,0
0,0,37,767,1,2,204,1,-1,0
0,0,56,0,1,10,542,1,-1,0
0,0,43,-228,1,16,122,2,-1,0
0,0,42,508,0,30,70,1,-1,0
0,0,60,725,0,8,266,1,-1,0
0,0,34,41,0,6,34,9,-1,0
0,0,34,184,0,22,203,4,-1,0
0,0,41,251,1,6,85,3,-1,0
0,0,38,-17,0,21,11,4,-1,0
0,0,23,-19,0,20,13,10,-1,0
1,0,33,1064,0,13,562,1,-1,0
0,0,36,777,0,6,185,3,-1,0
0,0,49,377,0,22,158,1,59,2
1,0,34,479,0,12,515,1,350,5
0,0,40,-375,0,13,60,5,-1,0
0,0,72,796,0,24,173,2,-1,0
0,0,43,17,0,16,353,4,-1,0
0,0,44,1071,0,11,143,3,357,1
0,0,35,0,0,20,18,5,-1,0
0,0,46,7378,0,18,466,1,-1,0
0,0,55,865,0,17,85,1,151,1
0,0,50,-701,1,24,148,1,-1,0
0,0,23,817,0,18,123,1,-1,0
0,0,34,1387,0,30,121,1,-1,0
0,0,40,0,1,29,245,3,-1,0
1,0,61,2917,0,6,215,1,-1,0
0,0,53,4541,0,15,190,6,-1,0
0,0,57,0,0,13,44,1,-1,0
0,0,28,4287,0,30,171,1,-1,0
0,0,25,242,0,30,62,12,-1,0
0,0,38,171,1,20,172,1,-1,0
0,0,27,259,0,23,78,10,-1,0
0,0,45,827,0,15,319,5,-1,0
0,0,31,469,1,2,111,1,-1,0
0,0,39,2226,0,6,158,1,-1,0
0,0,42,0,0,29,82,12,-1,0
0,0,46,477,0,20,128,6,-1,0
0,0,36,42,0,8,102,4,-1,0
0,0,30,775,0,16,124,2,-1,0
0,0,32,9,0,17,334,2,-1,0
1,0,52,2557,0,28,134,5,204,2
0,0,31,2395,0,27,218,1,-1,0
0,0,60,4895,0,9,313,1,-1,0
0,0,35,376,1,6,207,3,-1,0
0,0,38,389,0,6,262,1,-1,0
0,0,46,134,0,19,134,2,-1,0
0,0,45,1273,1,11,197,3,-1,0
0,0,59,0,0,12,214,3,-1,0
0,0,34,2892,1,30,1165,7,-1,0
0,0,33,0,0,7,177,2,-1,0
0,0,46,295,0,23,141,6,-1,0
0,0,48,292,1,29,164,6,-1,0
0,0,31,85,0,16,151,1,-1,0
0,0,32,4,0,4,145,2,260,4
0,0,35,-587,0,26,111,1,-1,0
0,0,36,367,0,2,217,1,221,1
0,0,52,-1224,0,7,253,4,-1,0
0,0,45,959,0,18,74,1,-1,0
0,0,34,0,0,20,263,2,-1,0
0,1,25,-589,0,3,233,1,-1,0
0,0,26,-8,0,13,402,2,-1,0
0,0,57,0,0,30,585,1,-1,0
0,0,48,247,1,14,145,1,-1,0
0,0,48,5543,0,16,143,5,-1,0
0,0,32,642,1,8,524,1,-1,0
0,0,58,11,0,11,270,1,-1,0
0,0,57,-226,0,4,272,1,-1,0
0,0,31,5191,0,20,187,2,-1,0
0,0,33,-320,0,18,268,2,-1,0
0,0,53,2289,1,17,183,1,-1,0
0,0,36,725,0,27,123,3,99,8
0,0,32,705,0,20,20,4,-1,0
0,0,45,776,0,6,232,4,253,1
0,0,35,816,0,19,547,7,-1,0
0,0,41,171,0,21,71,9,-1,0
0,0,54,812,0,31,113,6,-1,0
1,0,49,823,0,8,780,4,-1,0
0,0,28,1453,0,12,246,1,343,1
0,0,24,431,0,3,108,12,-1,0
0,0,30,1009,0,29,253,1,-1,0
0,0,32,286,0,6,175,1,-1,0
0,0,53,22370,0,15,106,1,-1,0
