Loan Status,Term,Current Loan Amount,Annual Income
1,0,215644,1899620
1,0,128942,1633202
1,0,428846,823042
1,0,439692,2278404
1,0,100144,1041675
1,0,178838,868775
1,0,387486,1334978
1,0,652476,1458535
1,0,305426,1534744
1,0,332706,948119
1,0,369380,1640612
1,0,399278,3065232
1,0,100056,790077
1,0,240944,685919
1,0,515020,2223912
1,0,758450,3537135
1,0,400950,1442822
1,0,783090,2125530
1,0,403282,967480
1,0,308242,1330874
1,0,43252,1494312
1,0,266266,1849270
1,0,215248,1022428
1,0,300190,720404
1,0,331298,1525928
1,0,157762,2043678
1,0,128942,1633202
1,0,553850,1616748
1,0,388564,1864280
1,0,613712,3407346
1,0,266904,1275166
1,0,762454,3950898
1,0,191752,2427478
1,0,388190,1713572
1,0,552860,2387350
1,0,335742,1353142
1,0,453816,2799555
1,0,428846,823042
1,0,350416,945725
1,0,222442,902918
1,0,215688,3166692
1,0,380358,1932300
1,0,155276,1266540
1,0,175692,1308777
1,0,540936,1588362
1,0,493592,969038
1,0,233640,2037294
1,0,220748,1134338
1,0,563420,1401383
1,0,300190,720404
1,0,216150,1011123
1,0,480722,922583
1,0,131714,3222894
1,0,192698,908561
1,0,264132,3231615
1,0,380358,1932300
1,0,133804,674044
1,0,368610,3818240
1,0,738144,1770534
1,0,268400,1448807
1,0,329142,1004378
1,0,155386,2440113
1,0,189354,817703
1,0,387486,1334978
1,0,110440,1112127
1,0,225016,1127118
1,0,561000,1985595
1,0,550242,1131811
1,0,333894,1537936
1,0,305426,1534744
1,0,315744,1420307
1,0,493592,969038
1,0,164340,1058490
1,0,164340,1058490
1,0,144320,1189818
1,0,439692,2278404
1,0,197494,958170
1,0,109714,1895060
1,0,262680,2079550
1,0,538186,3904215
1,0,105556,778620
1,0,464090,946637
1,0,203038,1152996
1,0,257884,2060075
1,0,329318,2275212
1,0,379720,1043461
1,0,108262,959025
1,0,263824,1139202
1,0,649176,7245612
1,0,76736,1408660
1,0,211530,818311
1,0,576708,1572858
1,0,755722,1533452
1,0,515218,2057966
1,0,563420,1401383
1,0,335742,1353142
1,0,63118,1654577
1,0,160754,1484793
1,0,442992,1912464
1,0,415052,1400205
1,0,215908,1678194
1,0,329406,1081043
1,0,110286,533387
1,0,329142,1004378
1,0,221364,2294136
1,0,76736,1408660
1,0,264704,1047831
1,0,334796,1291468
1,0,540936,1588362
1,0,606320,1870170
1,0,759066,3540004
1,0,263758,1328803
1,0,179938,1514870
1,0,272580,653904
1,0,110066,1045532
1,0,352220,1532920
1,0,176418,1066546
1,0,762454,3950898
1,0,366916,1459599
1,0,321926,826272
1,0,111122,1439402
1,0,472780,1114445
1,0,442112,1215126
1,0,613712,3407346
1,0,159896,1438547
1,0,224620,989349
1,0,263164,1630371
1,0,90178,895679
1,0,430408,2602012
1,0,392920,1131108
1,0,270952,954750
1,0,357874,1178361
1,0,403282,967480
1,0,121770,596543
1,0,105556,778620
1,0,442112,1215126
1,0,118976,678566
1,0,65582,1377994
1,0,490006,1318448
1,0,431464,1561306
1,0,550242,1131811
1,0,244354,805733
1,0,216238,1027140
1,0,759308,2694219
1,0,266684,965352
1,0,755722,1533452
1,0,263956,2048542
1,0,158928,1410788
1,0,309738,1374650
1,0,690602,1333857
1,0,435820,1317365
1,0,464552,2617326
1,0,272580,653904
1,0,220880,1487928
1,0,759308,2694219
1,0,759066,3540004
1,0,548240,1666642
1,0,334796,1291468
1,0,472868,2216901
1,0,318406,3678856
1,0,498674,1359526
1,0,165110,1425855
1,0,450516,972686
1,0,321266,1310221
1,0,257422,3705380
1,0,216876,1236197
1,0,522412,1936252
1,0,222948,1781060
1,0,277002,1818452
1,0,120274,1208704
1,0,415404,1121722
1,0,203038,1152996
1,0,158928,1410788
1,0,217668,1353503
1,0,155386,2440113
1,0,262592,1228464
1,0,355652,1151856
1,0,546986,1984037
1,0,66000,1102114
1,0,179652,1454507
1,0,472868,2216901
1,0,234982,1031776
1,0,220748,1134338
1,0,218042,1600636
1,0,346258,1626058
1,0,417164,1002364
1,0,225412,1051232
1,0,77484,1567975
1,0,332574,995714
1,0,133408,1536264
1,0,146608,1294470
1,0,223872,706477
1,0,337172,1485800
1,0,166606,683183
1,0,222310,2092755
1,0,89078,1741635
1,0,152438,1448085
1,0,259116,1156207
1,0,119856,588487
1,0,225082,1360723
1,0,195800,1784974
1,0,262548,1568336
1,0,145024,1560698
1,0,177628,862961
1,0,336116,1257857
1,0,172458,1526688
1,0,303424,879852
1,0,104940,1150830
1,0,408342,1906270
1,0,526724,1611124
1,0,553300,2064312
1,0,153890,1079694
1,0,275682,1238097
1,0,155782,768816
1,0,222310,1881551
1,0,157256,1006772
1,0,151712,748752
1,0,539132,1940090
1,0,560340,1606640
1,0,123244,387030
1,0,536822,1545384
1,0,110132,1010002
1,0,221188,1277009
1,0,383878,1598850
1,0,218548,528485
1,0,107272,463182
1,0,221474,1052011
1,0,217580,2067010
1,0,221166,1258864
1,0,196130,1505712
1,0,73106,732545
1,0,219648,1043328
1,0,265056,1530545
1,0,166606,683183
1,0,223872,706477
1,0,225412,1051232
1,0,404074,1064209
1,0,343332,1100670
1,0,172810,485051
1,0,172700,1957494
1,0,386496,1205360
1,0,540826,1722369
1,0,478984,1413049
1,0,344608,1395075
1,0,603064,2306220
1,0,383878,1598850
1,0,244244,1764264
1,0,175648,1061872
1,0,377652,1747278
1,0,221012,763496
1,0,145024,1560698
1,0,111210,845196
1,0,553300,2064312
1,0,206052,1154250
1,0,300344,1047242
1,0,436744,1386164
1,0,320760,1050757
1,0,261404,1316966
1,0,650430,1497960
1,0,181346,1740267
1,0,121462,824220
1,0,626230,1622486
1,0,221430,1529880
1,0,199342,713526
1,0,320760,1050757
1,0,326942,1129398
1,0,417164,1002364
1,0,270336,1070080
1,0,475046,1426615
1,0,303776,1457490
1,0,150700,1115490
1,0,44220,1432277
1,0,526724,1611124
1,0,685300,1328043
1,0,61358,473195
1,0,120692,1248965
1,0,213620,922488
1,0,323202,1550704
1,0,327602,1697517
1,0,222442,960545
1,0,475046,1426615
1,0,129404,968639
1,0,331562,1336251
1,0,330220,1129303
1,0,197516,1459352
1,0,230142,1095825
1,0,89078,1741635
1,0,172920,541367
1,0,469062,1851911
1,0,172700,1957494
1,0,689810,1419300
1,0,475530,2509748
1,0,411290,891480
1,0,204468,530252
1,0,689810,1419300
1,0,562320,3885120
1,0,120692,1248965
1,0,285120,872214
1,0,341682,847134
1,0,141262,1501608
1,0,107712,1209312
1,0,51964,1215373
1,0,143748,1191186
1,0,754908,1862760
1,0,435556,1579888
1,0,180576,899346
1,0,104940,1150830
1,0,289806,1116649
1,0,204468,530252
1,0,459558,1889930
1,0,119856,588487
1,0,394658,1609509
1,0,337656,1010914
1,0,420442,810122
1,0,181192,1120506
1,0,90508,868433
1,0,261998,801363
1,0,207460,1901824
1,0,217602,660839
1,0,650430,1497960
1,0,199584,1053360
1,0,395714,2088537
1,0,218768,1927930
1,0,206052,1154250
1,0,267014,1710285
1,0,300542,1965265
1,0,330330,1236235
1,0,525052,2380586
1,0,397188,1124363
1,0,395714,2088537
1,0,268202,1659973
1,0,176198,779855
1,0,270336,1070080
1,0,411290,891480
1,0,109560,870504
1,0,471372,2132427
1,0,220594,1181173
1,0,267850,1542192
1,0,267256,827051
1,0,323840,1553744
1,0,336116,1257857
1,0,397188,1124363
1,0,110132,1010002
1,0,343332,1100670
1,0,374220,1425855
1,0,445192,1922420
1,0,732028,1724193
1,0,614394,1705554
1,0,353298,1373054
1,0,339108,1156074
1,0,295680,1502064
1,0,539550,1453519
1,0,403084,1353807
1,0,284218,2737919
1,0,443520,1580040
1,0,766920,4731000
1,0,368830,2342225
1,0,443828,1341571
1,0,659956,1148550
1,0,328130,2078087
1,0,464178,1020756
1,0,177848,1308872
1,0,440352,1673330
1,0,753214,5575740
1,0,322080,1390800
1,0,328614,1362262
1,0,142824,853898
1,0,268202,1833709
1,0,368830,2342225
1,0,450824,1752066
1,0,647592,2330350
1,0,445852,4428121
1,0,310244,2870805
1,0,216238,1027140
1,0,560120,1838212
1,0,263384,1478599
1,0,445852,1251435
1,0,337414,818957
1,0,215842,2423317
1,0,414854,1007076
1,0,264880,1244272
1,0,55880,1469308
1,0,322080,1390800
1,0,440506,2673034
1,0,421432,812041
1,0,366102,961020
1,0,295680,1502064
1,0,414854,1007076
1,0,310398,1701792
1,0,242770,1334256
1,0,323070,1711292
1,0,177848,1308872
1,0,483164,2516132
1,0,221606,1244025
1,0,152284,901778
1,0,178860,1544776
1,0,260942,938980
1,0,129118,1301006
1,0,215160,2229840
1,0,430408,1916264
1,0,429880,946713
1,0,188430,1362661
1,0,174350,1411605
1,0,140756,911734
1,0,181500,2276732
1,0,440352,1673330
1,0,215600,1657180
1,0,111628,1311000
1,0,334224,1471132
1,0,460482,1799053
1,0,539770,1827363
1,0,267608,1194131
1,0,86042,2433748
1,0,766920,4731000
1,0,110528,763572
1,0,433070,1247692
1,0,291368,1048458
1,0,268180,1158012
1,0,328130,2078087
1,0,173624,1574454
1,0,471878,2328792
1,0,629244,2426072
1,0,232188,1394068
1,0,443828,1341571
1,0,433048,2150477
1,0,397298,1715643
1,0,431816,2144359
1,0,268576,1449662
1,0,135586,1034664
1,0,444048,1342236
1,0,767470,2083103
1,0,130196,1499328
1,0,387640,1859910
1,0,536228,2122604
1,0,464552,1637686
1,0,268796,2514954
1,0,536228,2122604
1,0,429880,946713
1,0,471878,2328792
1,0,397298,1715643
1,0,431816,2144359
1,0,721072,1635881
1,0,654522,1733484
1,0,259028,2367628
1,0,611138,1696491
1,0,195272,936890
1,0,193424,816259
1,0,446292,4239774
1,0,656568,5103324
1,0,180136,1069567
1,0,211464,1236482
1,0,258236,2676359
1,0,433048,2150477
1,0,444048,1342236
1,0,268356,1834792
1,0,762146,1843000
1,0,433070,1247692
1,0,614394,1705554
1,0,174350,1411605
1,0,777084,2300976
1,0,469898,7729960
1,0,207768,2088746
1,0,290576,1756664
1,0,86680,1908740
1,0,174878,792889
1,0,107756,1488840
1,0,443520,1580040
1,0,131186,1699569
1,0,175186,1475179
1,0,334202,1250694
1,0,107756,1488840
1,0,325380,1217710
1,0,132484,4290390
1,0,404118,1440447
1,0,757372,4074075
1,0,134178,1409895
1,0,752444,3342024
1,0,135586,1034664
1,0,310244,2870805
1,0,313786,1856110
1,0,175560,1175055
1,0,492602,972382
1,0,336996,679098
1,0,214566,1482456
1,0,222112,2397800
1,0,333014,2482882
1,0,659956,1148550
1,0,476586,879339
1,0,311410,1825045
1,0,772618,2383075
1,0,779174,1997584
1,0,430408,1916264
1,0,348370,1316301
1,0,214566,1482456
1,0,757372,4074075
1,0,239492,2298240
1,0,299948,1247236
1,0,772618,2383075
1,0,455400,1375581
1,0,313456,932482
1,0,156156,1733940
1,0,152526,2069936
1,0,176836,782743
1,0,139238,830642
1,0,313720,798551
1,0,224510,2423697
1,0,173360,1437312
1,0,193116,1223030
1,0,123266,1122710
1,0,600534,1234886
1,0,159038,1257477
1,0,546260,1601453
1,0,512996,1348601
1,0,286000,1273000
1,0,89056,642637
1,0,551936,1525320
1,0,101970,1103254
1,0,268048,1060998
1,0,269676,927732
1,0,602954,1261961
1,0,310860,1188089
1,0,97658,1255691
1,0,323136,782952
1,0,215622,1163826
1,0,366938,1433607
1,0,263164,1515136
1,0,310860,1188089
1,0,358644,863037
1,0,176902,954845
1,0,614658,1347556
1,0,512996,1348601
1,0,174460,904058
1,0,430804,2306752
1,0,212630,1587716
1,0,508992,1245032
1,0,328284,1606602
1,0,337326,2175234
1,0,134134,1312805
1,0,223784,1507498
1,0,327954,1699398
1,0,264550,1332793
1,0,628496,3024173
1,0,347600,2251500
1,0,651882,1726492
1,0,224928,1068408
1,0,141372,476957
1,0,69806,2225964
1,0,607508,2154847
1,0,306922,867483
1,0,109978,1272753
1,0,157036,1379780
1,0,221034,1000274
1,0,372328,1040307
1,0,172040,1077205
1,0,405460,1731413
1,0,366938,1433607
1,0,270292,2178654
1,0,541750,2526525
1,0,332486,1005803
1,0,669328,2103794
1,0,220506,799843
1,0,65362,470345
1,0,121066,929328
1,0,281336,616778
1,0,233750,1441967
1,0,172216,903697
1,0,270292,2178654
1,0,86878,2006970
1,0,336182,2436864
1,0,313720,798551
1,0,267542,1249801
1,0,332904,575985
1,0,531542,2199649
1,0,121066,929328
1,0,469942,1739412
1,0,276496,916921
1,0,326238,2009820
1,0,259358,2193588
1,0,319528,2951156
1,0,79662,1138860
1,0,245586,1136238
1,0,303732,1457357
1,0,438372,1135782
1,0,107998,1981985
1,0,479644,941450
1,0,85998,1002611
1,0,125862,756200
1,0,139744,1132571
1,0,139744,1132571
1,0,265760,2295276
1,0,78870,1459485
1,0,34276,451174
1,0,110880,861764
1,0,115434,1614202
1,0,203918,560405
1,0,459910,2210840
1,0,563596,1460207
1,0,117722,793288
1,0,459690,1938950
1,0,600534,1234886
1,0,268180,1312406
1,0,322322,927865
1,0,312752,1167208
1,0,222684,1346226
1,0,224268,1045912
1,0,222684,1346226
1,0,440440,1703160
1,0,306724,2879355
1,0,215622,1163826
1,0,108284,1215734
1,0,219098,1135326
1,0,244002,2657872
1,0,101970,1103254
1,0,306922,867483
1,0,264484,1046881
1,0,345070,2160585
1,0,467544,5234348
1,0,301004,1578349
1,0,609708,1258351
1,0,269258,1123926
1,0,243210,775561
1,0,261382,884165
1,0,79662,1138860
1,0,469480,1071030
1,0,396902,1889094
1,0,221540,1035367
1,0,109890,1271727
1,0,609708,1258351
1,0,176616,953325
1,0,323136,782952
1,0,153032,1208343
1,0,215732,1900399
1,0,110528,1500468
1,0,559790,2127202
1,0,479644,941450
1,0,188144,1063924
1,0,218372,1093849
1,0,173360,1437312
1,0,317306,1294071
1,0,216194,1587070
1,0,337326,2175234
1,0,260942,1089213
1,0,225082,1069149
1,0,243210,775561
1,0,459910,2210840
1,0,440044,1615171
1,0,761156,1765461
1,0,156156,1733940
1,0,334686,963490
1,0,109956,441237
1,0,198792,2289120
1,0,780780,2408250
1,0,377212,1020433
1,0,154176,1683514
1,0,775236,8608140
1,0,429748,2041303
1,0,339834,1166220
1,0,758142,4209165
1,0,111056,1550096
1,0,437118,1703597
1,0,198792,2289120
1,0,257708,1724953
1,0,443300,2871375
1,0,329472,2086656
1,0,307164,1989623
1,0,414942,1207127
1,0,259270,1797400
1,0,249612,1385784
1,0,266992,1781003
1,0,212388,639673
1,0,101244,1152996
1,0,386694,1872982
1,0,190190,1089916
1,0,779174,2691654
1,0,215864,2423564
1,0,758142,4209165
1,0,267718,1387285
1,0,111056,1550096
1,0,240966,1406190
1,0,310684,2453166
1,0,258566,930430
1,0,542080,2059904
1,0,99902,571995
1,0,227920,1955480
1,0,306152,1189818
1,0,522038,1728240
1,0,129624,884241
1,0,528748,2207078
1,0,280060,1431612
1,0,111452,1039433
1,0,342782,1165536
1,0,54032,2185779
1,0,443300,2871375
1,0,79112,1822176
1,0,780560,1502311
1,0,357302,1288561
1,0,306152,1189818
1,0,362494,1138404
1,0,516758,2287220
1,0,257532,1853450
1,0,112068,1548424
1,0,481734,1323749
1,0,760386,2251500
1,0,266992,1781003
1,0,451880,1393802
1,0,231308,1022010
1,0,780560,1502311
1,0,780780,2408250
1,0,131978,1329734
1,0,325050,1590775
1,0,111782,1034018
1,0,539396,1563339
1,0,257708,1724953
1,0,646008,1547284
1,0,337656,1924643
1,0,323730,1601092
1,0,437580,1322685
1,0,280060,1431612
1,0,346808,1298213
1,0,96536,1111614
1,0,326172,751184
1,0,437932,1323749
1,0,224664,1731071
1,0,149534,903906
1,0,349118,1356790
1,0,129624,884241
1,0,343596,1777203
1,0,397980,3341625
1,0,788568,2432247
1,0,300388,3458988
1,0,329186,1762592
1,0,258566,930430
1,0,223498,946200
1,0,312158,1345561
1,0,154176,1683514
1,0,267718,770716
1,0,259798,1563890
1,0,216744,973370
1,0,176066,855342
1,0,101244,1152996
1,0,111122,1343566
1,0,212388,639673
1,0,110902,2283572
1,0,129052,928815
1,0,237930,2148292
1,0,324434,946086
1,0,221914,886065
1,0,764390,2753746
1,0,263780,1101126
1,0,215116,1486256
1,0,539176,1173421
1,0,224092,1075704
1,0,368390,1212903
1,0,221672,1569837
1,0,439384,1404024
1,0,332970,1456996
1,0,109406,2612861
1,0,259776,1009584
1,0,190190,1089916
1,0,223498,946200
1,0,377212,1020433
1,0,224664,1731071
1,0,108504,1012054
1,0,325050,1590775
1,0,760386,2251500
1,0,257972,965466
1,0,441892,1534554
1,0,308154,1710855
1,0,542080,2059904
1,0,171094,1653323
1,0,528418,1749406
1,0,518716,1605234
1,0,303952,972230
1,0,200420,961590
1,0,205854,1898860
1,0,214786,1528702
1,0,473044,2139951
1,0,172942,1026817
1,0,372196,1002174
1,0,225104,1360856
1,0,321926,2780175
1,0,446204,3140662
1,0,258544,2604938
1,0,560626,3137413
1,0,104500,752096
1,0,123310,719739
1,0,772090,2385469
1,0,203698,1051688
1,0,443960,1955442
1,0,332420,1416260
1,0,173932,1389546
1,0,312796,1292855
1,0,174944,1444779
1,0,65208,525559
1,0,196174,941260
1,0,303204,916484
1,0,104830,1080530
1,0,180422,927485
1,0,443960,1955442
1,0,540056,2238732
1,0,110066,1901140
1,0,206228,845861
1,0,75658,933565
1,0,210012,1138385
1,0,253880,1639719
1,0,62898,834081
1,0,400840,1192649
1,0,473044,2139951
1,0,328856,1325345
1,0,269236,4844050
1,0,220572,2915835
1,0,346016,1885370
1,0,332024,4409976
1,0,337326,1359526
1,0,554026,1339709
1,0,213906,981407
1,0,354750,861669
1,0,223102,1685946
1,0,173932,1389546
1,0,671352,1932680
1,0,261206,1973853
1,0,190080,1772149
1,0,337326,1359526
1,0,283822,680903
1,0,334862,804384
1,0,52316,577524
1,0,328262,2116714
1,0,154330,2094598
1,0,178750,1505123
1,0,595650,2023652
1,0,483714,1490398
1,0,702636,2395178
1,0,104500,752096
1,0,130878,1073804
1,0,205854,1898860
1,0,200090,1209692
1,0,173492,3933342
1,0,112134,1965911
1,0,310684,1054101
1,0,334730,1206481
1,0,367818,888706
1,0,208318,662815
1,0,381678,918574
1,0,435116,3156565
1,0,442508,1968153
1,0,401148,1751477
1,0,89254,1156188
1,0,448404,3601507
1,0,200948,1484793
1,0,168366,1677681
1,0,226402,1044069
1,0,140492,709289
1,0,372196,1002174
1,0,327690,1075419
1,0,551210,1563282
1,0,371052,1847294
1,0,326216,807614
1,0,225104,1205322
1,0,353826,1527904
1,0,442948,1721457
1,0,203698,1051688
1,0,214786,1528702
1,0,156970,1995114
1,0,450516,2431772
1,0,263582,853632
1,0,332684,727852
1,0,266002,1397545
1,0,405086,1459219
1,0,89254,1156188
1,0,176330,1370603
1,0,156222,1927360
1,0,334202,1346891
1,0,476454,1758146
1,0,108372,2152662
1,0,332024,4409976
1,0,272118,1246989
1,0,106106,954560
1,0,63008,3497976
1,0,83072,814359
1,0,421234,1556328
1,0,381678,918574
1,0,459734,2268828
1,0,67078,942647
1,0,267784,1445387
1,0,323928,1156321
1,0,332684,727852
1,0,173492,3933342
1,0,65208,525559
1,0,350196,1576525
1,0,63008,3497976
1,0,404118,1745055
1,0,206228,845861
1,0,691680,1493400
1,0,246268,1643424
1,0,175516,974928
1,0,61270,1249497
1,0,334862,804384
1,0,334730,1206481
1,0,132616,1527144
1,0,243364,1167702
1,0,761618,1804126
1,0,109208,1320424
1,0,109780,2654680
1,0,519662,1869980
1,0,194810,1121646
1,0,273966,1199090
1,0,258170,1449244
1,0,44000,1804639
1,0,359436,1222251
1,0,558162,1434690
1,0,502744,1034474
1,0,35024,1428933
1,0,216480,1028280
1,0,108834,1315769
1,0,200090,979184
1,0,762608,1505408
1,0,197120,1002573
1,0,495462,1750527
1,0,767316,3786700
1,0,134354,967005
1,0,171754,1031814
1,0,761618,1804126
1,0,223850,1237280
1,0,156178,2460823
1,0,625856,3006123
1,0,136444,1357797
1,0,619256,1994107
1,0,606496,1726758
1,0,301972,1862760
1,0,414854,1500696
1,0,440308,1730216
1,0,616044,1136010
1,0,432388,1325668
1,0,403084,2707614
1,0,656700,2192980
1,0,171754,1031814
1,0,359436,1222251
1,0,85998,1336802
1,0,554070,2019339
1,0,225456,2151104
1,0,174526,565212
1,0,287650,2465212
1,0,665808,2012556
1,0,134354,580146
1,0,560230,3483612
1,0,218372,804878
1,0,762388,1975259
1,0,199540,770184
1,0,325842,2213747
1,0,470932,2058384
1,0,244706,1075913
1,0,665808,2012556
1,0,560230,3483612
1,0,225060,2915550
1,0,136444,1357797
1,0,351604,1594252
1,0,224686,1552376
1,0,373890,2032392
1,0,244706,1075913
1,0,762388,1975259
1,0,470932,2058384
1,0,445192,2768281
1,0,184910,1206975
1,0,768086,3508483
1,0,52668,1326409
1,0,220154,1521064
1,0,191400,2469715
1,0,447084,1351413
1,0,403172,1740951
1,0,176506,1154136
1,0,269720,1457376
1,0,656700,2192980
1,0,200090,979184
1,0,532972,2334663
1,0,432564,1905244
1,0,765006,2850361
1,0,761156,4225847
1,0,408848,3579334
1,0,234344,876185
1,0,401456,1502444
1,0,768768,1896960
1,0,467412,2249011
1,0,327382,2182169
1,0,382866,1153452
1,0,502150,2074116
1,0,217382,1220313
1,0,553036,2101495
1,0,103070,1390952
1,0,767316,3786700
1,0,516076,2535835
1,0,529012,1998800
1,0,763532,2139628
1,0,133870,867141
1,0,314160,3992280
1,0,394658,2764576
1,0,529012,1998800
1,0,196460,1998287
1,0,698236,1348620
1,0,449680,2330160
1,0,525624,2080595
1,0,134354,580146
1,0,136048,1033923
1,0,731566,1377443
1,0,336798,1260441
1,0,196130,1242695
1,0,196130,1242695
1,0,235422,1000350
1,0,313038,1205493
1,0,171182,1743801
1,0,229416,1525586
1,0,267454,1482171
1,0,566852,1167037
1,0,235422,1000350
1,0,767998,5457769
1,0,222970,577695
1,0,587202,1843836
1,0,160336,1384682
1,0,336798,1260441
1,0,132088,2243577
1,0,443872,1456711
1,0,266948,912855
1,0,755524,1864280
1,0,769164,2277492
1,0,190454,1051308
1,0,267322,1731546
1,0,354574,1110037
1,0,493394,1936860
1,0,587202,1843836
1,0,336644,1628072
1,0,707300,1718037
1,0,181148,812915
1,0,326040,2346500
1,0,363528,2018351
1,0,190850,1207222
1,0,555720,3225193
1,0,766150,2022835
1,0,200024,1650663
1,0,324368,1157860
1,0,620136,2869095
1,0,311410,1307390
1,0,316448,1422473
1,0,678106,1898860
1,0,138446,2214602
1,0,623876,2424647
1,0,447040,2413000
1,0,220594,1809883
1,0,347336,1658187
1,0,200024,1650663
1,0,395010,952622
1,0,672408,3871440
1,0,387090,3677355
1,0,209858,2011587
1,0,623876,2424647
1,0,214896,799444
1,0,141086,1068484
1,0,441496,1906460
1,0,185988,1296389
1,0,426206,1367867
1,0,178948,1159152
1,0,767998,5457769
1,0,263208,1638579
1,0,79882,2107765
1,0,769164,2277492
1,0,399212,1666395
1,0,441320,1550286
1,0,78144,1311247
1,0,766150,2022835
1,0,326040,2346500
1,0,266948,912855
1,0,672408,3871440
1,0,527428,2400859
1,0,257752,1261372
1,0,229416,1525586
1,0,224224,1258712
1,0,444312,1534896
1,0,399982,1208818
1,0,335654,1449377
1,0,134332,1829206
1,0,283932,735661
1,0,473374,2355563
1,0,336644,1628072
1,0,222970,577695
1,0,79882,2107765
1,0,395010,952622
1,0,260018,1216361
1,0,316448,1422473
1,0,594550,1116858
1,0,286968,1408185
1,0,438372,1703673
1,0,331628,972268
1,0,129228,1271385
1,0,391556,1765993
1,0,321794,1324680
1,0,781330,3383520
1,0,108064,1343927
1,0,587796,1532578
1,0,52074,1705478
1,0,646140,3999215
1,0,515328,1576240
1,0,183942,1200952
1,0,306790,1419452
1,0,587796,1532578
1,0,321794,1324680
1,0,325952,713127
1,0,775632,3444966
1,0,773168,1583460
1,0,162712,1630029
1,0,473506,1832740
1,0,220726,1143762
1,0,516384,1858200
1,0,448976,2384671
1,0,326348,1878910
1,0,257686,1854590
1,0,332750,1609243
1,0,259490,1867510
1,0,598444,1240814
1,0,764236,1602897
1,0,292182,1319911
1,0,258478,1116174
1,0,223938,1351869
1,0,264396,804232
1,0,537658,2031518
1,0,299112,995011
1,0,180334,1479530
1,0,325952,713127
1,0,257686,1854590
1,0,304062,1781896
1,0,334488,2311008
1,0,180136,2073185
1,0,402490,2008414
1,0,179168,2321040
1,0,540320,1531552
1,0,211728,1575404
1,0,598444,1240814
1,0,768306,1895820
1,0,288860,1927721
1,0,768306,1895820
1,0,218592,1321488
1,0,302434,1760407
1,0,469282,5161806
1,0,402490,2008414
1,0,266112,1907543
1,0,400598,1114787
1,0,116094,2025267
1,0,538406,2906145
1,0,258478,1116174
1,0,781330,3383520
1,0,533434,2706588
1,0,120274,758423
1,0,550220,1900760
1,0,197164,1079029
1,0,712756,2921022
1,0,306592,2836890
1,0,326348,1878910
1,0,129228,1271385
1,0,70048,1023796
1,0,525976,2154201
1,0,197164,1079029
1,0,405020,1049389
1,0,762146,5466965
1,0,758296,2058232
1,0,268070,1349114
1,0,358864,1704604
1,0,758296,2058232
1,0,133144,1149918
1,0,338030,1070403
1,0,299112,995011
1,0,658548,4265595
1,0,752444,2042348
1,0,331628,972268
1,0,332882,1379894
1,0,222112,1822328
1,0,155452,1726074
1,0,564498,1875110
1,0,217470,1877219
1,0,520608,1386316
1,0,687170,2132788
1,0,270094,1516238
1,0,249084,1690221
1,0,155760,1214385
1,0,347468,1125294
1,0,518760,1493400
1,0,172590,1341457
1,0,450472,1361654
1,0,331694,1680531
1,0,386804,1206348
1,0,260546,1378678
1,0,432036,1261144
1,0,151712,1213872
1,0,408364,1447382
1,0,252604,870713
1,0,579920,1790047
1,0,129580,652764
1,0,155760,1214385
1,0,542586,1499480
1,0,328746,1230307
1,0,547536,2364322
1,0,352352,1407406
1,0,433576,1965873
1,0,429264,2039004
1,0,108416,1498112
1,0,271128,1896447
1,0,781550,2507050
1,0,134750,562514
1,0,759528,3467196
1,0,355454,1630827
1,0,216436,2616908
1,0,321420,2313288
1,0,476982,2808675
1,0,325424,1217843
1,0,267740,1214005
1,0,483164,1955822
1,0,643698,2686961
1,0,413160,1314743
1,0,324962,1646426
1,0,329670,1100898
1,0,786874,2621183
1,0,109142,904894
1,0,312598,1538791
1,0,224906,1845261
1,0,171754,1335035
1,0,275000,1235000
1,0,404118,969475
1,0,399080,1517644
1,0,222244,1535504
1,0,381744,2584285
1,0,65450,2317829
1,0,665544,2490748
1,0,132286,799748
1,0,757526,1962681
1,0,433246,1399635
1,0,439560,1613385
1,0,546920,1511488
1,0,334158,1250561
1,0,152284,1653437
1,0,589204,1106408
1,0,589204,1106408
1,0,454520,2383265
1,0,466246,1975012
1,0,438812,1326409
1,0,222068,536997
1,0,531586,2295504
1,0,258632,916370
1,0,556886,2693250
1,0,137478,983231
1,0,54934,1047641
1,0,231726,1610478
1,0,122826,1704699
1,0,268444,772768
1,0,446072,4333995
1,0,529804,1239199
1,0,470690,1844311
1,0,369908,1449491
1,0,429264,2039004
1,0,310552,1583194
1,0,732776,1420022
1,0,690228,2895372
1,0,266596,1285483
1,0,151646,1122558
1,0,230340,3296405
1,0,329868,2279088
1,0,152284,1653437
1,0,223960,967100
1,0,133826,1285635
1,0,392194,1919399
1,0,359106,1124268
1,0,161348,1207716
1,0,158180,2352694
1,0,350350,1928899
1,0,441848,1507308
1,0,270204,2528045
1,0,332046,2160319
1,0,169290,1266426
1,0,741664,1782200
1,0,772464,1753586
1,0,433444,2339622
1,0,223036,2889330
1,0,134574,1491538
1,0,219890,541253
1,0,494890,1971896
1,0,161238,1817977
1,0,225148,1011123
1,0,326018,882189
1,0,247126,838204
1,0,588236,1580515
1,0,431464,1639567
1,0,268532,811718
1,0,539616,2255547
1,0,437844,1049332
1,0,246862,1414873
