ID,CODE_GENDER,FLAG_OW0_CAR,FLAG_OW0_REALIT1,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,Months,Risk,New_Status
5126624,1,0,0,0,67500,3,5,2,1,-18221,-7471,1,0,0,15,0,0
5126625,1,1,1,0,90000,2,5,5,2,-22869,365243,1,0,0,40,0,0
5126626,1,1,1,0,270000,2,5,2,2,-18933,365243,1,0,0,10,0,0
5126627,1,1,1,0,270000,2,5,2,2,-18933,365243,1,0,0,17,0,0
5126628,1,1,1,0,270000,2,5,2,2,-18933,365243,1,0,0,4,0,0
5126629,1,1,1,0,270000,2,5,2,2,-18933,365243,1,0,0,8,3,0
5126630,1,1,1,0,270000,2,5,2,2,-18933,365243,1,0,0,35,0,0
5126633,0,1,1,0,225000,5,2,2,2,-22718,-1049,1,0,0,28,28,1
5126636,0,0,0,1,270000,2,5,2,2,-18981,365243,1,0,0,7,0,0
5126637,0,0,0,1,270000,2,5,2,2,-18981,365243,1,0,0,8,1,1
5126638,0,0,0,1,270000,2,5,2,2,-18981,365243,1,0,0,8,1,1
5126639,0,0,0,1,270000,2,5,2,2,-18981,365243,1,0,0,17,0,0
5126640,0,0,0,1,270000,2,5,2,2,-18981,365243,1,0,0,8,1,1
5126641,1,1,1,0,270000,2,5,2,2,-17486,365243,1,0,0,57,8,0
5126643,1,1,1,0,270000,2,5,2,2,-17486,365243,1,0,0,54,1,0
5126644,1,1,1,0,270000,2,5,2,2,-17486,365243,1,0,0,8,8,1
5126647,1,0,1,1,166500,1,2,2,2,-9193,-804,1,0,0,16,0,0
5126648,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,4,0,0
5126649,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,30,4,0
5126650,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,4,0,0
5126651,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,4,0,0
5126652,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,13,0,0
5126653,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,29,0,0
5126654,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,9,0,0
5126655,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,1,0,0
5126656,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,4,0,0
5126657,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,4,0,0
5126658,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,11,0,0
5126659,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,13,3,0
5126660,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,4,0,0
5126661,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,13,0,0
5126662,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,29,0,0
5126663,1,0,1,1,112500,5,5,2,2,-10989,-135,1,1,0,20,0,0
5126664,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,9,0,0
5126665,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,9,0,0
5126666,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,7,2,0
5126667,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,25,1,1
5126668,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,25,1,0
5126669,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,25,1,1
5126670,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,24,0,0
5126671,1,0,1,0,351000,3,5,4,2,-17435,-4184,1,0,0,7,0,0
5126672,1,1,1,0,157500,1,5,4,2,-18806,-319,1,0,0,41,0,0
5126673,1,1,1,0,157500,1,5,4,2,-18806,-319,1,0,0,41,0,0
5126674,1,1,1,0,157500,1,5,4,2,-18806,-319,1,0,0,33,32,1
5126675,1,1,1,0,157500,1,5,4,2,-18806,-319,1,0,0,33,0,0
5126676,1,1,1,0,157500,1,5,4,2,-18806,-319,1,0,0,32,0,0
5126677,1,1,1,0,157500,1,5,4,2,-18806,-319,1,0,0,32,0,0
5126678,1,1,1,0,157500,1,5,4,2,-18806,-319,1,0,0,32,0,0
5126679,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,32,0,0
5126680,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,4,3,0
5126681,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,49,0,0
5126683,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,15,0,0
5126685,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,18,0,0
5126686,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,35,0,0
5126687,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,11,0,0
5126688,1,0,1,0,90000,5,5,2,2,-19899,-3149,1,1,0,49,7,0
5126689,1,0,0,0,61875,2,5,2,2,-21630,365243,1,0,0,21,0,0
5126690,1,0,0,0,61875,2,5,2,2,-21630,365243,1,0,0,9,0,0
5126691,1,0,0,0,61875,2,5,2,2,-21630,365243,1,0,0,9,0,0
5126692,1,0,0,0,292500,5,5,3,3,-10360,-3210,1,0,0,32,1,0
5126697,1,0,1,2,54000,2,2,2,2,-22087,365243,1,0,0,18,1,0
5126698,1,0,1,2,54000,2,2,2,2,-22087,365243,1,0,0,8,1,0
5126699,1,0,1,2,54000,2,2,2,2,-22087,365243,1,0,0,18,0,0
5126701,1,0,1,0,90000,2,2,2,2,-21889,365243,1,0,0,4,0,0
5126702,1,0,1,0,112500,2,5,4,2,-20132,365243,1,0,0,31,0,0
5126703,1,0,1,0,112500,2,5,4,2,-20132,365243,1,0,0,31,0,0
5126704,1,0,1,0,112500,2,5,4,2,-20132,365243,1,0,0,12,0,0
5126705,1,0,1,0,112500,2,5,4,2,-20132,365243,1,0,0,12,0,0
5126706,1,0,1,0,112500,2,5,4,2,-20132,365243,1,0,0,16,0,0
5126707,1,0,1,0,112500,2,5,4,2,-20132,365243,1,0,0,31,0,0
5126708,1,0,1,0,112500,2,5,4,2,-20132,365243,1,0,0,28,0,0
5126709,0,0,1,1,157500,5,5,2,4,-11318,-3330,1,0,0,7,2,0
5126712,0,0,1,1,157500,5,5,2,4,-11318,-3330,1,0,0,7,0,0
5126713,0,0,1,1,157500,5,5,2,4,-11318,-3330,1,0,0,7,2,0
5126714,0,0,1,1,157500,5,5,2,4,-11318,-3330,1,0,0,4,0,0
5126715,0,0,1,1,157500,5,5,2,4,-11318,-3330,1,0,0,14,2,0
5126716,0,0,1,1,157500,5,5,2,4,-11318,-3330,1,0,0,7,0,0
5126719,0,0,1,1,157500,5,5,2,4,-11318,-3330,1,0,0,7,0,0
5126723,1,0,1,2,112500,5,5,1,2,-13552,-2418,1,0,0,23,1,0
5126724,1,0,1,2,112500,5,5,1,2,-13552,-2418,1,0,0,22,0,0
5126725,1,0,1,2,112500,5,5,1,2,-13552,-2418,1,0,0,18,18,1
5126726,1,0,1,2,112500,5,5,1,2,-13552,-2418,1,0,0,57,25,0
5126727,1,0,1,2,112500,5,5,1,2,-13552,-2418,1,0,0,23,1,0
5126728,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,24,0,0
5126729,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,24,0,0
5126730,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,28,0,0
5126731,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,24,0,0
5126732,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,24,0,0
5126733,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,24,0,0
5126734,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,24,0,0
5126735,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,20,1,0
5126736,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,10,0,0
5126737,0,0,1,0,229500,5,5,4,2,-16481,-1292,1,1,0,9,0,0
5126739,1,0,1,0,67500,2,5,2,2,-20991,365243,1,0,0,13,0,0
5126740,1,0,1,0,67500,2,5,2,2,-20991,365243,1,0,0,13,0,0
5126741,1,0,1,0,67500,2,5,2,2,-20991,365243,1,0,0,21,1,0
5126742,1,0,1,0,67500,2,5,2,2,-20991,365243,1,0,0,36,1,1
5126743,1,0,0,0,135000,5,4,2,5,-19019,-43,1,0,0,29,0,0
5126749,0,1,0,2,135000,5,5,2,6,-16625,-561,1,0,0,4,1,1
5126750,0,1,0,2,135000,5,5,2,6,-16625,-561,1,0,0,25,9,1
5126751,0,1,0,2,135000,5,5,2,6,-16625,-561,1,0,0,24,8,0
5126752,0,1,0,2,135000,5,5,2,6,-16625,-561,1,0,0,4,1,1
5126753,0,1,0,2,135000,5,5,2,6,-16625,-561,1,0,0,25,9,1
5126755,0,1,1,0,450000,5,5,2,2,-21935,-4092,1,1,0,22,2,1
5126756,0,1,1,2,292500,5,5,2,2,-8782,-1018,1,1,0,4,1,1
5126757,0,1,1,2,292500,5,5,2,2,-8782,-1018,1,1,0,28,17,1
5126758,0,1,1,2,292500,5,5,2,2,-8782,-1018,1,1,0,22,11,1
5126759,1,0,0,1,225000,5,5,2,2,-11100,-3118,1,0,0,35,0,0
5126760,1,0,0,1,225000,5,5,2,2,-11100,-3118,1,0,0,32,1,0
5126761,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,45,0,0
5126762,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,37,0,0
5126763,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,19,1,1
5126764,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,14,6,0
5126765,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,12,1,0
5126766,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,37,0,0
5126768,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,37,6,0
5126769,1,1,1,1,355500,1,5,2,2,-15220,-288,1,0,0,23,1,0
5126771,0,1,1,2,270000,5,5,1,2,-15885,-319,1,1,0,6,1,0
5126772,1,0,1,1,112500,5,5,3,2,-17992,-9419,1,0,0,9,4,0
5126773,1,0,1,1,112500,5,5,3,2,-17992,-9419,1,0,0,9,4,0
5126777,1,0,1,1,112500,5,5,3,2,-17992,-9419,1,0,0,36,7,0
5126778,1,0,1,1,112500,5,5,3,2,-17992,-9419,1,0,0,28,10,0
5126779,1,0,1,1,112500,5,5,3,2,-17992,-9419,1,0,0,20,7,0
5126780,1,0,1,1,112500,5,5,3,2,-17992,-9419,1,0,0,12,0,0
5126781,1,0,1,1,112500,5,5,3,2,-17992,-9419,1,0,0,17,0,0
5126782,1,0,1,0,184500,2,5,1,2,-20496,365243,1,0,0,8,0,0
5126785,1,0,1,0,184500,2,5,1,2,-20496,365243,1,0,0,37,0,0
5126786,1,0,1,0,184500,2,5,1,2,-20496,365243,1,0,0,5,0,0
5126788,1,0,1,0,184500,2,5,1,2,-20496,365243,1,0,0,37,0,0
5126789,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,12,6,1
5126790,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,53,0,0
5126791,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,40,4,0
5126792,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,53,0,0
5126793,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,40,4,0
5126794,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,53,0,0
5126795,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,11,0,0
5126796,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,39,4,0
5126797,1,1,1,2,144000,5,5,2,2,-11086,-2937,1,1,0,53,0,0
5126798,1,0,1,1,391500,5,2,2,2,-14066,-3027,1,0,0,15,2,1
5126799,1,0,1,1,391500,5,2,2,2,-14066,-3027,1,0,0,13,0,0
5126800,1,0,1,1,391500,5,2,2,2,-14066,-3027,1,0,0,13,0,0
5126801,1,0,1,1,391500,5,2,2,2,-14066,-3027,1,0,0,14,9,0
5126802,1,0,1,1,391500,5,2,2,2,-14066,-3027,1,0,0,14,0,0
5126803,1,0,1,1,391500,5,2,2,2,-14066,-3027,1,0,0,20,0,0
5126804,0,0,1,0,157500,1,2,4,2,-9941,-319,1,0,1,19,0,0
5126805,0,0,1,0,157500,1,2,4,2,-9941,-319,1,0,1,16,0,0
5126809,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,17,9,0
5126811,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,19,1,0
5126812,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,17,10,0
5126813,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,17,9,0
5126814,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,12,3,0
5126817,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,17,9,0
5126818,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,17,9,0
5126819,0,0,1,1,157500,1,5,2,2,-10676,-2326,1,0,1,20,1,0
5126821,1,0,0,1,157500,5,5,1,6,-11680,-3695,1,0,0,47,0,0
5126822,1,0,0,1,157500,5,5,1,6,-11680,-3695,1,0,0,58,1,0
5126823,1,0,0,1,157500,5,5,1,6,-11680,-3695,1,0,0,47,0,0
5126824,1,0,0,1,157500,5,5,1,6,-11680,-3695,1,0,0,18,0,0
5126825,1,0,0,1,157500,5,5,1,6,-11680,-3695,1,0,0,10,0,0
5126826,1,0,0,1,157500,5,5,1,6,-11680,-3695,1,0,0,34,0,0
5126827,1,0,0,1,157500,5,5,1,6,-11680,-3695,1,0,0,47,7,0
5126829,1,0,1,0,153000,2,5,4,2,-22029,365243,1,0,1,5,0,0
5126830,1,0,1,0,153000,2,5,4,2,-22029,365243,1,0,1,18,0,0
5126831,1,0,1,0,153000,2,5,4,2,-22029,365243,1,0,1,19,2,1
5126832,1,0,1,1,90000,5,5,1,2,-11508,-1170,1,0,0,22,0,0
5126833,1,0,1,1,90000,5,5,1,2,-11508,-1170,1,0,0,16,1,0
5126834,0,0,1,0,135000,1,5,2,2,-19924,-4822,1,0,1,48,0,0
5126835,0,0,1,0,135000,1,5,2,2,-19924,-4822,1,0,1,39,39,1
5126836,0,0,1,0,135000,1,5,2,2,-19924,-4822,1,0,1,38,38,1
5126837,1,0,1,0,157500,5,5,2,2,-19718,-1292,1,0,0,9,1,0
5126839,1,0,0,0,157500,1,2,4,5,-11785,-1415,1,0,0,15,0,0
5126840,1,0,0,0,157500,1,2,4,5,-11785,-1415,1,0,0,23,0,0
5126841,1,0,0,0,157500,1,2,4,5,-11785,-1415,1,0,0,27,0,0
5126842,1,0,1,2,117000,5,5,2,2,-9975,-408,1,0,0,11,0,0
5126843,1,0,1,0,135000,5,5,2,2,-20323,-1749,1,0,0,2,0,0
5126846,1,0,1,0,135000,5,5,2,2,-20323,-1749,1,0,0,58,52,0
5126848,1,0,1,0,135000,5,5,2,2,-20323,-1749,1,0,0,2,2,1
5126849,0,1,1,1,270000,1,5,2,2,-12415,-3667,1,0,0,38,1,0
5126850,0,1,1,1,270000,1,5,2,2,-12415,-3667,1,0,0,35,0,0
5126851,0,1,1,1,270000,1,5,2,2,-12415,-3667,1,0,0,7,1,0
5126852,0,1,1,1,270000,1,5,2,2,-12415,-3667,1,0,0,34,1,0
5126853,0,0,0,0,135000,5,5,2,2,-20986,-1262,1,0,0,16,15,1
5132239,0,1,1,0,103500,2,5,2,2,-21619,365243,1,0,0,9,1,1
5132240,1,1,1,0,180000,5,3,4,2,-9782,-1715,1,0,0,22,1,0
5132259,1,0,0,0,144000,5,5,2,2,-15743,-2052,1,0,0,35,0,0
5132260,1,0,0,0,144000,5,5,2,2,-15743,-2052,1,0,0,39,0,0
5132261,1,0,0,0,144000,5,5,2,2,-15743,-2052,1,0,0,31,0,0
5132262,1,0,0,0,144000,5,5,2,2,-15743,-2052,1,0,0,6,0,0
5132263,1,0,0,0,144000,5,5,2,2,-15743,-2052,1,0,0,53,0,0
5132264,1,0,0,0,144000,5,5,2,2,-15743,-2052,1,0,0,53,0,0
5132290,1,0,1,0,247500,1,5,1,2,-21440,-4060,1,0,0,19,2,1
5132291,1,0,1,0,247500,1,5,1,2,-21440,-4060,1,0,0,19,2,1
5132292,1,0,1,0,247500,1,5,1,2,-21440,-4060,1,0,0,14,1,0
5132294,0,0,1,0,90000,3,5,3,2,-19360,-864,1,0,0,11,1,1
5132295,0,0,1,0,79650,2,5,2,2,-16081,365243,1,0,0,16,0,0
5132296,0,0,1,0,79650,2,5,2,2,-16081,365243,1,0,0,16,0,0
5132297,0,0,1,0,79650,2,5,2,2,-16081,365243,1,0,0,15,0,0
5132298,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,10,0,0
5132299,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,9,0,0
5132300,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,10,0,0
5132301,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,10,0,0
5132302,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,10,0,0
5132303,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,10,0,0
5132304,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,10,0,0
5132305,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,10,0,0
5132306,0,1,1,0,184500,5,5,2,2,-12298,-1200,1,0,0,9,0,0
5132308,1,0,1,2,90000,5,5,3,2,-13593,-4699,1,1,0,9,0,0
5132309,1,0,1,2,90000,5,5,3,2,-13593,-4699,1,1,0,13,0,0
5132310,1,0,1,2,90000,5,5,3,2,-13593,-4699,1,1,0,13,0,0
5132319,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,42,0,0
5132320,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,42,0,0
5132321,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,42,0,0
5132322,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,29,0,0
5132323,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,23,0,0
5132324,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,51,0,0
5132325,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,20,0,0
5132326,1,0,0,0,33300,2,5,2,4,-19605,365243,1,0,0,27,0,0
5132328,1,0,0,0,135000,2,5,2,2,-22752,365243,1,0,0,7,0,0
5132329,1,0,0,0,135000,2,5,2,2,-22752,365243,1,0,0,7,0,0
5132330,1,0,0,0,135000,2,5,2,2,-22752,365243,1,0,0,7,0,0
5132331,0,1,1,1,202500,1,5,2,2,-10059,-1626,1,0,0,4,0,0
5132332,0,1,1,1,202500,1,5,2,2,-10059,-1626,1,0,0,4,0,0
5132333,1,0,1,0,180000,5,2,2,2,-17033,-1534,1,0,0,9,0,0
5132334,1,0,1,0,180000,5,2,2,2,-17033,-1534,1,0,0,9,0,0
5132336,1,0,1,0,180000,5,2,2,2,-17033,-1534,1,0,0,8,0,0
5132339,1,0,1,2,198000,1,3,3,2,-15646,-2811,1,0,0,11,0,0
5132340,1,0,1,2,198000,1,3,3,2,-15646,-2811,1,0,0,11,0,0
5132354,1,0,1,1,135000,5,2,2,2,-13599,-530,1,0,0,7,0,0
5132355,1,1,1,0,225000,5,2,2,2,-17088,-1991,1,0,0,12,0,0
5132365,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,14,0,0
5132366,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,15,0,0
5132367,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,15,0,0
5132368,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,15,0,0
5132369,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,15,0,0
5132370,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,15,0,0
5132371,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,15,0,0
5132372,1,0,1,0,175500,2,5,2,2,-20770,365243,1,0,0,15,0,0
5132395,1,0,1,3,135000,5,5,4,3,-13841,-4425,1,0,0,32,0,0
5132396,1,0,1,3,135000,5,5,4,3,-13841,-4425,1,0,0,42,0,0
5132397,1,0,1,3,135000,5,5,4,3,-13841,-4425,1,0,0,42,0,0
5132398,1,0,1,3,135000,5,5,4,3,-13841,-4425,1,0,0,41,0,0
5132402,1,1,1,0,112500,5,5,5,2,-21209,-834,1,0,0,13,1,1
5132403,1,1,1,0,112500,5,5,5,2,-21209,-834,1,0,0,10,0,0
5132404,1,0,1,0,202500,5,5,2,2,-16784,-1503,1,0,0,7,0,0
5132405,1,0,1,0,202500,5,5,2,2,-16784,-1503,1,0,0,7,0,0
5132410,1,1,1,0,292500,1,2,2,2,-18409,-3482,1,0,0,49,0,0
5132411,1,1,1,0,292500,1,2,2,2,-18409,-3482,1,0,0,44,0,0
5132412,1,1,1,0,292500,1,2,2,2,-18409,-3482,1,0,0,18,0,0
5132413,1,1,1,0,292500,1,2,2,2,-18409,-3482,1,0,0,27,0,0
5132415,1,1,1,0,292500,1,2,2,2,-18409,-3482,1,0,0,25,0,0
5132421,1,1,1,0,292500,1,2,2,2,-18409,-3482,1,0,0,54,0,0
5132422,1,1,1,0,292500,1,2,2,2,-18409,-3482,1,0,0,54,0,0
5132436,1,0,1,0,135000,2,4,2,2,-19490,365243,1,0,0,39,0,0
5132437,1,0,1,0,135000,2,4,2,2,-19490,365243,1,0,0,58,0,0
5132438,1,0,1,1,315000,5,5,2,2,-16901,-956,1,0,0,20,0,0
5132439,1,0,1,1,315000,5,5,2,2,-16901,-956,1,0,0,20,0,0
5132440,1,0,1,1,315000,5,5,2,2,-16901,-956,1,0,0,10,0,0
5132442,1,0,1,1,315000,5,5,2,2,-16901,-956,1,0,0,20,0,0
5132464,0,1,1,0,135000,5,5,1,5,-11041,-864,1,0,0,23,0,0
5132465,0,1,1,0,135000,5,5,1,5,-11041,-864,1,0,0,23,0,0
5132466,0,0,1,1,135000,5,5,2,2,-10417,-1169,1,1,0,7,7,1
5132467,0,0,1,1,135000,5,5,2,2,-10417,-1169,1,1,0,7,7,1
5132469,0,0,1,1,135000,5,5,2,2,-10417,-1169,1,1,0,15,7,0
5132476,0,1,1,1,135000,5,5,2,2,-16258,-5064,1,0,0,6,1,1
5132477,0,1,1,1,135000,5,5,2,2,-16258,-5064,1,0,0,6,1,1
5132502,1,0,1,0,180000,2,3,4,2,-19527,365243,1,0,0,9,1,1
5132503,1,0,1,0,180000,2,3,4,2,-19527,365243,1,0,0,6,0,0
5132525,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,11,0,0
5132526,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,11,0,0
5132527,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,14,0,0
5132528,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132529,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132530,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132531,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132532,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132533,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132534,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132535,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132537,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,14,0,0
5132538,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,7,0,0
5132539,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,5,0,0
5132540,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132541,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132542,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132544,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132545,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132546,1,0,1,0,144000,5,2,4,2,-13190,-4943,1,0,0,15,0,0
5132559,0,0,1,0,450000,1,2,2,2,-18725,-3603,1,0,0,5,0,0
5132564,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132565,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132567,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132568,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132569,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132570,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132571,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132572,1,0,1,1,112500,1,5,1,2,-14934,-1350,1,0,0,3,1,1
5132576,1,0,1,0,90000,2,5,3,2,-24970,365243,1,0,0,24,0,0
5132577,1,0,1,0,90000,2,5,3,2,-24970,365243,1,0,0,23,0,0
5132578,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132579,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132580,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132581,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132582,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132583,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132584,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132585,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132586,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132587,1,0,1,0,121500,5,5,5,2,-17432,-2417,1,1,0,3,1,1
5132588,1,1,1,0,112500,5,5,2,2,-14892,-895,1,1,0,7,1,1
5132589,1,1,1,0,112500,5,5,2,2,-14892,-895,1,1,0,7,1,1
5132590,1,1,1,0,112500,5,5,2,2,-14892,-895,1,1,0,7,1,1
5132591,1,1,1,0,112500,5,5,2,2,-14892,-895,1,1,0,7,1,1
5132592,1,1,1,0,112500,5,5,2,2,-14892,-895,1,1,0,7,1,1
5132606,0,1,1,0,157500,5,5,2,2,-18950,-2021,1,0,0,8,1,1
5132607,0,1,1,0,157500,5,5,2,2,-18950,-2021,1,0,0,8,1,1
5132608,0,1,1,0,157500,5,5,2,2,-18950,-2021,1,0,0,8,1,1
5132609,0,1,1,0,157500,5,5,2,2,-18950,-2021,1,0,0,8,1,1
5132617,1,1,1,3,225000,1,5,2,2,-13968,-2508,1,0,0,6,0,0
5132618,1,1,1,3,225000,1,5,2,2,-13968,-2508,1,0,0,5,0,0
5132619,0,1,1,1,292500,1,2,2,2,-10398,-742,1,1,1,12,0,0
5132620,0,1,1,1,292500,1,2,2,2,-10398,-742,1,1,1,12,0,0
5132621,0,1,1,1,292500,1,2,2,2,-10398,-742,1,1,1,12,0,0
5132622,0,1,1,1,292500,1,2,2,2,-10398,-742,1,1,1,12,0,0
5132623,0,1,1,1,292500,1,2,2,2,-10398,-742,1,1,1,7,0,0
