CUSTOMER_ID,RISK_SEG1ENTATION,INCIDENT_SEVERITY,Real_sta_claim,AUTHORITY_CONTACTED,ANY_INJURY
A00003929,1,2,1,1,0
A00002963,0,1,1,0,1
A00006766,0,2,1,0,0
A00007878,2,2,1,2,1
A00007606,1,1,1,1,1
A00002304,1,0,1,0,1
A00004216,0,0,1,0,1
A00002927,0,2,1,0,1
A00006867,1,1,1,2,1
A00009233,1,2,1,1,0
A00000269,1,2,1,0,1
A00008661,1,0,1,3,0
A00009857,0,1,1,0,1
A00000529,0,2,1,1,1
A00006893,1,0,1,3,1
A00002334,0,2,1,1,1
A00007615,1,0,1,3,1
A00001786,1,0,1,3,0
A00000152,0,0,1,0,1
A00003077,0,0,1,1,0
A00002722,0,2,1,3,1
A00005226,0,2,1,0,0
A00007159,0,2,1,0,1
A00000608,1,1,1,1,1
A00003004,1,2,1,0,1
A00003365,0,2,1,1,1
A00003841,0,1,1,0,1
A00002396,0,2,1,1,1
A00004657,0,1,1,0,1
A00008298,0,1,1,3,1
A00009230,2,1,1,0,1
A00007217,1,1,1,1,0
A00001440,1,0,1,3,1
A00004793,2,2,1,0,1
A00002880,0,0,1,0,0
A00003599,0,2,1,0,1
A00000423,1,2,1,1,1
A00005626,0,0,1,0,1
A00006074,0,0,1,1,1
A00002852,0,1,1,3,1
A00006434,1,0,1,3,1
A00008101,0,0,1,0,1
A00006681,1,1,1,3,1
A00004536,1,1,1,1,1
A00000971,1,2,1,1,0
A00001001,2,1,1,0,0
A00007343,2,2,1,1,0
A00003871,0,1,1,0,1
A00001541,1,1,1,2,1
A00007747,2,0,1,1,1
A00006348,1,2,1,1,1
A00003022,1,1,1,3,1
A00006824,0,1,1,1,1
A00001244,2,0,1,1,1
A00001999,2,0,1,0,1
A00009391,0,0,1,2,1
A00009193,0,2,1,3,1
A00000810,0,0,1,0,1
A00009373,0,1,1,1,1
A00006182,0,2,1,0,1
A00007089,1,0,1,0,1
A00009260,0,1,1,3,1
A00006675,0,0,1,0,1
A00004979,1,1,1,3,0
A00002979,1,2,1,1,1
A00009134,1,0,1,0,1
A00001777,1,2,1,0,1
A00000326,1,2,1,1,0
A00008814,1,0,1,0,1
A00004198,0,2,1,1,1
A00007044,0,0,1,0,1
A00002359,1,2,1,0,1
A00004904,0,1,1,1,0
A00004531,0,0,1,3,0
A00003824,0,2,1,3,0
A00006920,0,0,1,3,1
A00004345,0,1,1,3,1
A00000459,1,2,1,0,1
A00006501,2,2,1,3,1
A00009072,0,2,1,1,1
A00005490,0,2,1,2,1
A00004528,0,0,1,1,0
A00003525,2,1,1,0,1
A00006308,0,1,1,3,0
A00005978,0,0,1,0,1
A00006257,1,1,1,1,1
A00001005,0,1,1,1,0
A00007028,0,1,1,3,1
A00003388,2,1,1,1,1
A00008926,1,1,1,0,1
A00002386,1,1,1,0,1
A00005714,1,0,1,0,1
A00002503,0,2,1,0,1
A00002947,0,0,1,3,1
A00002647,0,0,0,0,0
A00008737,2,2,1,0,1
A00008514,0,2,1,1,1
A00001301,0,1,1,0,1
A00001607,2,0,1,0,1
A00000499,0,1,1,3,1
A00000484,1,2,1,3,1
A00002265,1,1,1,0,0
A00004680,1,1,1,3,1
A00005804,0,0,1,0,1
A00004507,0,0,1,0,0
A00004974,0,2,1,1,1
A00000215,1,2,1,0,0
A00006450,1,2,1,1,0
A00007805,1,0,1,1,1
A00001514,2,1,1,0,1
A00008190,1,1,1,0,1
A00001074,1,2,1,2,1
A00009270,1,2,1,0,1
A00007652,2,2,1,0,1
A00002783,0,0,1,0,1
A00005160,2,1,1,3,0
A00002029,2,1,1,2,0
A00005565,2,2,1,1,1
A00006385,0,2,1,0,1
A00001162,0,2,1,1,1
A00002714,2,1,1,1,1
A00004762,0,1,1,1,1
A00004625,1,0,1,0,0
A00009539,0,0,1,3,1
A00008174,1,1,1,1,1
A00000789,2,0,1,1,1
A00006779,1,1,1,0,1
A00007318,0,1,1,0,1
A00004815,1,1,1,0,1
A00007394,1,2,1,3,0
A00001974,0,2,1,1,1
A00009424,2,1,1,1,1
A00007596,0,1,1,0,1
A00009608,0,1,1,1,0
A00003813,0,2,1,0,1
A00005443,1,0,1,0,1
A00002095,0,0,1,0,0
A00008459,0,1,1,0,1
A00000248,0,1,1,0,1
A00005602,1,1,1,1,1
A00005852,1,0,1,1,1
A00004566,0,0,1,0,1
A00009574,1,0,1,3,1
A00009452,1,1,1,0,0
A00004202,1,0,1,1,0
A00007168,0,1,1,1,1
A00001009,1,1,1,1,1
A00009429,0,1,1,1,0
A00001766,0,0,1,1,1
A00007242,1,2,1,0,1
A00009440,0,1,1,1,1
A00005539,0,0,0,0,0
A00003789,0,2,1,0,1
A00003073,1,2,1,2,0
A00008280,2,2,1,1,1
A00001630,1,2,1,1,1
A00009184,1,0,1,3,0
A00004842,1,0,1,3,0
A00006483,0,1,1,1,1
A00009253,0,2,1,1,1
A00001236,1,0,1,1,1
A00002472,0,1,1,3,0
A00006643,0,0,1,1,1
A00009660,1,1,1,0,1
A00003206,1,0,1,1,1
A00000127,0,2,1,2,0
A00001071,0,0,1,3,1
A00007241,1,2,1,3,1
A00008254,0,2,1,2,0
A00003324,1,2,1,2,0
A00004236,2,0,1,2,0
A00002182,0,2,1,0,0
A00008732,0,1,1,0,1
A00008838,2,1,1,0,1
A00005299,1,2,1,1,1
A00003858,0,0,1,1,0
A00003247,0,1,1,1,0
A00001867,0,2,1,1,1
A00006993,0,2,1,1,1
A00004752,0,2,1,0,1
A00001721,1,0,1,0,1
A00005305,0,1,1,0,1
A00004162,0,0,1,1,1
A00003766,0,1,1,0,1
A00006004,0,2,1,3,1
A00006614,2,1,1,3,0
A00008912,0,2,1,1,1
A00003289,1,0,1,1,1
A00003002,2,1,1,0,0
A00006231,1,0,1,0,1
A00003831,0,1,1,0,1
A00009112,0,0,1,2,1
A00002314,0,2,1,0,0
A00005164,0,0,0,1,0
A00006655,1,0,1,3,1
A00008863,2,0,1,0,1
A00002698,2,2,1,0,1
A00002093,1,1,1,1,1
A00003896,2,1,1,0,1
A00004340,1,0,1,0,0
A00001559,1,1,1,0,1
A00000794,0,1,1,3,0
A00009384,0,1,1,0,1
A00007388,2,0,1,0,1
A00002164,1,0,1,0,1
A00007493,1,0,1,2,1
A00009995,0,1,1,1,1
A00006910,1,0,1,0,1
A00009613,1,0,1,0,1
A00006583,1,1,1,0,1
A00008034,0,0,1,2,1
A00003927,1,0,1,0,0
A00000575,2,1,1,1,1
A00009165,2,2,1,0,1
A00003553,1,0,1,1,1
A00006932,0,2,1,3,1
A00001066,1,0,1,2,1
A00003863,0,0,1,1,0
A00009444,1,2,1,1,1
A00004306,2,2,1,0,1
A00000898,0,1,1,0,1
A00000951,0,1,1,0,1
A00003262,0,2,1,3,1
A00004312,1,2,1,0,1
A00006464,0,0,1,0,1
A00003148,0,1,1,1,1
A00005645,1,0,1,1,1
A00007569,2,0,1,2,1
A00000188,0,1,1,1,0
A00002770,0,2,1,2,0
A00002537,0,0,1,0,1
A00005248,0,1,1,2,0
A00006809,0,2,1,3,1
A00002946,1,1,1,0,1
A00002147,1,1,1,0,1
A00006386,2,0,1,0,1
A00008390,1,2,1,1,1
A00002055,1,2,1,2,0
A00007288,1,2,1,3,1
A00007024,1,2,1,0,1
A00000371,2,0,1,1,1
A00003228,1,2,1,1,1
A00004330,0,0,1,1,1
A00005745,0,1,1,0,0
A00004300,2,0,1,3,1
A00000464,0,2,1,0,1
A00000469,2,1,1,1,1
A00000310,0,0,1,1,1
A00002189,1,2,1,0,0
A00002370,1,2,1,0,0
A00004356,1,1,1,3,0
A00004223,1,1,1,1,1
A00006465,1,1,1,0,0
A00008124,1,1,1,0,0
A00004748,2,0,1,0,1
A00001880,1,0,1,1,1
A00007573,1,1,1,1,1
A00005179,2,2,1,0,1
A00002337,0,2,1,1,0
A00001207,2,2,1,3,1
A00008575,0,1,1,3,1
A00005753,1,2,1,3,1
A00004088,1,1,1,0,1
A00000663,0,2,1,0,0
A00008051,1,0,1,1,1
A00002461,0,2,1,0,1
A00006024,0,0,1,0,1
A00005838,0,2,1,1,1
A00009421,1,2,1,0,1
A00002391,1,2,1,3,1
A00000752,0,1,1,0,1
A00000318,1,2,1,1,1
A00005050,1,1,1,1,1
A00003883,1,2,1,1,1
A00008869,2,2,1,1,1
A00003802,1,1,1,3,1
A00005810,0,2,1,1,1
A00008577,1,2,1,2,1
A00001994,1,2,1,3,0
A00006448,0,1,1,1,1
A00005997,0,2,1,1,1
A00006684,1,0,1,2,1
A00006337,1,2,1,0,1
A00006515,0,1,1,3,1
A00004195,0,2,1,1,1
A00004071,0,2,1,1,1
A00005943,0,0,1,3,1
A00008745,0,0,1,3,0
A00004482,0,0,0,3,0
A00008477,0,2,1,1,1
A00000154,2,1,1,0,1
A00003970,1,1,1,1,1
A00003061,2,2,1,0,1
A00001666,0,1,1,0,1
A00000784,0,0,1,1,1
A00002500,1,2,1,0,1
A00002246,0,2,1,0,0
A00002038,1,1,1,3,0
A00004789,1,1,1,2,1
A00002377,0,2,1,1,1
A00004477,2,1,1,1,1
A00008930,0,2,1,1,0
A00008269,0,0,1,1,1
A00006282,1,0,1,1,1
A00004617,0,1,1,0,1
A00000756,2,2,1,0,0
A00008643,0,0,1,0,1
A00006560,1,1,1,0,1
A00006826,1,1,1,3,1
A00003504,0,1,1,3,1
A00004774,0,1,1,1,1
A00000100,1,0,1,0,1
A00007944,0,1,1,0,1
A00003469,0,1,1,0,1
A00002354,1,0,1,1,1
A00001488,0,0,1,3,0
A00004552,1,2,1,3,1
A00008461,1,2,1,3,1
A00000647,1,2,1,1,1
A00000614,2,2,1,1,1
A00004715,0,1,1,1,1
A00009377,0,1,1,1,1
A00002356,1,1,1,1,1
A00003628,1,1,1,0,1
A00006053,0,2,1,1,1
A00004178,1,0,1,3,1
A00009091,0,2,1,1,0
A00009006,1,0,1,2,1
A00006141,1,1,1,3,1
A00004323,1,1,1,0,1
A00009027,1,2,1,1,0
A00004124,0,1,1,0,1
A00003640,0,2,1,0,0
A00004784,0,1,1,0,1
A00006179,0,2,1,3,0
A00007679,0,2,1,3,1
A00009416,0,1,1,0,1
A00001753,0,0,1,1,0
A00003650,0,1,1,3,1
A00004007,1,2,1,1,0
A00000058,1,1,1,0,1
A00007848,0,0,1,2,1
A00000695,0,0,1,0,1
A00003699,1,2,1,1,1
A00000799,0,0,1,1,1
A00007310,1,0,1,2,1
A00003256,0,0,1,2,1
A00004015,1,0,1,2,1
A00008854,1,0,1,3,0
A00007839,0,2,1,2,0
A00004675,1,0,1,1,0
A00006662,1,2,1,1,0
A00004260,0,1,1,0,1
A00001536,1,1,1,1,0
A00001180,1,0,1,0,1
A00007960,1,2,1,0,0
A00005323,0,2,1,0,1
A00004852,0,0,1,0,1
A00005483,0,2,1,3,1
A00003561,1,0,1,2,1
A00000896,1,1,1,1,1
A00006339,1,2,1,0,0
A00008438,0,2,0,3,0
A00000847,0,1,1,3,1
A00001318,0,2,1,0,1
A00001284,0,0,1,0,1
A00000826,0,2,1,3,0
A00002261,0,2,1,1,0
A00000196,1,2,1,0,0
A00001739,1,0,1,0,1
A00009855,0,2,1,1,0
A00001446,1,2,1,3,1
A00004837,1,1,1,2,0
A00004341,2,0,1,1,0
A00003516,0,2,1,0,1
A00009406,0,1,1,3,1
A00003909,1,2,1,1,0
A00001423,1,0,1,3,1
A00008829,2,1,1,3,1
A00009202,1,1,1,2,1
A00008958,2,0,1,0,1
A00008010,1,0,1,0,1
A00001083,0,0,1,1,1
A00001332,1,0,1,1,1
A00003164,1,1,1,3,0
A00005609,0,2,1,3,1
A00000008,0,0,1,2,1
A00006296,1,1,1,0,1
A00006079,0,0,1,1,1
A00006311,0,1,1,3,0
A00007260,0,1,1,1,0
A00001862,1,0,1,1,1
A00005201,2,2,1,0,1
A00003450,1,2,1,2,1
A00003112,1,1,1,1,1
A00001173,0,0,1,2,0
A00008471,0,1,1,3,1
A00007797,0,0,1,2,1
A00007721,1,0,1,3,1
A00009248,0,2,1,0,1
A00004924,2,1,1,1,1
A00004192,1,0,1,0,1
A00006682,0,2,1,1,1
A00004635,2,0,0,1,0
A00008937,2,0,1,1,1
A00006197,1,1,1,0,0
A00003419,2,1,1,0,1
A00008391,0,1,1,0,0
A00002629,0,1,1,2,1
A00009347,1,2,1,1,0
A00007268,2,2,1,3,1
A00004096,0,1,1,3,0
A00001452,2,1,1,1,1
A00001177,1,1,1,0,1
A00005940,0,1,1,2,1
A00008975,0,0,0,1,0
A00009893,1,1,1,0,0
A00004983,1,0,1,0,0
A00006888,0,0,1,0,1
A00007397,2,2,1,3,1
A00006798,0,2,1,3,0
A00005563,1,1,1,2,1
A00008204,0,1,1,2,1
A00009435,1,2,1,0,0
A00008441,0,1,1,1,1
A00009934,2,2,1,3,1
A00000601,1,1,1,0,1
A00003358,2,0,1,0,1
A00006445,2,2,1,1,1
A00000491,0,1,1,0,1
A00006058,0,2,1,0,1
A00008252,2,0,1,0,1
A00001557,0,1,1,0,1
A00002690,1,1,1,0,0
A00007592,0,2,1,1,0
A00005126,0,2,1,1,1
A00006169,1,1,1,0,0
A00007800,1,0,1,1,1
A00006256,0,1,1,1,1
A00006392,1,1,1,0,1
A00009566,0,2,1,3,1
A00007485,1,1,0,1,0
A00006302,0,0,1,0,1
A00001394,2,0,1,0,1
A00005285,1,0,1,3,0
A00008871,1,1,1,2,0
A00000889,1,2,1,2,1
A00003594,0,1,1,2,1
A00005100,1,2,1,3,0
A00006268,1,2,1,0,1
A00007673,0,0,1,0,1
A00009214,0,1,1,1,0
A00004608,0,1,1,0,1
A00006562,1,2,1,1,1
A00007824,2,1,1,0,1
A00009783,0,1,1,2,0
A00004186,1,1,1,1,1
A00008938,0,1,0,0,0
A00003768,1,0,1,1,1
A00000627,1,1,1,0,1
A00001912,1,1,1,3,1
A00006234,0,2,1,2,1
A00007658,0,1,1,0,1
A00008680,1,0,1,3,1
A00003428,0,2,1,0,1
A00002638,0,1,1,1,1
A00000351,1,2,0,3,0
A00007177,0,2,1,1,0
A00008380,0,1,1,1,1
A00008907,1,1,1,0,1
A00003502,0,1,1,1,1
A00001842,0,0,1,2,0
A00007682,2,0,1,0,1
A00009891,0,1,1,3,1
A00005794,0,0,1,1,1
A00008683,1,1,1,0,1
A00007182,1,2,1,3,0
A00005765,2,0,1,1,1
A00009750,2,1,1,0,1
A00000587,1,1,1,0,1
A00005769,1,0,1,0,1
A00005937,1,2,1,1,1
A00009931,0,2,1,0,1
A00000048,2,1,1,0,1
A00001542,1,2,1,1,1
A00000411,0,0,1,0,0
A00005797,2,2,1,0,1
A00002556,0,1,1,3,0
A00002048,1,2,1,1,1
A00002382,0,0,1,0,1
A00007115,2,2,1,1,1
A00005795,0,1,1,3,1
A00008037,2,2,1,1,1
A00002684,2,2,1,1,0
A00005256,0,0,1,1,1
A00004633,0,2,1,1,1
A00001117,1,2,1,3,1
A00007137,1,1,1,1,1
A00003021,1,0,1,1,1
A00009841,2,1,1,3,1
A00005364,0,0,1,3,1
A00008217,0,0,1,0,0
A00008707,0,1,1,0,1
A00005349,1,2,1,0,1
A00002600,0,1,1,3,1
A00008156,1,2,1,3,1
A00001707,1,1,1,2,1
A00007561,1,2,1,0,1
A00007929,1,2,1,1,1
A00007616,2,2,1,0,1
A00000097,1,2,1,1,1
A00008473,0,1,1,0,0
A00008982,0,0,1,2,1
A00000446,2,1,1,0,1
A00001591,1,1,1,0,1
A00005447,0,1,1,1,1
A00006071,0,0,1,3,1
A00009725,1,2,1,0,1
A00006067,2,2,1,0,0
A00000606,0,1,1,1,1
A00007266,1,1,1,0,0
A00004277,0,1,1,0,0
A00002651,2,0,1,3,0
A00006144,0,2,1,0,0
A00004814,0,1,1,3,1
A00006699,0,0,1,3,1
A00001432,0,0,1,1,1
A00004343,0,0,1,1,0
A00007048,1,2,1,0,0
A00002586,2,0,1,1,1
A00003471,1,1,1,0,1
A00004558,0,1,1,2,0
A00009594,1,1,1,0,1
A00003962,1,2,1,2,1
A00004390,1,2,1,0,1
A00002654,1,2,1,1,1
A00000610,2,1,1,0,1
A00006372,2,1,1,1,1
A00008050,1,1,1,1,0
A00000355,0,0,1,0,1
A00001376,1,1,1,1,1
A00005844,0,1,1,0,0
A00004622,0,2,1,1,0
A00003098,1,2,1,0,1
A00007754,1,1,1,1,1
A00007738,0,2,1,0,1
A00007074,1,1,1,0,0
A00000252,1,1,1,0,0
A00007105,2,2,1,1,0
A00000713,0,1,1,3,1
A00005592,0,1,1,0,1
A00002833,0,1,1,1,1
A00000570,1,0,1,1,0
A00006383,0,2,1,3,0
A00001393,0,1,1,2,1
A00001221,1,1,1,3,1
A00005992,1,2,1,1,1
A00000483,2,1,1,0,1
A00001913,1,0,1,1,0
A00005699,1,2,1,3,1
A00000781,1,0,1,3,1
A00008289,1,0,1,1,0
A00003058,0,0,1,1,1
A00005821,1,0,1,0,1
A00006458,0,1,1,1,1
A00001065,2,0,1,2,0
A00002223,1,1,1,0,0
A00009469,2,2,1,3,1
A00004923,2,2,1,1,1
A00000266,1,2,1,0,1
A00009402,1,0,1,2,0
A00001294,2,0,1,2,1
A00003528,0,1,1,0,1
A00007012,0,0,1,0,0
A00009451,0,2,1,0,1
A00003035,1,0,1,1,1
A00008884,0,0,0,1,0
A00002270,1,2,1,0,1
A00005840,0,2,1,2,1
A00003448,1,1,1,2,1
A00007998,0,1,1,0,0
A00002660,0,0,1,1,1
A00008566,0,1,1,0,0
A00006415,0,2,1,3,1
A00005064,2,0,1,3,0
A00000315,2,1,1,0,1
A00007119,1,1,1,2,0
A00008311,0,0,1,1,1
A00006916,0,0,1,3,0
A00001891,0,1,1,0,1
A00000987,0,0,1,2,1
A00001555,1,0,1,3,1
A00008650,0,1,1,3,1
A00006691,0,0,1,1,0
A00005152,0,2,1,2,1
A00005462,0,0,1,1,1
A00009524,0,2,1,0,1
A00007965,2,1,1,2,1
A00008064,2,2,1,1,1
A00003329,0,0,0,0,0
A00005723,1,1,1,1,1
A00000604,1,0,1,0,0
A00007579,2,0,1,0,1
A00003414,0,0,1,1,0
A00004250,0,2,1,0,1
A00003572,1,2,1,0,0
A00000153,1,0,1,1,1
A00000665,1,2,1,3,0
A00005502,0,0,1,0,1
A00008236,2,1,1,1,1
A00005598,1,0,1,2,1
A00001338,1,1,1,0,1
A00006882,1,0,1,1,1
A00009255,1,2,1,0,1
A00008345,1,1,1,1,1
A00003362,1,1,1,1,0
A00008718,1,0,1,0,1
A00004299,0,0,1,0,1
A00001109,0,1,1,0,0
A00003243,0,1,1,3,0
A00008032,0,0,1,3,1
A00007381,1,2,1,0,1
A00000619,1,2,1,3,1
A00007853,0,0,1,0,0
A00003755,0,0,0,0,0
A00000489,2,1,1,0,1
A00000677,1,1,1,0,1
A00002975,0,1,1,0,0
A00000827,1,0,1,0,0
A00008094,0,0,1,1,1
A00009201,1,0,1,2,1
A00001846,1,0,1,3,0
A00000368,1,0,1,0,1
A00001172,0,1,1,1,1
A00009297,0,1,1,3,1
A00006245,1,1,1,3,1
A00001568,1,2,1,1,1
A00003283,1,1,1,2,1
A00009775,1,2,1,0,1
A00006781,0,2,1,2,0
A00006117,2,0,1,3,1
A00001920,0,2,1,0,1
A00008194,1,0,1,0,1
A00004188,1,0,1,1,1
A00002492,1,0,1,0,0
A00001750,0,1,1,0,0
A00003209,1,1,1,0,1
A00003792,2,0,1,3,1
A00006624,1,1,1,1,0
A00006044,0,2,1,3,0
A00006797,0,1,1,3,1
A00007526,2,0,1,0,0
A00008310,0,2,1,0,1
A00009392,1,1,1,1,1
A00005224,2,1,1,1,1
A00008897,0,2,1,3,0
A00005280,0,1,0,0,0
A00003632,0,0,1,2,1
A00000453,1,1,1,3,1
A00002891,1,0,1,1,0
A00001035,0,2,1,1,1
A00007712,1,2,1,1,1
A00001121,1,0,1,2,1
A00005686,0,0,1,3,1
A00007924,1,0,1,3,0
A00002420,0,2,1,1,1
A00004906,0,1,1,1,0
A00006701,0,0,1,3,1
A00008054,0,2,1,1,0
A00005975,0,1,1,0,1
A00006394,0,0,1,2,0
A00000189,0,0,1,1,1
A00002045,0,1,1,1,1
A00001635,2,2,1,3,0
A00000828,0,2,1,0,1
A00004850,0,2,1,3,1
A00006626,2,0,1,3,1
A00004533,0,2,1,1,0
A00002649,0,2,1,1,1
A00008910,2,2,1,0,1
A00008432,0,0,1,2,1
A00000540,2,2,1,1,0
A00009978,1,0,1,0,0
A00009346,2,2,1,1,1
A00004595,0,1,1,0,1
A00003932,2,2,1,3,1
A00002864,1,2,1,0,0
A00003093,1,2,1,0,1
A00008818,0,0,1,3,0
A00004499,0,1,1,3,1
A00008895,0,0,1,1,1
A00003518,0,2,1,1,1
A00003261,1,2,1,1,1
A00005597,0,2,1,3,0
A00000340,0,0,1,0,1
A00003957,1,1,1,1,1
A00007879,0,2,1,2,1
A00001329,0,0,1,1,1
A00002148,1,0,1,3,0
A00000167,1,1,0,0,0
A00000172,0,0,1,1,1
A00001894,2,2,1,3,0
A00008144,1,1,1,2,1
A00003980,2,0,1,3,1
A00003542,0,0,1,3,1
A00008492,1,1,1,3,1
A00006859,0,2,1,0,1
A00003459,0,2,1,1,0
A00004181,1,0,1,0,1
A00004788,1,1,1,0,1
A00008887,0,0,1,3,1
A00004646,0,2,1,0,1
A00003484,1,1,1,2,1
A00008209,1,2,1,1,1
A00002091,1,0,1,3,1
A00006874,0,0,1,1,0
A00008969,2,1,1,3,1
A00008596,0,2,1,2,1
A00000396,0,1,1,2,1
A00004592,0,2,1,1,1
A00003995,1,2,1,3,1
A00003782,1,0,1,0,0
A00002097,0,1,1,0,1
A00002258,0,2,1,1,0
A00009075,1,1,1,3,0
A00004713,2,1,1,2,1
A00004714,0,0,1,2,1
A00001047,1,2,1,2,0
A00006406,0,1,1,1,1
A00002030,1,0,1,0,1
A00008270,0,2,1,3,1
A00004575,2,2,1,2,1
A00000442,0,2,1,0,1
A00002008,1,2,1,0,0
A00001194,0,1,1,3,1
A00001325,0,2,1,1,0
A00000456,0,1,1,1,0
A00005999,0,1,1,3,1
A00007888,0,0,1,1,1
A00004459,1,0,1,2,0
A00004578,2,2,1,2,1
A00002851,1,1,1,1,1
A00006544,2,2,1,0,0
A00003109,1,1,1,0,1
A00006843,1,1,1,1,0
A00004753,0,2,1,1,0
A00009208,0,1,1,0,1
A00007127,1,2,1,0,1
A00004130,1,0,1,1,0
A00006273,1,1,1,3,1
A00009442,0,1,1,3,1
A00001441,0,2,1,0,0
A00000984,2,1,1,2,1
A00009618,0,2,1,0,1
A00002521,2,2,1,0,0
A00006087,2,0,1,1,1
A00006155,0,0,1,1,0
A00003876,0,0,1,0,1
A00009437,1,0,1,1,1
A00002280,1,0,1,2,1
A00008576,0,2,1,2,0
A00008833,0,2,1,3,1
A00004200,0,2,1,1,1
A00008928,0,0,1,2,0
A00006217,1,2,1,3,1
A00005121,0,2,1,0,1
A00004241,2,2,1,0,1
A00004036,0,1,1,0,0
A00000597,1,0,1,3,1
A00008803,0,0,1,0,1
A00001769,0,2,1,0,0
A00005869,2,1,1,0,1
A00005989,0,2,1,0,1
A00008881,0,1,1,3,1
A00008193,2,0,1,1,0
A00002876,1,2,1,0,1
A00001938,1,1,1,1,1
A00003498,1,2,1,1,1
A00007258,2,1,1,1,0
A00002924,1,0,1,1,1
A00005874,0,1,1,1,1
A00000975,0,1,1,0,0
A00000739,0,2,1,2,1
A00002922,0,1,1,1,1
A00005739,2,0,1,0,0
A00003107,1,1,1,0,0
A00007931,0,1,1,0,1
A00005005,2,2,1,0,0
A00000435,0,0,1,0,0
A00002013,0,1,1,0,0
A00007452,1,1,1,1,1
A00001210,1,1,1,0,1
A00006823,1,2,1,1,1
A00003798,2,2,1,2,1
A00001164,1,0,1,3,0
A00009585,2,1,1,0,0
A00006356,1,2,1,1,1
A00006493,0,0,1,0,0
A00008533,1,1,1,1,1
A00007809,0,2,1,0,0
A00007867,0,0,1,1,1
A00002576,0,0,1,0,1
A00000791,1,0,1,1,1
A00000179,0,1,1,0,1
A00000895,1,0,1,0,0
A00003034,0,0,1,2,1
A00004019,2,2,1,1,1
A00002240,1,0,1,0,0
A00007895,1,2,1,0,0
A00005569,0,2,1,0,0
A00004263,2,0,1,0,0
A00002080,2,2,1,1,1
A00001245,1,0,1,1,1
A00006937,1,1,1,0,1
A00004538,2,2,1,3,0
A00002173,1,0,1,0,1
A00006191,1,2,1,1,1
A00002526,0,2,1,1,0
A00009479,1,0,1,1,0
A00005693,0,2,1,1,0
A00008720,1,1,1,1,1
A00004743,0,1,1,1,0
A00002991,0,2,1,3,0
A00001582,0,2,1,3,0
A00001979,0,2,1,3,1
A00006346,1,0,1,1,0
A00007401,0,2,1,1,1
A00001853,2,0,1,0,1
A00005371,1,1,1,3,1
A00005354,0,2,1,1,1
A00004289,2,1,1,0,0
A00004674,1,1,1,0,1
A00001316,1,2,1,1,0
A00002175,2,0,1,2,1
A00000535,1,1,1,1,1
A00007515,2,1,1,3,1
A00005694,1,1,1,3,0
A00003177,0,1,1,3,1
A00008464,0,2,1,0,0
A00008046,1,0,1,0,1
A00007717,1,0,1,0,0
A00005676,0,2,1,0,0
A00001004,1,0,1,1,1
A00005074,0,1,1,1,1
A00001737,0,0,1,0,1
A00005124,0,2,1,0,1
A00000220,0,2,1,1,0
A00000063,0,1,1,1,1
A00006210,0,2,1,3,1
A00003052,1,0,1,1,1
A00004114,2,0,1,1,1
A00005414,1,0,1,3,1
A00000861,0,2,1,0,1
A00007309,0,1,1,1,1
A00009220,1,1,1,0,1
A00004716,1,1,1,1,0
A00000824,0,1,1,1,0
A00008893,1,2,1,0,1
A00005980,0,1,1,1,1
A00007017,1,0,1,3,0
A00007219,1,1,1,2,0
A00000777,1,1,1,3,1
A00003400,0,1,1,1,0
A00009171,2,0,1,1,1
A00006203,1,1,1,3,1
A00004055,0,0,1,0,1
A00000553,1,1,1,3,1
A00007423,1,1,1,3,1
A00003829,1,2,1,3,1
A00004908,2,0,1,2,0
A00002109,1,2,1,1,0
A00006756,1,2,1,0,1
A00004053,1,1,1,0,1
A00000391,0,0,1,0,1
A00005385,1,2,1,1,1
A00002064,1,2,1,1,1
A00007945,0,2,1,1,1
A00001330,1,1,1,1,1
A00009012,1,1,1,0,1
A00005643,1,1,1,1,0
A00005390,0,0,1,0,0
A00000107,1,0,1,2,0
A00001292,0,2,1,0,1
A00008581,1,2,1,1,1
A00001944,1,2,1,3,1
A00004582,0,1,1,3,0
A00004158,1,0,1,1,1
A00008858,1,1,1,0,0
A00005740,0,2,1,3,0
A00001813,0,2,1,0,1
A00003102,0,2,1,1,1
A00006018,0,2,1,1,1
A00005946,1,2,1,3,1
A00008922,0,1,1,3,1
A00006708,0,0,1,0,1
A00006194,0,2,1,0,1
A00005377,1,2,1,2,1
A00005954,1,0,1,3,0
A00002297,1,0,1,3,1
A00008875,0,2,1,0,1
A00002957,0,2,1,1,1
A00000331,1,0,1,0,1
A00005315,2,0,1,0,1
A00003727,2,2,1,0,1
A00001627,1,2,1,0,1
A00000515,2,2,1,0,1
A00005438,1,0,1,1,1
A00009363,0,0,1,1,1
A00006408,1,1,1,3,0
A00002299,1,0,1,3,1
A00008366,2,2,1,0,1
A00004872,0,2,1,1,0
A00005078,2,0,1,1,1
A00009381,1,2,1,0,0
A00008655,1,0,1,0,1
A00006476,2,1,1,3,1
A00000730,2,0,1,0,1
A00000246,1,2,1,0,0
A00004394,0,0,1,0,1
A00007844,0,2,1,1,1
A00001738,0,0,1,0,1
A00007183,1,1,1,3,0
A00009264,0,2,1,3,1
A00008966,0,0,1,3,0
A00006816,0,1,1,0,1
A00001320,0,0,1,0,0
A00002552,0,1,1,3,1
A00009160,1,2,1,0,1
