Cust_num,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,y
10572,38,technician,single,tertiary,no,4295,no,no,unknown,16,jun,64,no
43804,46,housemaid,married,secondary,no,13076,no,no,cellular,27,may,181,yes
37731,43,technician,married,secondary,no,10041,yes,no,cellular,14,may,273,no
36760,26,entrepreneur,married,tertiary,no,-4796,yes,no,cellular,12,may,119,no
38367,60,blue-collar,married,primary,no,9485,yes,no,cellular,15,may,109,no
42864,77,retired,married,unknown,no,19498,no,no,telephone,3,feb,261,no
44411,78,retired,married,unknown,no,2581,no,no,telephone,4,aug,156,no
38293,31,blue-collar,single,secondary,no,12055,yes,no,cellular,15,may,123,no
23199,55,retired,married,secondary,no,5966,no,no,cellular,27,aug,281,no
23330,37,technician,divorced,tertiary,no,16688,no,no,cellular,27,aug,74,no
10910,55,self-employed,married,secondary,no,11691,no,no,unknown,17,jun,20,no
38813,31,services,divorced,secondary,no,21613,yes,no,cellular,18,may,13,no
11948,24,unemployed,single,tertiary,no,13204,yes,no,unknown,20,jun,15,no
39096,29,services,single,secondary,no,-382,yes,no,cellular,18,may,105,no
25933,52,management,married,tertiary,no,1750,no,no,cellular,19,nov,1265,yes
16911,27,technician,single,secondary,no,19892,yes,yes,cellular,25,jul,803,no
38545,28,management,single,tertiary,no,-992,yes,no,cellular,15,may,885,yes
124,43,services,married,secondary,no,13968,yes,yes,unknown,5,may,127,no
177,48,unemployed,married,secondary,no,14158,yes,no,unknown,5,may,179,no
24023,37,technician,married,secondary,no,10837,no,no,cellular,29,aug,127,no
40647,25,student,single,secondary,no,12567,yes,no,telephone,5,aug,100,no
17016,39,housemaid,married,secondary,no,11693,yes,no,telephone,25,jul,120,no
27960,27,technician,single,secondary,no,5905,no,no,cellular,28,jan,251,no
497,39,blue-collar,divorced,secondary,no,11829,yes,no,unknown,6,may,226,no
36721,51,blue-collar,married,primary,no,12896,yes,no,cellular,12,may,51,no
39540,55,management,married,tertiary,no,7331,no,no,cellular,26,may,318,no
21385,40,management,married,tertiary,no,10547,no,yes,cellular,18,aug,215,no
4148,28,blue-collar,single,secondary,no,10718,no,no,unknown,19,may,190,no
28894,46,technician,married,tertiary,no,6993,yes,no,telephone,30,jan,162,no
4081,31,blue-collar,married,secondary,no,12848,yes,no,unknown,19,may,405,no
21511,47,blue-collar,married,primary,no,5872,no,no,cellular,19,aug,222,no
36198,52,services,divorced,secondary,no,-179,yes,yes,cellular,11,may,131,no
44602,23,student,single,secondary,no,1436,no,no,unknown,27,aug,4,no
33137,35,management,married,tertiary,no,6815,yes,no,cellular,20,apr,860,yes
37942,33,blue-collar,married,secondary,no,6939,yes,no,cellular,14,may,332,no
43278,64,retired,married,primary,no,23409,no,no,cellular,11,mar,117,no
3183,58,management,married,tertiary,no,20389,yes,no,unknown,15,may,288,no
508,48,blue-collar,single,secondary,no,9491,yes,no,unknown,6,may,153,no
41048,46,unemployed,single,tertiary,no,3737,no,no,cellular,14,aug,225,yes
18776,28,unemployed,married,primary,yes,18744,yes,no,cellular,31,jul,6,no
35206,35,technician,divorced,secondary,no,15904,yes,yes,cellular,7,may,366,no
29869,26,services,married,secondary,no,4179,yes,yes,cellular,4,feb,193,no
28247,58,management,divorced,secondary,no,7556,yes,no,cellular,29,jan,147,no
15716,51,self-employed,married,secondary,no,13748,yes,yes,telephone,21,jul,79,no
22901,48,admin.,married,secondary,no,13704,no,yes,cellular,25,aug,98,no
6976,31,management,single,tertiary,no,16395,no,no,unknown,28,may,95,no
21220,30,management,single,tertiary,no,15733,no,no,cellular,18,aug,82,no
9412,35,self-employed,single,primary,no,5431,no,yes,unknown,6,jun,81,no
21644,51,management,divorced,tertiary,no,14489,no,no,cellular,19,aug,95,no
29164,30,management,single,tertiary,no,5296,no,no,telephone,2,feb,211,no
19402,36,technician,single,tertiary,no,12077,yes,no,cellular,6,aug,459,no
23245,43,management,married,tertiary,no,6676,no,no,cellular,27,aug,63,no
23963,55,admin.,married,tertiary,no,2007,no,no,cellular,29,aug,59,no
38512,26,services,single,secondary,no,7155,yes,no,cellular,15,may,17,no
42877,47,housemaid,single,primary,no,6098,no,no,cellular,4,feb,371,no
8665,39,admin.,married,secondary,no,10132,no,no,unknown,3,jun,187,no
38711,43,blue-collar,married,primary,no,2738,yes,no,cellular,15,may,38,no
20724,35,management,married,tertiary,no,13656,yes,no,cellular,13,aug,96,no
669,60,self-employed,married,primary,no,7082,yes,no,unknown,6,may,202,no
17549,59,unemployed,married,primary,no,9061,no,no,telephone,29,jul,44,no
13994,31,student,married,primary,no,5407,yes,no,cellular,10,jul,487,yes
22628,41,housemaid,married,primary,no,6641,no,no,cellular,22,aug,268,no
14339,32,technician,single,tertiary,no,13591,yes,no,cellular,14,jul,213,no
22515,31,management,single,tertiary,no,7930,no,no,cellular,22,aug,361,no
37457,42,management,divorced,tertiary,no,13682,yes,no,cellular,13,may,222,no
40465,22,student,single,unknown,no,9470,no,no,cellular,3,jul,69,no
39237,59,retired,divorced,primary,no,8605,yes,no,telephone,18,may,110,no
12561,57,blue-collar,married,primary,no,10444,no,yes,unknown,3,jul,326,no
1908,26,technician,married,secondary,no,6299,yes,no,unknown,9,may,282,no
21561,32,management,single,tertiary,no,8326,no,no,cellular,19,aug,133,no
15224,26,student,single,tertiary,yes,13616,no,yes,cellular,17,jul,257,no
30051,34,self-employed,married,secondary,no,1623,no,no,cellular,4,feb,362,no
1845,58,retired,divorced,primary,no,7895,yes,no,unknown,9,may,225,no
18293,30,management,single,tertiary,no,14924,no,yes,cellular,31,jul,11,no
27976,45,blue-collar,married,tertiary,no,14040,yes,no,cellular,28,jan,1972,no
21217,51,technician,married,secondary,no,8770,no,no,cellular,18,aug,54,no
18448,30,services,married,secondary,no,15623,yes,no,cellular,31,jul,662,yes
25450,33,management,single,tertiary,no,7351,yes,no,cellular,19,nov,308,no
1483,37,blue-collar,divorced,secondary,no,9919,yes,no,unknown,8,may,133,no
30718,49,management,married,secondary,no,22175,no,no,cellular,6,feb,526,no
2498,46,management,married,tertiary,no,10999,no,no,unknown,13,may,120,no
43151,30,student,single,secondary,no,12451,no,no,cellular,25,feb,217,yes
36369,33,management,single,tertiary,no,4740,yes,no,cellular,11,may,400,no
28902,30,blue-collar,single,secondary,no,12646,no,no,cellular,30,jan,808,yes
28693,26,services,single,secondary,no,8840,no,no,cellular,30,jan,397,no
28800,27,self-employed,single,secondary,no,22331,yes,no,cellular,30,jan,208,no
38459,41,blue-collar,married,secondary,no,12555,yes,no,cellular,15,may,342,no
13368,52,retired,married,secondary,no,14309,no,yes,telephone,8,jul,280,no
15149,41,management,married,tertiary,no,6429,yes,no,cellular,17,jul,312,no
28308,49,housemaid,married,tertiary,no,26434,yes,yes,cellular,29,jan,149,no
38395,53,management,divorced,tertiary,no,5295,yes,no,cellular,15,may,669,yes
4729,34,admin.,married,secondary,no,3112,yes,no,unknown,20,may,89,no
14876,39,blue-collar,married,primary,no,2782,no,no,cellular,16,jul,147,no
24,25,services,married,secondary,no,14826,yes,no,unknown,5,may,342,no
13129,29,blue-collar,married,primary,no,11582,no,no,cellular,8,jul,185,no
10650,42,blue-collar,single,primary,no,15899,no,no,unknown,16,jun,294,no
10276,52,management,divorced,tertiary,no,4380,yes,no,unknown,12,jun,84,no
38469,40,admin.,single,secondary,no,12724,no,no,cellular,15,may,837,yes
2573,54,technician,divorced,secondary,no,14163,yes,no,unknown,13,may,123,no
14474,36,management,single,primary,no,1118,no,no,telephone,14,jul,179,no
38353,46,blue-collar,married,secondary,no,6460,yes,no,cellular,15,may,333,no
6084,51,blue-collar,married,primary,no,2554,no,no,unknown,27,may,121,no
21040,52,blue-collar,married,unknown,no,1235,no,no,cellular,14,aug,935,no
42752,50,blue-collar,married,unknown,no,17332,no,no,telephone,27,jan,199,no
7444,41,blue-collar,married,secondary,no,6263,yes,no,unknown,29,may,39,no
469,55,blue-collar,married,secondary,no,10401,yes,no,unknown,6,may,182,no
24165,26,management,married,tertiary,no,7044,no,yes,telephone,12,nov,238,no
3184,54,entrepreneur,married,secondary,no,4282,yes,no,unknown,15,may,44,no
37252,36,blue-collar,divorced,secondary,no,12799,yes,no,cellular,13,may,152,no
32453,42,self-employed,married,tertiary,no,10561,yes,no,cellular,16,apr,432,no
36031,30,services,married,secondary,no,12115,yes,yes,cellular,11,may,295,no
44704,37,services,married,secondary,no,11406,yes,no,cellular,6,sep,908,yes
11589,54,retired,divorced,primary,no,13735,no,no,unknown,19,jun,184,no
3853,35,blue-collar,married,secondary,no,6623,yes,no,unknown,16,may,258,no
43911,21,student,single,unknown,no,8026,no,no,cellular,14,jun,270,yes
17713,57,retired,married,tertiary,no,23492,no,no,telephone,29,jul,539,no
25080,35,management,married,secondary,no,8179,yes,no,cellular,18,nov,378,no
36931,25,admin.,single,secondary,no,18780,yes,no,cellular,12,may,213,no
31706,53,blue-collar,married,primary,no,23116,yes,no,cellular,7,apr,208,no
23858,34,management,married,tertiary,no,8182,yes,yes,cellular,29,aug,256,no
2658,25,blue-collar,married,secondary,no,12684,yes,no,unknown,13,may,331,no
26826,44,management,married,tertiary,yes,15505,yes,no,cellular,20,nov,233,no
21401,36,technician,single,tertiary,no,4674,no,yes,cellular,18,aug,64,no
4042,48,management,married,unknown,no,-757,yes,no,unknown,16,may,293,no
106,44,blue-collar,married,secondary,no,15887,yes,no,unknown,5,may,197,no
5887,29,management,single,tertiary,no,17186,yes,yes,unknown,26,may,257,no
25025,37,services,single,secondary,no,7419,yes,no,cellular,18,nov,328,no
28039,29,management,married,tertiary,no,7864,no,no,cellular,28,jan,873,no
19489,31,technician,married,secondary,no,3511,no,no,cellular,7,aug,137,no
419,52,blue-collar,divorced,primary,no,12632,yes,yes,unknown,6,may,186,no
38892,34,self-employed,single,secondary,no,10160,yes,no,cellular,18,may,155,no
43567,37,admin.,married,secondary,no,10246,yes,yes,cellular,27,apr,99,no
1274,41,admin.,married,secondary,no,8062,yes,no,unknown,8,may,1120,yes
26611,34,management,married,secondary,no,13624,yes,no,cellular,20,nov,311,no
23176,55,technician,divorced,tertiary,no,15295,no,no,cellular,27,aug,94,no
21662,34,technician,married,secondary,no,8797,no,no,cellular,19,aug,91,no
36963,40,services,married,secondary,no,24828,yes,no,cellular,12,may,700,no
28481,40,technician,married,secondary,no,5401,yes,yes,cellular,29,jan,194,no
3631,31,technician,single,tertiary,no,8872,no,no,unknown,15,may,320,no
23798,35,technician,divorced,secondary,no,12657,no,no,cellular,29,aug,24,no
8047,32,entrepreneur,married,primary,no,8372,no,no,unknown,2,jun,389,no
33368,39,blue-collar,married,secondary,no,10470,yes,no,telephone,20,apr,368,no
210,42,retired,married,secondary,no,11809,yes,no,unknown,5,may,215,no
15922,38,blue-collar,married,secondary,no,8082,yes,no,cellular,22,jul,238,no
33573,37,blue-collar,married,secondary,no,11799,yes,no,cellular,20,apr,46,no
16644,51,services,married,primary,no,7843,no,yes,cellular,24,jul,149,no
1661,38,blue-collar,single,secondary,no,8497,yes,no,unknown,9,may,21,no
13281,30,self-employed,married,secondary,no,17914,no,yes,cellular,8,jul,55,no
1840,26,technician,single,secondary,no,-6753,yes,no,unknown,9,may,404,no
15851,55,management,married,primary,no,5833,no,yes,cellular,21,jul,162,no
16075,32,admin.,married,secondary,no,6738,no,yes,cellular,22,jul,50,no
17326,51,management,married,tertiary,no,5785,no,no,cellular,28,jul,66,no
35369,51,blue-collar,divorced,primary,no,14240,yes,yes,cellular,7,may,355,no
12701,56,housemaid,married,primary,no,7575,no,yes,cellular,7,jul,227,no
14502,44,management,married,tertiary,no,7065,yes,no,cellular,14,jul,72,no
1067,44,entrepreneur,married,primary,no,4921,yes,no,unknown,7,may,113,no
29674,36,technician,married,secondary,no,14328,no,no,cellular,3,feb,24,no
4933,31,blue-collar,single,secondary,no,17893,yes,no,unknown,21,may,542,no
35213,27,services,married,secondary,no,-7499,yes,no,cellular,7,may,113,no
2603,40,blue-collar,married,secondary,no,12246,yes,no,unknown,13,may,420,no
29189,37,management,married,tertiary,no,8540,yes,yes,telephone,2,feb,319,no
12409,40,technician,married,secondary,no,9212,yes,no,unknown,30,jun,322,no
4133,38,technician,married,secondary,no,15956,yes,no,unknown,19,may,18,no
1215,30,management,single,tertiary,no,8882,yes,yes,unknown,8,may,202,no
16907,50,technician,married,secondary,no,7541,yes,no,cellular,25,jul,57,no
12650,37,self-employed,divorced,tertiary,no,6995,no,yes,unknown,4,jul,426,no
17043,40,blue-collar,married,secondary,no,10032,no,yes,cellular,25,jul,36,no
8692,27,blue-collar,married,primary,no,10609,yes,no,unknown,3,jun,550,no
40842,32,blue-collar,single,tertiary,no,18887,yes,yes,cellular,11,aug,248,no
16936,30,admin.,married,secondary,no,-629,no,yes,cellular,25,jul,61,no
22975,52,blue-collar,married,secondary,no,14724,no,yes,cellular,26,aug,196,no
761,33,blue-collar,divorced,secondary,no,6651,no,no,unknown,6,may,190,no
19428,42,management,married,tertiary,no,8749,no,no,cellular,6,aug,426,no
9728,45,services,married,primary,no,1268,no,no,unknown,9,jun,349,no
8585,31,blue-collar,married,secondary,no,8588,yes,no,unknown,3,jun,215,no
41058,19,student,single,unknown,no,11734,no,no,cellular,14,aug,253,no
23196,30,management,single,tertiary,no,8687,no,no,cellular,27,aug,87,no
1645,33,blue-collar,divorced,primary,no,10631,no,no,unknown,9,may,131,no
6030,34,blue-collar,married,primary,no,11355,yes,no,unknown,26,may,23,no
17482,32,blue-collar,single,primary,no,13537,yes,no,cellular,28,jul,136,no
4360,37,technician,single,secondary,no,14285,yes,no,unknown,19,may,182,no
108,34,admin.,married,secondary,no,12231,no,yes,unknown,5,may,21,no
441,49,services,married,primary,no,6962,yes,no,unknown,6,may,246,no
13349,32,services,married,secondary,no,7405,yes,no,cellular,8,jul,529,no
37045,38,technician,single,secondary,no,15473,yes,no,cellular,13,may,109,no
281,50,blue-collar,married,primary,no,14594,yes,no,unknown,5,may,621,no
998,43,blue-collar,married,primary,no,15283,yes,no,unknown,7,may,261,no
35289,24,admin.,married,secondary,no,2272,yes,yes,cellular,7,may,278,no
11753,42,unknown,single,unknown,yes,11023,no,no,unknown,20,jun,115,no
3944,29,services,married,tertiary,no,-1112,yes,yes,unknown,16,may,280,no
44383,37,management,single,tertiary,no,9341,yes,no,cellular,2,aug,428,yes
18313,37,management,married,unknown,yes,12142,yes,no,cellular,31,jul,85,no
18318,37,entrepreneur,married,primary,no,11954,no,no,cellular,31,jul,404,no
32829,31,admin.,married,secondary,no,6254,no,no,cellular,17,apr,346,no
7927,53,entrepreneur,single,secondary,no,5950,yes,no,unknown,30,may,1044,yes
42130,36,management,single,tertiary,no,14300,yes,no,cellular,3,nov,566,yes
8266,36,blue-collar,married,secondary,no,7600,yes,no,unknown,2,jun,56,no
12844,35,blue-collar,married,primary,no,9337,no,yes,cellular,7,jul,243,no
44560,30,services,single,secondary,no,4306,no,no,unknown,13,aug,75,no
16777,39,management,married,tertiary,no,7082,yes,no,cellular,24,jul,203,no
36,57,technician,divorced,secondary,no,7995,yes,no,unknown,5,may,242,no
25113,34,management,married,tertiary,no,9728,no,no,cellular,18,nov,83,no
31896,35,blue-collar,married,secondary,no,6730,yes,no,cellular,9,apr,139,no
19892,34,management,married,tertiary,no,12715,no,no,cellular,8,aug,94,no
33236,30,management,single,tertiary,no,12518,yes,no,cellular,20,apr,260,no
912,32,admin.,single,secondary,no,12110,yes,no,unknown,7,may,202,no
17657,39,services,married,secondary,no,11144,no,no,cellular,29,jul,100,no
44040,32,student,single,tertiary,no,13905,no,no,cellular,30,jun,598,yes
42360,53,technician,married,secondary,no,5239,no,no,cellular,25,nov,99,no
37543,29,admin.,single,secondary,no,14343,yes,no,cellular,14,may,9,no
24782,34,management,married,tertiary,no,9466,yes,no,cellular,18,nov,544,no
30657,42,entrepreneur,married,primary,yes,5902,yes,yes,cellular,6,feb,139,no
12443,34,services,single,secondary,no,11280,no,yes,unknown,30,jun,450,no
40688,47,admin.,married,unknown,no,15865,no,no,cellular,7,aug,358,yes
13993,33,blue-collar,married,secondary,no,9241,no,no,cellular,10,jul,182,no
17877,33,unemployed,married,secondary,no,12480,no,yes,cellular,30,jul,189,no
40186,33,technician,single,secondary,no,2268,no,no,cellular,5,jun,157,yes
239,44,admin.,divorced,secondary,no,16033,yes,no,unknown,5,may,206,no
35511,23,housemaid,married,tertiary,no,4786,yes,no,cellular,7,may,1391,yes
25946,40,admin.,married,secondary,no,14241,no,yes,cellular,19,nov,359,no
30507,45,admin.,married,secondary,no,7609,no,no,cellular,5,feb,326,no
4204,20,student,single,secondary,no,3781,yes,no,unknown,19,may,387,no
41269,64,housemaid,married,primary,no,3686,no,no,telephone,25,aug,153,no
29687,28,blue-collar,single,secondary,no,5822,no,no,cellular,3,feb,20,no
19472,36,entrepreneur,single,secondary,no,8780,no,no,cellular,7,aug,67,no
8461,37,blue-collar,married,secondary,no,12271,no,no,unknown,3,jun,45,no
20151,32,management,single,secondary,no,5107,no,no,cellular,11,aug,55,no
6449,28,services,single,secondary,no,4615,yes,no,unknown,27,may,8,no
6264,36,admin.,married,secondary,no,19399,yes,yes,unknown,27,may,157,no
4219,49,management,married,tertiary,no,13320,yes,yes,unknown,19,may,163,no
34175,28,self-employed,single,secondary,no,10228,no,no,cellular,30,apr,157,no
1945,31,services,single,secondary,yes,12939,yes,no,unknown,9,may,169,no
36026,27,blue-collar,single,primary,no,8512,yes,yes,cellular,11,may,50,no
6417,42,blue-collar,married,secondary,no,7419,yes,no,unknown,27,may,198,no
25680,31,blue-collar,married,secondary,no,14857,no,no,cellular,19,nov,640,no
22296,30,technician,single,tertiary,no,6342,no,no,cellular,21,aug,300,no
23985,58,retired,married,primary,no,9886,no,no,cellular,29,aug,76,no
24215,54,blue-collar,married,primary,no,11929,no,no,cellular,17,nov,71,no
42368,34,admin.,married,tertiary,no,9440,no,yes,cellular,25,nov,296,yes
44399,34,admin.,married,tertiary,no,5120,no,yes,cellular,3,aug,263,yes
34232,33,admin.,married,tertiary,no,-3450,no,yes,cellular,4,may,77,no
22280,53,housemaid,married,primary,no,6604,no,no,cellular,21,aug,77,no
36510,53,technician,married,primary,no,11786,yes,no,telephone,12,may,11,no
9490,36,blue-collar,married,secondary,no,13061,yes,no,unknown,6,jun,100,no
42007,38,housemaid,divorced,secondary,no,13149,no,no,cellular,27,oct,255,yes
43870,39,housemaid,divorced,secondary,no,5680,no,no,cellular,4,jun,346,no
44252,34,management,divorced,tertiary,no,14820,yes,no,unknown,22,jul,5,no
1398,30,blue-collar,married,primary,no,7614,yes,yes,unknown,8,may,461,no
4031,57,retired,married,primary,no,11629,yes,yes,unknown,16,may,186,no
43786,29,unemployed,single,tertiary,no,8941,no,no,cellular,25,may,393,yes
14038,27,services,single,secondary,no,16288,yes,no,cellular,11,jul,170,no
15142,45,services,single,secondary,no,15851,yes,no,cellular,17,jul,479,no
19429,32,management,married,tertiary,no,10979,no,no,cellular,6,aug,80,no
35829,37,retired,married,secondary,no,19677,no,yes,cellular,8,may,254,no
34123,35,management,married,tertiary,no,3752,yes,no,cellular,30,apr,510,no
4095,30,blue-collar,single,primary,no,7151,yes,no,unknown,19,may,122,no
1219,48,blue-collar,single,unknown,no,5061,yes,no,unknown,8,may,101,no
23092,35,management,married,tertiary,no,10316,no,yes,cellular,26,aug,78,no
14148,44,housemaid,married,primary,no,9307,yes,no,cellular,11,jul,251,no
42307,33,management,married,tertiary,no,12111,no,no,cellular,16,nov,136,no
15266,31,services,married,secondary,no,5187,yes,no,cellular,17,jul,740,no
452,40,services,married,secondary,no,8632,no,no,unknown,6,may,79,no
468,50,blue-collar,married,primary,no,25715,yes,no,unknown,6,may,678,no
24456,41,management,married,secondary,no,15049,yes,no,cellular,17,nov,64,no
42647,21,student,single,secondary,no,3652,no,no,cellular,13,jan,169,yes
35348,56,services,divorced,secondary,no,11145,yes,yes,cellular,7,may,263,no
26104,36,technician,married,secondary,no,10632,yes,no,cellular,19,nov,206,no
16491,25,services,married,secondary,no,14779,yes,no,cellular,23,jul,305,no
8116,34,self-employed,single,tertiary,no,10983,yes,no,unknown,2,jun,69,no
38653,45,admin.,married,secondary,no,3645,yes,yes,cellular,15,may,262,no
6066,34,management,single,tertiary,no,20024,yes,no,unknown,26,may,118,no
12351,40,blue-collar,married,secondary,no,7809,yes,no,unknown,26,jun,110,no
6749,44,admin.,married,secondary,no,14053,yes,yes,unknown,28,may,821,no
43598,40,unemployed,single,tertiary,no,9712,no,no,cellular,30,apr,463,yes
17349,49,blue-collar,divorced,primary,no,16868,no,yes,cellular,28,jul,106,no
15799,51,admin.,married,secondary,no,472,no,no,cellular,21,jul,195,no
23041,30,technician,single,secondary,no,15635,no,yes,cellular,26,aug,43,no
31023,27,admin.,married,tertiary,no,17388,no,no,cellular,10,feb,159,yes
40798,33,entrepreneur,married,unknown,no,3209,yes,no,cellular,11,aug,156,no
16522,38,admin.,divorced,secondary,no,8155,yes,no,cellular,23,jul,279,no
40672,29,management,single,tertiary,no,9633,no,no,cellular,6,aug,174,no
594,48,retired,married,secondary,no,12226,no,yes,unknown,6,may,315,no
19870,47,unknown,married,secondary,no,12128,no,no,cellular,8,aug,88,no
36902,36,self-employed,single,secondary,no,8895,yes,yes,cellular,12,may,198,no
22198,35,management,single,tertiary,no,5528,no,no,cellular,21,aug,122,no
4240,31,blue-collar,single,secondary,no,-2426,yes,no,unknown,19,may,346,no
4033,44,blue-collar,married,primary,no,5821,no,no,unknown,16,may,107,no
9705,39,technician,single,unknown,no,15588,no,no,unknown,6,jun,26,no
13528,43,blue-collar,divorced,primary,no,7598,yes,no,cellular,9,jul,118,no
22586,31,technician,divorced,tertiary,no,19652,no,no,cellular,22,aug,34,no
23530,57,retired,married,primary,no,16954,no,no,cellular,28,aug,118,no
34601,32,technician,divorced,tertiary,no,15901,no,no,cellular,5,may,104,no
8746,33,blue-collar,single,secondary,no,9024,yes,no,unknown,4,jun,1141,yes
3716,53,unemployed,married,secondary,no,10581,yes,yes,unknown,16,may,283,no
11580,53,services,married,secondary,no,12076,yes,no,unknown,19,jun,237,no
16422,30,self-employed,single,tertiary,no,13547,no,yes,cellular,23,jul,100,no
14552,61,retired,married,secondary,no,10375,yes,no,cellular,15,jul,195,no
8797,27,admin.,divorced,secondary,no,11237,yes,no,unknown,4,jun,236,no
19035,55,services,married,secondary,no,14070,no,no,cellular,5,aug,356,no
4273,24,blue-collar,single,unknown,no,13356,yes,no,unknown,19,may,345,no
17469,25,blue-collar,single,secondary,no,61,no,yes,cellular,28,jul,50,no
1092,33,management,single,tertiary,no,24660,yes,no,unknown,7,may,256,no
30700,29,blue-collar,married,secondary,no,12781,yes,no,cellular,6,feb,198,no
8541,26,services,single,secondary,no,13014,yes,no,unknown,3,jun,177,no
3347,23,technician,single,secondary,no,7245,yes,no,unknown,15,may,23,no
13317,30,technician,single,secondary,no,5011,no,yes,cellular,8,jul,82,no
28612,57,technician,divorced,secondary,no,5702,yes,yes,cellular,29,jan,168,no
38181,26,services,married,secondary,no,11446,yes,no,cellular,15,may,619,yes
32985,32,blue-collar,married,primary,no,2344,yes,no,cellular,17,apr,464,no
8104,33,technician,single,secondary,no,16923,yes,yes,unknown,2,jun,354,no
14870,27,technician,married,tertiary,no,13254,yes,no,cellular,16,jul,143,no
35472,47,entrepreneur,single,tertiary,no,16746,yes,yes,cellular,7,may,308,no
3585,37,blue-collar,married,secondary,no,11120,yes,no,unknown,15,may,381,no
881,37,services,married,secondary,no,-838,yes,no,unknown,7,may,295,no
16046,31,management,single,tertiary,no,8206,yes,no,cellular,22,jul,369,no
27827,26,blue-collar,single,secondary,no,3364,no,no,telephone,28,jan,43,no
23072,35,technician,single,secondary,no,10955,yes,no,cellular,26,aug,12,no
45143,34,admin.,married,tertiary,no,10821,yes,no,cellular,8,nov,120,no
19562,56,management,married,tertiary,no,15310,no,no,cellular,7,aug,82,no
22855,33,technician,single,secondary,no,15516,yes,no,cellular,25,aug,163,no
3380,60,retired,married,unknown,no,3892,yes,no,unknown,15,may,301,no
17211,34,admin.,single,secondary,no,8291,yes,no,cellular,28,jul,219,no
27663,32,admin.,married,tertiary,no,10851,yes,no,cellular,21,nov,37,no
21353,33,technician,married,secondary,no,18553,yes,no,cellular,18,aug,170,no
43172,57,unemployed,divorced,secondary,no,9639,yes,no,unknown,1,mar,60,no
22604,51,management,married,tertiary,no,24085,no,yes,cellular,22,aug,209,no
11895,36,blue-collar,single,primary,no,4830,no,no,unknown,20,jun,9,no
24050,31,entrepreneur,married,tertiary,no,11186,yes,no,unknown,18,oct,558,no
6441,29,blue-collar,married,primary,no,9798,yes,no,unknown,27,may,22,no
15887,25,services,single,secondary,no,18544,no,yes,cellular,21,jul,24,no
112,46,technician,divorced,secondary,no,18233,no,no,unknown,5,may,144,no
5337,34,admin.,married,secondary,no,17925,yes,no,unknown,23,may,83,no
4711,32,blue-collar,married,primary,no,8787,yes,no,unknown,20,may,614,no
23405,37,management,married,secondary,no,17755,no,no,cellular,27,aug,155,no
22021,35,entrepreneur,divorced,secondary,no,16765,no,no,cellular,20,aug,67,no
41912,28,management,single,tertiary,no,14278,no,no,cellular,20,oct,676,yes
681,46,services,married,unknown,no,8004,yes,no,unknown,6,may,245,no
8069,35,blue-collar,married,secondary,no,8941,yes,yes,unknown,2,jun,579,no
3297,60,entrepreneur,divorced,secondary,no,13015,yes,no,unknown,15,may,397,no
15995,31,blue-collar,married,secondary,no,7315,yes,yes,cellular,22,jul,271,no
22465,33,technician,single,secondary,no,17917,no,no,cellular,22,aug,572,no
25586,41,admin.,married,secondary,no,17386,no,no,cellular,19,nov,202,no
25660,41,blue-collar,single,secondary,yes,12733,no,no,cellular,19,nov,212,no
28255,35,management,single,secondary,no,-22,yes,no,cellular,29,jan,79,no
6961,55,blue-collar,married,primary,no,14146,yes,no,unknown,28,may,172,no
30224,27,entrepreneur,single,tertiary,no,6577,no,no,cellular,5,feb,197,no
21740,57,retired,married,secondary,no,1622,no,no,cellular,19,aug,118,no
2569,31,blue-collar,married,primary,no,3245,yes,no,unknown,13,may,245,no
115,59,retired,divorced,primary,no,8373,yes,no,unknown,5,may,107,no
30982,34,blue-collar,single,primary,yes,12280,no,yes,cellular,9,feb,44,no
16260,39,self-employed,married,secondary,no,-209,no,yes,cellular,23,jul,438,no
3854,56,housemaid,married,primary,no,7330,no,no,unknown,16,may,215,no
548,45,blue-collar,married,secondary,no,14229,yes,no,unknown,6,may,250,no
29184,36,management,married,tertiary,no,9484,no,no,cellular,2,feb,124,no
29730,57,management,married,secondary,no,11874,no,yes,telephone,4,feb,140,no
3144,34,management,married,tertiary,no,11046,no,no,unknown,14,may,94,no
23800,38,technician,divorced,tertiary,no,10423,no,no,cellular,29,aug,38,no
721,54,technician,divorced,secondary,no,8436,yes,no,unknown,6,may,190,no
28321,31,management,married,tertiary,no,18685,no,no,cellular,29,jan,300,no
530,30,admin.,divorced,secondary,no,10120,yes,yes,unknown,6,may,310,no
27585,33,entrepreneur,married,tertiary,no,14396,yes,no,cellular,21,nov,70,no
22116,50,management,divorced,tertiary,no,10235,yes,no,cellular,21,aug,40,no
2346,22,services,married,secondary,no,11924,yes,no,unknown,13,may,101,no
1175,36,technician,married,secondary,no,15346,yes,no,unknown,8,may,178,no
37530,42,services,divorced,secondary,no,11923,no,no,cellular,13,may,300,no
4474,36,technician,married,secondary,no,7826,yes,no,unknown,20,may,67,no
23393,36,services,married,secondary,no,9475,no,no,cellular,27,aug,206,no
32001,29,services,divorced,secondary,no,3011,yes,no,cellular,13,apr,1101,yes
23630,40,technician,married,tertiary,no,10838,no,no,cellular,28,aug,715,no
4248,23,management,single,secondary,no,10428,yes,no,unknown,19,may,109,no
12538,55,retired,married,secondary,no,11896,no,no,unknown,3,jul,228,no
