SeriousDlqin2yrs,NumberOfTime30_59DaysPastDueNotWorse,NumberOfTime60_89DaysPastDueNotWorse,NumberOfTimes90DaysLate,MonthlyIncome,DebtRatio
0,0,0,0,4916,0.18242831
0,0,0,0,10000,0.103089691
0,0,0,0,13602,0.242446519
0,0,0,0,4200,0.097357772
0,0,0,0,7800,0.20612742
0,0,0,3,3200,0.081224617
0,0,0,0,11000,0.080538133
0,0,0,0,4166,0.909767219
0,0,0,0,2043,0.020547945
0,0,0,0,6700,0.107894344
0,0,0,0,7370,0.469135802
0,0,0,0,11250,0.102390899
0,0,0,0,1515,2.556068602
0,0,0,0,7500,1.63684842
0,0,0,0,7500,0.310758566
0,0,0,0,3961,0.28748107
0,0,0,0,7050,0.258970359
0,0,0,0,7000,0.278388802
0,0,0,0,3840,0.006508722
0,0,0,0,10300,0.303756917
0,0,0,0,6800,0.346272607
1,1,0,1,4898,0.177587263
0,0,0,0,5000,0.263147371
0,2,0,0,13023,0.23203317
0,0,0,0,10333,0.287787885
0,0,0,0,3869,0.567958656
0,0,0,0,6493,0.346935633
0,0,0,0,9985,0.700280393
1,0,1,0,1600,0.684572142
0,0,0,0,3583,0.476841518
0,0,0,0,6666,0.689815509
0,0,0,0,11195,0.743569132
1,1,0,0,5800,0.160661955
0,0,0,0,5000,0.413117377
1,1,2,4,8850,0.520732121
0,1,0,0,11250,0.820727046
0,0,0,0,2728,0.133382191
0,1,0,0,3595,0.090378198
0,0,0,0,5500,0.282857662
0,0,0,0,5297,0.00396376
0,0,0,0,4583,0.113219895
0,3,0,0,2253,0.325199645
0,0,0,0,3660,0.466266048
0,0,0,0,5000,0.116576685
0,0,0,0,664,0.618045113
0,1,0,0,1386,0.514780101
0,0,0,0,5800,0.50422341
0,0,0,0,9561,0.929617235
0,1,0,0,12950,0.45093043
0,1,0,0,5416,0.553073657
0,0,1,0,4890,0.311388264
0,0,0,0,1500,0.012658228
0,0,0,0,8750,0.5286253
0,0,0,0,11500,0.012607599
1,0,0,0,4000,0.12571857
0,0,0,0,10000,0.399260074
0,2,0,0,7583,0.226397679
0,0,0,0,9700,0.347489949
0,0,0,0,10500,0.037329778
0,0,0,0,6543,0.394254279
0,0,0,0,17000,0.010587612
0,0,0,0,3916,0.010211897
1,0,1,0,1800,0.431982232
0,0,0,0,10166,0.379266254
0,0,0,0,4006,0.498627402
0,0,0,0,10000,0.071692831
0,0,0,0,1292,0.765661253
0,0,0,0,8400,0.197714558
0,0,0,0,15000,0.383841077
0,0,0,0,3900,0.003332479
0,0,0,0,4400,0.057486935
0,0,0,0,5999,0.352666667
0,0,0,0,5500,0.606435194
0,0,0,0,5417,0.46327058
0,0,0,0,5166,0.78943294
0,0,0,0,33333,0.320273595
0,1,0,0,3000,0.007664112
0,0,0,0,6200,0.474600871
0,0,0,0,6517,0.493249463
0,0,0,0,6250,0.639737642
0,0,0,0,820,1.071863581
0,0,0,0,4500,0.486114197
0,0,0,0,10500,0.275497572
0,0,0,0,4000,0.083979005
0,0,0,0,7500,0.236101853
0,0,0,0,2000,0.292353823
0,0,0,0,8500,0.130925773
0,0,0,0,10655,0.197353604
0,1,0,0,6166,0.231717204
0,0,0,0,1666,0.924415117
0,3,0,0,4595,0.278285466
0,0,0,0,8750,0.37709976
0,0,0,0,5200,0.719477024
0,1,0,0,3500,0.163953156
0,2,0,0,2000,2.573713143
0,0,0,0,5161,0.310538551
0,0,0,0,9500,0.281128302
0,0,0,0,5833,0.516969489
0,0,0,0,3400,0.346368715
0,0,0,0,8950,0.058876103
0,0,0,0,30000,0.295856805
0,0,0,0,28750,0.346561859
0,0,0,0,8952,0.027811907
0,0,0,0,3539,0.131920904
0,0,0,0,5673,0.290623898
0,0,0,0,15500,0.271466357
0,0,0,0,4375,0.86357404
0,0,0,0,1911,1.916317992
0,0,0,0,3000,0.010663112
1,1,0,0,2428,0.354466859
0,0,0,0,2557,0.06606724
0,0,0,0,12170,0.001068113
0,0,0,0,13208,0.217351806
0,0,0,0,3205,0.51996257
0,0,0,1,1584,0.329968454
0,0,0,0,3500,0.607826335
0,0,0,0,6245,0.190521934
0,2,0,0,3300,0.365646774
0,0,0,0,3624,0.490206897
0,0,0,0,5000,0.026394721
0,0,0,0,470,0
0,0,0,0,4000,0.618595351
0,0,0,0,12000,0.231564036
0,0,0,0,4501,0.165037761
0,1,0,0,4500,0.353254832
0,0,0,0,6407,0.186485643
0,1,0,0,4000,0.194451387
0,0,0,0,8198,0
0,0,0,0,3533,0.432088285
0,1,0,0,8700,0.502815768
0,0,0,0,1600,0.899437851
0,0,0,0,6431,0.442008706
0,0,0,0,500,2.664670659
0,0,0,0,3500,0.005141388
0,0,0,0,6897,0.259640476
0,2,0,0,7100,0.126461062
0,0,0,0,10800,0.002129432
0,0,0,0,6300,0.58403428
1,1,0,0,4203,0.458135109
0,0,0,0,10312,0.245903229
0,0,0,0,9750,0.151163983
1,1,0,0,6600,0.208756249
0,0,0,0,2472,0.448038819
0,0,0,0,3800,0.243093923
0,0,0,0,15857,0.449173919
0,0,0,0,2833,0.257233592
0,0,0,0,200,11.52238806
0,0,0,0,11010,0.181818182
0,0,0,0,9150,0.262594252
0,0,1,0,7000,0.169547208
0,0,0,0,2700,1.195112921
0,1,0,0,8000,0.463817023
1,0,0,0,3000,0.935688104
0,0,0,0,3600,0.121077478
0,0,0,0,7500,0.497933609
0,0,0,0,10222,0.079135283
0,0,0,0,6083,0.320841552
0,0,0,0,2750,0.222828063
0,0,0,0,4200,0.084979767
0,0,0,0,10027,0.326386119
0,0,0,0,4400,0.148829811
0,0,0,0,7853,0.005856888
0,0,0,0,4000,0.565608598
0,0,0,0,11416,0.263641937
0,0,0,0,5900,0.073885782
0,0,0,0,4231,0.353733459
0,0,0,0,5300,0.341822298
0,3,0,0,5700,0.415541133
0,0,0,0,3564,0.306030856
0,0,0,0,4139,0.196859903
0,0,0,0,1775,0.158783784
0,0,0,0,10500,0.238358252
0,0,0,0,8300,0.389109746
0,0,0,0,6783,0.681751179
0,0,0,0,10416,0.211385236
0,1,0,0,7000,0.379231538
0,0,0,0,16000,0.090056871
0,2,0,0,10000,0.316668333
0,1,0,0,4666,0.31390615
0,0,0,0,13500,0.198355677
0,2,0,0,13150,0.164398145
0,2,1,0,6880,0.511989536
0,0,0,0,4000,0.008747813
1,0,1,2,2544,0.198821218
0,0,0,0,5187,0.139167309
0,0,0,0,7800,0.385078836
0,0,0,0,3750,0.008264463
0,1,0,0,2000,0.145927036
0,0,0,0,8833,0.30337333
0,0,0,0,6800,0.03205411
0,0,0,0,2477,0.445520581
0,0,0,0,5422,0.321224415
0,0,0,0,6739,0.857121662
0,0,0,0,3459,0.452312139
0,0,0,0,8652,0.225355368
0,0,0,0,9000,0.041884235
0,0,0,0,2200,0.013175829
0,0,0,0,8000,0.335458068
0,0,0,0,8920,0.464297724
0,1,0,0,4967,0.621779388
0,1,0,0,14800,0.178974394
0,0,0,0,1860,0.612573885
0,0,0,0,5500,0.33521178
0,0,0,0,4583,0.384598604
0,0,0,0,100,22.23762376
0,0,0,0,18750,0.333422217
0,0,0,1,2646,0.362674726
0,0,0,0,3666,0.5604036
0,0,0,0,9800,0.18130803
0,0,0,0,2200,0.030440709
0,0,0,0,4750,0.613134077
0,0,0,0,4850,0.104514533
0,0,0,0,5833,0.551765513
0,0,0,1,4167,0
0,0,0,0,5555,0.434485241
0,0,0,0,30000,0.138962035
0,0,0,0,8333,0.085673146
0,0,0,0,13566,0.186703029
0,0,0,0,5000,0
0,0,0,0,2430,0
0,0,0,0,12491,0.381284022
1,2,0,1,2110,0.660350545
0,0,0,0,5000,0.524495101
0,0,0,0,6000,0.519246792
1,0,2,0,1800,0.223764575
1,3,1,0,1000,2.934065934
0,0,0,0,2004,0.175561097
0,0,0,0,5850,0.028029397
0,0,0,0,3750,0.022127433
0,1,0,0,5500,0.386838757
0,0,0,0,1555,0.030848329
0,0,0,0,10200,0.317811979
0,0,0,0,6400,0.359475082
0,3,0,0,15400,0.515810662
0,0,0,0,5500,0.00036357
0,0,0,0,2000,0.003498251
0,0,0,0,1951,0.470286885
0,0,0,0,5424,1.156682028
0,0,0,0,7000,0.054135124
0,0,0,0,3500,0.689517281
0,0,0,0,4697,0.646658152
0,0,0,0,2300,0.196436332
0,0,0,0,6500,0.173819412
0,0,0,0,4500,0.423905799
0,0,0,0,5600,0.030351723
0,0,0,0,4297,0.263610982
0,0,0,0,5585,0.34085213
0,0,0,0,8333,0.761699064
0,0,0,0,5400,0.002962414
0,0,0,0,7125,0.317709795
0,0,0,0,4200,0.132111402
0,1,0,0,3583,0.359375
1,2,1,1,5000,0.26094781
0,0,0,0,5000,0.382923415
0,0,0,0,8000,0.652668416
0,0,0,0,11000,0.011180802
0,0,0,0,4698,0.329218983
0,0,0,0,2216,0.162832657
0,0,0,0,5000,1.044591082
0,0,1,0,7256,0.848973405
1,0,0,0,3920,0.003570518
0,0,0,0,500,2.836327345
0,0,0,0,5600,0.309409034
1,0,0,0,2433,0.109285127
0,0,0,0,3000,0
0,0,0,0,7520,0.20156894
0,0,0,0,3604,0.361165049
0,0,0,0,6000,0.081153141
0,0,0,0,4000,0.250937266
0,0,0,0,5000,2.00059988
0,0,0,0,1,163.5
0,0,0,0,10031,0.375398724
0,0,0,0,9200,0.344310401
0,0,0,0,7580,0.385833004
0,0,0,0,6300,0.427075067
0,0,0,0,10500,0.229978097
0,0,0,0,2884,0.806585789
0,3,0,0,9000,0.363626264
0,0,0,0,2150,0.566248257
0,0,0,0,4166,0.129829614
0,0,0,0,4001,0.093703148
0,0,0,0,3400,1.262275801
0,0,0,0,2739,0.29379562
0,0,0,0,7000,0.486359092
0,0,0,0,7056,0.268669406
1,0,0,0,4000,0.130967258
0,0,0,0,8641,0.173223791
0,0,0,0,4861,0.097285068
1,0,0,0,12500,0.37924966
1,0,0,0,12249,0.268244898
0,1,0,0,7270,1.279191308
0,0,0,0,2950,0.36868858
0,0,0,0,5000,0.167566487
0,0,0,0,1300,0.24980784
0,2,0,0,4492,0.655241487
0,0,0,0,24750,0.042139712
0,0,0,0,16000,0.27760765
0,0,0,0,7000,0.005427796
0,0,0,0,4528,0.31861338
0,3,1,0,28416,0.186156174
0,2,0,0,4800,0.054780254
0,1,0,0,11659,0.680617496
0,0,0,0,12000,0.068827598
0,0,0,0,5072,0.25980682
1,1,3,1,1200,0.149875104
0,0,0,0,4000,0
0,0,0,0,3550,0.019149535
0,1,0,0,6902,0.206721715
0,1,0,0,9100,0.444017141
0,0,0,0,10000,0.237176282
0,0,0,0,6400,0.359631308
0,0,0,0,864,0.643930636
1,3,0,0,8650,0.178360883
0,0,0,0,15000,0.449770015
0,0,0,0,4000,0.002749313
0,0,0,0,2332,0.114016288
0,0,0,0,15100,0.179259652
0,0,0,0,6000,0.001666389
0,2,0,0,15654,0.458894922
1,0,0,0,1500,0.029313791
0,0,0,0,2900,0
0,0,0,0,6680,0.618470289
0,0,0,0,6666,0.294135293
0,0,0,0,3032,0.463897132
0,0,0,0,5166,0.014708728
0,0,0,1,11400,0.360056135
0,0,0,0,2000,0.355822089
0,1,0,0,4793,0.115561118
0,0,0,0,3500,0.267066552
0,0,0,0,4333,0
0,0,0,0,4084,0.731701346
0,0,0,0,8000,0.720909886
0,2,3,2,4040,0.396189062
0,0,0,0,8833,0.179646819
0,0,0,0,7333,0.337742023
0,0,0,0,16250,0.005538121
0,1,0,0,5834,0.369837189
0,0,0,0,12400,0.353036045
0,0,0,0,10000,0.049995
0,3,0,0,9988,0.538992892
0,0,0,0,6710,0.235583371
1,3,0,0,18000,0.304649742
0,0,0,0,5779,0.362802768
0,0,0,0,8500,0.00294083
0,0,0,0,5000,0.013997201
0,0,0,0,1400,0.65738758
0,1,0,0,1920,0.403435711
0,0,0,0,5521,0.065555958
0,0,0,0,10124,0.341530864
0,0,0,0,3196,0.125742884
0,0,0,0,2800,1.079971439
0,0,0,0,3800,1.047882136
0,0,0,0,3821,0.743851387
0,0,0,0,10450,0.258157114
0,0,0,0,9534,0.359832197
0,0,0,0,5500,0.001817851
0,0,0,0,6806,0.116057
1,1,1,3,2200,0.124943208
0,0,0,0,6799,0.445294118
0,0,0,0,9316,0.561339487
0,1,0,0,6250,0.184930411
0,0,0,0,10500,0.287782116
0,0,0,0,1101,0.431034483
0,0,0,0,9598,0.069069695
0,0,0,0,4511,0.236480496
0,0,0,0,9250,0.032428927
0,0,1,0,2600,1.221837755
0,0,0,0,6690,0.099387237
0,1,1,0,2200,0.259427533
0,0,0,0,10000,0.343165683
1,6,0,4,2800,0.013923599
0,0,0,0,1800,2.249861188
0,0,0,0,2300,0.315514993
0,0,0,0,2880,0.420687261
0,0,0,0,7400,0.062423997
0,1,0,0,3006,0.166943798
1,2,2,0,6974,0.27125448
0,0,0,0,6700,0.313833756
0,3,0,0,2892,0.767715175
0,0,0,0,9600,0.203207999
0,0,0,1,6517,0.00951212
0,0,0,0,6583,0.39854192
0,0,0,0,6700,0.216684077
0,0,0,0,11382,0.551084951
0,0,0,0,13417,0.345133403
0,0,0,0,2464,1.340770791
0,0,0,0,25000,0.106275749
0,0,0,0,7450,0.735874379
0,0,0,0,7000,0.187544636
0,0,1,0,10000,0.262573743
0,0,0,0,7007,0.641124429
0,0,0,0,898,0.828698554
0,0,0,0,5416,0.483293336
0,0,0,0,7600,0.479147481
0,0,0,0,1190,18.05205709
0,0,1,0,3500,0.013424736
0,0,0,0,6650,0.265373628
0,0,0,0,12345,0.297748259
0,0,0,0,10900,0.183836345
0,0,0,0,3000,0.000666445
0,0,0,0,8233,0.332159339
0,2,0,0,7000,1.058420226
0,0,0,0,2589,0.377220077
0,2,0,0,5874,0.346723404
1,2,0,0,8050,1.239349149
0,0,0,0,3510,0.322415266
0,0,0,0,5984,0.256641604
0,0,0,0,1800,0.003331483
0,0,0,0,5600,0.267273701
0,0,0,0,1888,1.825304394
0,1,0,0,11408,0.288193531
0,1,0,0,7500,0.264764698
0,0,0,0,8000,0
0,0,0,1,2960,0.009456265
0,0,0,0,2633,0.254365983
0,0,0,0,6370,0.000313922
0,0,0,0,4600,0.489893501
0,0,0,0,6625,0.384394808
0,0,0,0,11166,0.297662756
0,2,3,2,6846,0.194975902
1,0,1,1,4000,0.36315921
0,0,0,0,14446,0.075240534
0,0,0,0,7400,0.167680043
0,0,0,0,4530,0.134628117
0,2,0,0,4800,0.10456155
0,0,0,0,2900,0.041020338
0,0,0,0,13167,0.13677096
0,0,0,0,4000,0.041489628
0,0,0,0,4970,0.218668276
0,0,0,2,250,8.701195219
0,0,0,0,2056,0.006806028
0,0,0,0,3481,0.2171166
0,0,0,0,4166,0.208543317
0,0,0,0,10977,0.333485152
1,1,0,0,3083,0.211738003
0,0,0,0,5100,0.263085669
0,0,0,0,6521,0.099816007
1,4,2,0,7300,0.412820162
0,2,0,0,6031,0.56183687
0,0,0,0,10000,0.176182382
0,0,0,0,6300,0.188382796
0,0,0,0,10500,0.018664889
0,0,0,0,7000,0.277103271
0,0,0,0,7403,0.268368449
0,0,0,0,5200,0.46644876
0,0,0,0,7500,0.228369551
0,0,0,0,4083,0.146425073
0,0,0,0,5300,0.371439351
0,0,0,0,2300,0.425467188
1,1,0,0,3333,0.646370726
0,0,0,0,3350,0.599820949
0,0,0,0,7811,0.531362007
0,0,0,0,7074,0.40819788
0,0,0,0,1700,2.039388595
0,98,98,98,867,0
0,0,0,0,1500,0.315789474
0,0,0,0,4000,0.002249438
0,1,0,0,5600,0.762542403
0,0,0,0,10500,0.191696029
0,0,0,0,6300,0.009522298
0,0,0,0,14226,0.319322415
0,0,0,0,11250,0.296595858
0,0,0,0,7923,0.163427562
0,0,0,0,8000,0.325709286
0,0,0,0,2910,0.476125043
0,0,0,0,4000,0.006248438
0,0,1,0,13900,0.33501187
0,0,0,0,17000,0.239338862
0,0,0,0,7334,0.013769598
0,0,0,0,6500,0.448546377
0,0,0,0,5290,0
0,0,0,0,8560,0.334423549
0,0,0,0,560,0.474153298
0,1,0,1,8500,0.239030702
0,0,0,0,4333,0.001384402
0,1,0,0,8083,0.199777338
0,1,0,0,4635,0.293356342
0,0,0,0,4600,0.278417735
0,0,0,0,2900,1.154429507
0,0,0,0,4384,0.745496009
0,0,0,0,9200,0.169112053
0,0,0,0,9000,0.487168092
0,0,0,0,6430,0.139791634
0,0,0,0,3644,0.258161866
0,0,0,0,8157,0.567786222
0,0,0,0,17800,0.32071232
0,0,0,0,6200,0.533946138
0,0,0,0,13780,0.346636674
0,0,0,0,10500,0.19255309
0,0,0,0,1035,0
0,0,0,0,3750,0.488936284
0,0,0,0,2000,1.655672164
0,0,0,0,9151,0.209462413
0,0,0,0,9992,0.001801261
0,0,0,0,9797,0.106960604
0,0,0,0,6250,0.475603903
0,0,0,0,1920,0.331077564
0,0,0,0,6161,0.103375527
0,0,0,0,3000,0.139953349
0,0,0,0,5653,1.221259285
0,0,0,0,13000,0.523805861
0,0,0,0,7500,0.313958139
0,0,0,0,10500,0.001523664
0,4,0,0,14000,0.100707092
0,0,0,0,2559,0.405078125
0,0,0,0,4500,0.003554766
0,0,0,0,2626,0.133993148
0,0,0,0,57666,0.015814937
0,1,0,0,7083,0.342885375
0,0,0,0,7200,0.488265519
0,0,0,0,2983,0.335120643
0,0,0,0,8367,0.289674952
0,0,0,0,13204,0.453161681
0,0,0,0,6920,0.219187979
0,0,0,0,9821,0.358786398
0,1,0,0,7000,0.371518355
0,0,0,0,10333,0.227888523
0,0,0,0,9276,0.297725558
0,0,0,0,2900,0.914856946
0,0,0,0,3200,0.402061856
0,0,0,0,4400,0.466712111
0,0,0,0,133000,0.027894527
0,0,0,0,3416,1.010828212
0,0,0,0,5000,0.177564487
0,0,0,0,7800,0.35431355
0,0,0,0,6027,0.073490378
0,0,0,0,4500,0.310153299
0,1,0,0,6500,1.282264267
0,0,0,0,13983,0.232980549
0,1,0,0,5833,0.090161124
0,0,0,0,5000,0.434113177
0,0,0,0,4000,0.194701325
0,0,0,0,2327,0.171391753
0,0,0,0,4833,0.417459661
0,0,0,0,7644,0.530542838
1,0,0,1,5400,0.253286428
0,1,0,0,5500,0.261043447
0,0,0,0,1852,0.199676201
0,1,0,1,4500,0.172850478
0,0,0,0,2000,0.173413293
0,0,0,0,6710,0.18819848
0,0,0,0,4677,0.369388628
0,0,0,1,13000,0.006461041
0,0,0,0,12007,0.965273151
0,0,0,0,4400,0.162690298
0,0,0,0,4689,0.187633262
0,0,0,0,12465,0.169581261
0,0,0,0,5400,0.031845954
0,0,0,0,7900,0.126692824
0,0,0,0,7750,0.211069539
0,0,0,0,4800,0.101645491
0,0,0,0,3017,0.819416832
1,2,0,3,1300,0.64027671
0,0,0,1,1900,0.007890584
0,0,0,0,6028,0.152927517
0,0,0,0,5858,0.04318143
0,0,0,0,12800,0.590578861
0,0,0,0,2333,0.150385604
0,0,0,0,2900,2.022061358
0,0,0,0,5810,0.854930305
0,1,0,0,7125,0.029469548
0,0,0,0,7457,0.243899169
0,0,0,0,5867,0.43404908
0,0,0,0,7700,0.05090248
0,0,0,0,9500,0.15240501
1,0,0,0,8800,0.568799
0,0,0,0,4136,0.438481992
0,0,0,0,3000,0.750416528
0,0,0,0,3074,0.168130081
1,0,0,0,4597,0.721400609
0,0,0,0,5500,0.304853663
0,0,0,0,6626,0.00211257
0,0,0,0,7500,0.498866818
0,0,1,0,7300,0.0628681
0,0,0,0,3083,0.269455253
1,0,0,0,3400,0.057336078
0,0,0,0,3916,0.403880521
0,0,0,0,4700,0
0,0,0,0,3500,0.085975436
0,0,0,0,3250,0.421716395
0,0,0,0,3800,0.320441989
0,1,0,4,1880,0.032961191
1,0,1,0,5000,0.25934813
0,0,0,0,4310,0.719322663
0,0,0,0,13375,0.348235646
0,0,0,0,4000,0.166458385
0,0,0,0,75000,0.1199984
0,0,0,0,7410,0.486574012
0,0,0,0,1600,0.277326671
0,0,0,0,13000,0.568725483
0,1,0,0,1400,0.007137759
0,1,0,0,24000,0.138660889
0,0,0,0,12500,0.366610671
0,0,0,0,9710,0.0051488
0,0,1,1,3333,0.479604079
1,0,0,0,3251,0.463407134
0,0,0,0,8300,0.24033249
1,0,0,1,2560,0.166731745
0,0,0,0,6400,0.781284174
0,0,0,0,4166,1.140388769
0,1,1,1,3761,0.522594365
0,0,0,0,4000,0.695576106
0,0,0,0,4000,0.264683829
0,0,0,0,2004,0.197506234
0,0,0,0,2275,0.012302285
0,1,0,0,2030,1.353028065
0,0,0,0,3750,0.63129832
1,6,1,0,3916,0.180750574
0,1,0,0,5180,0.407257286
0,0,0,0,5833,0.207919095
0,0,0,0,6916,0.072285673
0,1,0,0,8500,0.281261028
1,0,0,0,1400,0.059957173
1,3,0,0,2883,0.564840499
0,0,0,0,5532,0.419483101
0,0,0,0,8456,0.013598203
0,0,0,0,3333,0.193161368
0,0,0,0,10000,0.228177182
0,0,0,0,12513,0.279447019
0,0,0,0,3809,0.776377953
0,0,1,0,1800,0.122709606
0,0,0,0,9500,0.374592148
0,0,0,0,14333,0.326915027
0,0,0,0,5100,0.229954911
0,1,1,0,5833,0.624442921
0,0,0,0,3917,0.538540071
0,0,0,0,5120,0.496387424
0,0,0,0,1300,1.034588778
0,2,0,0,9800,0.420977451
0,0,0,0,8916,0.485813614
0,0,0,0,4000,0.003499125
0,2,0,1,3700,0
0,0,0,0,4000,0.456135966
0,0,0,0,3600,0.417939461
0,0,0,0,10916,0.332875332
1,0,0,0,2468,0
0,0,0,0,4500,0.081315263
0,0,0,0,10289,0.183576288
0,0,0,0,2666,0.2095988
0,1,0,0,2780,0.452355268
0,0,0,0,8000,0.962129734
0,0,0,0,25000,0.001079957
0,0,0,0,4200,0.191144965
0,0,0,0,13148,0.307475854
0,1,0,2,2771,0.007575758
0,0,0,0,1500,0.385076616
0,0,0,0,4000,0
0,0,0,0,17400,0.584851445
0,0,0,0,3900,0.161240708
0,0,0,0,8333,0.01187905
0,1,0,0,16207,0.222421027
0,0,0,0,7500,0.032262365
0,0,0,0,9800,0.452402816
0,1,0,0,11875,0.069299427
0,0,0,0,16000,0.339166302
0,0,0,0,6817,0.460838956
0,0,0,0,3833,0.122587376
0,0,0,0,11916,0.208106067
0,0,0,0,6879,0.281686047
0,0,0,0,3065,0.259621657
1,0,0,0,2315,0.390328152
0,0,0,0,13300,0.282234418
0,0,0,0,1715,0.902680653
0,0,0,0,1600,0.091193004
0,0,0,0,8280,0.381717184
0,0,0,0,5400,0.444547306
0,0,0,0,5000,0.211557688
0,0,0,0,7500,0.429409412
0,1,0,0,6250,0.420412734
0,0,0,0,9130,0.102069872
0,1,0,0,3666,0
0,0,0,0,7708,0.085614217
0,2,0,0,6283,0.176479949
0,0,0,0,8416,0.320541761
0,0,0,0,10557,0.215760561
0,0,0,0,8533,0.297281462
0,0,0,0,2619,0.541221374
0,1,0,0,2252,0.000887705
0,0,0,0,2020,0.581890153
0,0,0,0,3200,0.14870353
0,0,0,0,7000,0.159262962
0,0,0,0,11749,0.088255319
0,0,0,0,9583,0.242800501
0,0,0,1,5166,0.812463712
0,0,0,0,8000,0.365579303
0,0,0,0,7833,0.591779423
0,2,0,0,2100,0.368396002
0,0,0,0,4166,0.612191025
0,0,0,0,11166,0.135488493
0,0,0,0,3390,0.355647302
0,0,0,0,4833,0.376913529
0,0,0,0,1450,0.392143349
0,1,0,0,1600,0.658963148
0,0,0,0,9600,0.729923966
0,0,0,0,2500,0
0,0,0,0,4398,0.661741305
0,0,0,0,7204,0.000832755
0,0,0,1,8500,0.522879661
1,0,0,0,15000,0.539697354
0,1,0,0,7500,0.403146247
1,0,0,0,6946,0.435007917
0,0,0,0,16600,0.212517318
0,0,0,0,4666,0.468180844
0,0,0,0,5904,0.061134632
0,1,0,0,5181,0.729834041
0,0,0,0,3750,0.066648894
0,0,0,0,8322,0.452721375
1,2,2,0,4333,1.251961237
0,0,0,0,4146,0.000723415
0,0,0,0,10000,0.082791721
0,0,0,0,3417,0.41076653
0,0,0,0,3500,0.003713225
0,0,0,0,8700,0.253649006
0,0,0,0,7000,0.475646336
0,0,0,0,5800,0.258058955
0,0,0,0,2661,0.334335086
0,0,0,0,4170,0.001438504
0,0,0,0,3600,1.209108581
0,0,0,0,4900,0.436441543
0,0,0,0,1,25
0,1,1,0,1,1192
0,0,0,0,875,0.360730594
0,3,0,1,3000,0.487837388
0,0,0,0,3539,0
1,2,3,0,18000,0.546358536
0,0,0,0,2800,0.641199572
0,1,0,0,13638,0.106532737
0,0,0,0,5800,0.076021376
0,0,0,0,800,0.927590512
0,0,0,0,8000,0.305711786
0,0,0,0,3424,0.414890511
0,0,0,0,10600,0.402131874
0,0,2,0,3950,0.709946849
0,0,0,0,8358,0.248594329
0,0,0,0,11400,0.337952811
0,0,0,0,9000,4.994445062
0,0,0,0,1500,0.043970686
1,98,98,98,4100,0
0,0,0,0,4500,0.021995112
0,0,0,0,4052,0
0,3,0,0,4500,0.77316152
0,0,0,0,2395,0.176126878
0,0,0,0,2000,0
1,1,1,0,2000,0.643178411
1,1,1,0,3200,0.435176507
0,0,0,0,7500,0.376883082
0,0,0,0,6421,0.149797571
0,0,0,0,8452,0.557790134
0,0,0,0,5416,0.659405575
0,0,0,0,8420,0.565609785
0,0,0,0,4737,0.174757282
0,1,0,1,3864,0.311772316
0,0,0,0,7880,0.01243497
0,0,0,0,3500,0.415595544
0,0,0,0,9415,0.24617672
0,0,0,0,9583,1.31980384
0,0,0,0,4202,0.306447775
0,0,0,0,4773,0.35169669
0,0,0,0,8667,0.351292109
0,0,0,0,10000,0.426257374
1,2,0,0,3300,0.302635565
0,0,0,0,3300,0.320205998
0,0,0,0,5210,0.735751295
0,0,0,0,5666,0.469384154
0,0,0,0,7792,0.237520852
0,0,0,0,1600,0.006246096
0,0,0,0,9939,0.407847082
0,1,0,0,6024,0.220082988
0,0,0,0,2500,0.011595362
0,1,0,0,8500,0.12386778
0,0,0,0,8560,0.14028735
0,0,0,0,5100,0.319545187
0,0,0,0,2000,0.335832084
0,0,0,0,4000,0.448137966
0,0,0,0,1180,0.764606266
0,0,0,0,7424,0.145589226
0,0,0,0,5933,0.278564206
0,0,0,0,2789,0.28172043
0,0,0,0,3676,0.062822953
0,0,0,0,5000,0
0,0,0,0,9833,0.252084604
1,0,0,1,3000,0.237587471
0,0,0,0,1688,1.108940201
0,0,0,0,9158,0.441532918
0,0,0,0,13000,0.180370741
0,0,0,0,6000,0.007165472
0,0,0,0,5400,0.578966858
0,0,0,0,3200,1.065292096
1,0,0,2,5000,0.136772645
0,0,0,0,4558,0.834612854
0,0,0,0,10000,0.392760724
0,0,0,0,11000,0.203436051
0,1,0,0,2300,0.001738375
0,0,0,0,7166,0.047579182
0,0,0,0,2600,0.477124183
0,0,0,0,7701,0.256946248
0,0,0,1,1800,0.495835647
0,0,0,0,8550,0.416793358
0,0,0,0,6666,0.19079046
0,0,0,0,5655,0.015558699
0,0,0,0,2500,0.401439424
0,0,0,0,6433,0.270127448
0,0,0,0,5000,0.452909418
0,0,0,0,12000,0.089825848
0,0,0,0,3500,0.533561839
0,0,0,0,1776,0.024198087
0,0,0,0,6900,0.55919432
0,0,0,0,10500,0.090372345
0,0,0,0,9219,0.001626898
0,0,0,0,8161,0.507473658
0,0,0,0,2823,0.916430595
0,0,0,0,9316,0.13148009
0,0,0,0,5000,0.215156969
0,0,0,0,5336,0.186809069
0,0,0,0,5100,0.299549108
0,0,0,0,15416,0.509956541
1,0,0,0,5308,0.140892824
0,0,0,0,6756,0.576883232
0,0,0,0,4100,0.623262619
0,0,0,0,9564,0.260951385
1,3,1,0,6000,0.821529745
0,0,0,0,17000,0.190282925
0,0,0,0,8300,0.193470666
0,0,0,0,5707,0.261737912
0,0,0,0,4500,0.202177294
